"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Supporting places left to the sea: A place-based research agenda for regional coastal transformations in the blue economy","https://scispace.com/paper/supporting-places-left-to-the-sea-a-place-based-research-307kdr31of","2023","Journal Article","Progress in environmental geography","Jack L. Harris
Benjamin S Thompson","10.1177/27539687231212672","","The blue economy purportedly involves equitable and sustainable development across a range of ocean sectors spanning fisheries, aquaculture, tourism, shipping, seabed mining, oil and gas extraction, and renewable energy. Here, we argue that blue economy scholarship and policy gives insufficient attention to coastal regions – and the cities, towns, and villages within – that depend on these sectors. Rather than prioritising the profitability of corporations and expansion of industry, we advise actors to consider three transformative processes that are (re)shaping coastal regions. First, are techno-industrial processes for which we draw on the fourth industrial revolution literature, highlighting that coastal regions must adapt to rapidly changing technological innovations or risk facing decline. Second, are socio-cultural processes for which we draw on the left-behind places literature, which exemplifies spatial inequalities from declining and deindustrialised coastal regions. Third, are physical-environmental processes, highlighting geographically variable opportunities and challenges around natural resources, marine biodiversity, and climate change in coastal regions. We then promote place-based policymaking as a multi-level and participatory mode of managing these transformations. Finally, we present a blue economy research agenda to help navigate these transformative processes, and enable place-based solutions. The article intersects with broader literatures around ocean governance and sustainable transformations.","The blue economy neglects coastal regions and their communities. To address this, the article proposes a place-based research agenda focusing on techno-industrial, socio-cultural, and physical-environmental processes. It advocates for place-based policymaking and a research agenda to navigate transformative processes and enable place-based solutions."
"S-BESE: Strategy for Improving the Quality of Life for Coastal Area Communities in West Kalimantan","https://scispace.com/paper/s-bese-strategy-for-improving-the-quality-of-life-for-7oik1r22mgas","2024","Journal Article","Jurnal Teknologi Lingkungan","Sri Sarjana
Sindy Allaam Claudia
Assyifa Tasma Ramadhina
Lilis Suyanti","10.55981/jtl.2024.5778","","The coastal area of West Kalimantan has a wealth of marine and river fishery resources that have the potential to be utilized optimally, including fishing, conservation, port activities, marine cultivation, coastal tourism, and water. Various problems in coastal areas that need to be prioritized to provide solutions include the occurrence of illegal fishing, damage to coral reef ecosystems and mangroves, coastal abrasion, not yet optimal development of ponds where utilization only reaches 40% of their potential, natural disasters which result in increased poverty and ecosystem damage, as well as the growth of corruption and injustice. The number of people living in poverty has been steadily increasing at an average rate of 6.86% over the past three years, reaching 353,350 individuals in 2023. This research aims to develop coastal areas, creating local economic development innovations to reduce poverty, unemployment, and inequality and preserve natural resources. The method developed in this study was carried out descriptively and qualitatively by developing an in-depth analysis through SWOT. The results provide solutions for improvements and innovations, which include implementing a blue economy by utilizing the modernization of fishing gear, developing a paradigm shift from land to water resources, and producing garbage filters in rivers so they do not wash away into the sea. This study will improve the quality of life economically and socially while maintaining the ecology in coastal areas.","This study, S-BESE, aims to improve the quality of life in West Kalimantan's coastal communities by developing local economic innovations, reducing poverty and inequality, and preserving natural resources through a blue economy approach and SWOT analysis."
"Tides of Change for a Sustainable Blue Economy: A Systematic Literature Review of Innovation in Maritime Activities","https://scispace.com/paper/tides-of-change-for-a-sustainable-blue-economy-a-systematic-i27m3n2rgh05","2024","Journal Article","Sustainability","Jennifer Nicole Elston
Hugo Pinto
Carla Nogueira","10.3390/su162411141","","The Blue Economy, a dynamic field intertwining ocean sustainability, innovation, and economic progress, stands as a beacon of hope for fostering inclusive growth while advancing sustainable practices. This systematic literature review embarks on a journey to unravel the intricate relationship between innovation and sustainable practices within the Blue Economy, to uncover how innovation transforms and promotes sustainability, and to pinpoint barriers to adoption of innovative technologies and processes. By delving into the multifaceted landscape of sustainability and innovation studies within the Blue Economy, this study illuminates the potential of innovative approaches to drive sustainability in coastal and marine areas. With global attention shifting toward ocean sustainability due to survival risks and resource scarcity, this study addresses two central questions: how does innovation drive sustainable practices within the Blue Economy, and what barriers prevent the widespread adoption of these innovations? Using this interrogation as a compass to navigate the existing literature, and through a comprehensive analysis of the role of innovation in promoting sustainable practices, this review aims to provide hints for the main directions for a sustainable Blue Economy. ","This systematic literature review explores the relationship between innovation and sustainability in the Blue Economy, identifying how innovation drives sustainable practices and pinpointing barriers to adoption, to inform a sustainable maritime future amidst ocean sustainability challenges."
"Blue economy: industrialisation and coastal fishing livelihoods in Ghana","https://scispace.com/paper/blue-economy-industrialisation-and-coastal-fishing-x7h8zkps","2023","Journal Article","Reviews in Fish Biology and Fisheries","R.K. Ayilu
Michael Fabinyi
Kate Barclay
Mary Ama Bawa","10.1007/s11160-022-09749-0","https://link.springer.com/content/pdf/10.1007/s11160-022-09749-0.pdf","The growing focus on the blue economy is accelerating industrial fishing in many parts of the world. This intensification is affecting the livelihoods of small-scale fishers, processors, and traders by depleting local fishery resources, damaging fishing gears, putting fishers' lives at risk, and compromising market systems and value chain positions. In this article, we outline the experiences, perspectives, and narratives of the small-scale fishing actors in Ghana. Drawing on qualitative interview data, we examine the relationship between small-scale and industrial fisheries in Ghana using political ecology and sustainable livelihood approaches. We demonstrate how industrialised, capital-intensive fishing has disrupted the economic and social organisation of local fishing communities, affecting incomes, causing conflicts, social exclusion and disconnection, and compromising the social identity of women. These cumulative impacts and disruptions in Ghana's coastal communities have threatened the viability of small-scale fisheries, yet coastal fishing actors have few capabilities to adapt. We conclude by supporting recommendations to reduce the number and capacity of industrial vessels, strictly enforce spatial regulations, and ensure ""blue justice"" against marginalisation. ","This paper examined the relationship between small-scale and industrial fisheries in Ghana using political ecology and sustainable livelihood approaches, and demonstrated how industrialised, capital-intensive fishing has disrupted the economic and social organisation of local fishing communities, affecting incomes, causing conflicts, social exclusion and disconnection, and compromising the social identity of women."
"Blue Economy, Blue Growth, Social Equity and Small-scale Fisheries: A Global and National Level Review","https://scispace.com/paper/blue-economy-blue-growth-social-equity-and-small-scale-f1omx1he","2023","Journal Article","Studies in social science research","Jewel Das","10.22158/sssr.v4n1p38","https://scispace.com/pdf/blue-economy-blue-growth-social-equity-and-small-scale-f1omx1he.pdf","One of the most promising economic arenas in the coming decades is the ocean and there are currently numerous initiatives to the ‘blue economy’ discourse that revolves around the argument that small-scale fishers’ livelihoods require greater attention. To synthesize current scientific knowledge and address prevailing research gaps surrounding this discourse, I conduct a scoping review of global literature on the blue economy, blue growth, social equity, and Small-Scale Fisheries (SSF) analyse different international policy papers and national-level blue economy plans. To explore the need for further research, this review focuses on how different aspects of the blue economy risks lead to inequity in the pursuit of ocean sustainability. Based on the initial content analysis, I identify evidence for undermining social equity and justice related to the ocean and find that social equity is often overlooked in national-level blue economy and blue growth initiatives. This overlooking leads to or accelerates processes of coastal and ocean grabbing, displacement, dispossession, and exclusion which strongly impact the livelihoods of marginalized coastal communities, particularly, small-scale fishers in various parts of the world. The collected evidence suggests that there is a missing link between international policy deliberations and national-level implementation plans in the blue economy context. Numerous studies claim that critical re-thinking of policies is required to ensure the sustainability of blue economy trajectories. Unchecked economic growth in the ocean as in other realms can reinforce inequities and unjust and inequitable resource distribution patterns. To pre-empt, mitigate, and resolve likely conflicts, deeper insights are needed to address the impacts of the blue economy and blue growth on coastal livelihoods. I suggest investigating the causes of conflict and further research on how governance responds to sustain small-scale fisheries while embracing the blue economy and blue growth agendas.","In this article , the authors conduct a scoping review of global literature on the blue economy, blue growth, social equity, and small-scale fisheries and find that social equity is often overlooked in national-level blue economy and blue growth initiatives."
"Indicadores de sustentabilidade na economia do mar: Uma análise bibliométrica para o desenvolvimento sustentável marinho","https://scispace.com/paper/indicadores-de-sustentabilidade-na-economia-do-mar-uma-3x3qermqz5","2023","Journal Article","Desenvolvimento em Questão","Francisca Érica Cardoso Nobre
Nicole Stephanie Florentino de Sousa Carvalho
Raimundo Eduardo Silveira Fontenele
Vládia Pinto Vidal de Oliveira
A. Frota","10.21527/2237-6453.2023.59.14473","","O estudo da relação entre a economia do mar e indicadores de sustentabilidade é fundamental para monitorar o conhecimento atual, suas contribuições e lacunas. Essa abordagem pode gerar reflexões e mitigar a degradação ambiental e os limites dos ecossistemas marinhos. Este artigo tem como objetivo caracterizar a produção científica nacional e internacional que trabalha a relação entre a economia do mar e sustentabilidade, a partir da utilização de indicadores, tecendo uma análise crítica para o alcance do desenvolvimento sustentável marinho. A pesquisa utilizou uma abordagem descritivo-exploratória e o método bibliométrico, examinando a produção científica entre 2003 e 2023 por meio da plataforma Web of Science (CAPES) e do software VOSviewer. Um dos principais resultados verificados foi a predominância da dimensão econômica em detrimento das demais dimensões do desenvolvimento sustentável marinho. Isso sugere que os aspectos econômicos são frequentemente priorizados em relação aos aspectos sociais e ambientais, o que compromete a eficácia das estratégias de sustentabilidade. Conclui-se que é necessário superar essa ênfase na dimensão econômica e promover pesquisas que considerem todas as dimensões relevantes, incluindo aspectos sociais e ambientais. Além disso, é essencial incluir as comunidades afetadas e estimular a produção científica brasileira nesse campo. Somente assim será possível avançar em direção a um desenvolvimento sustentável dos recursos marinhos, equilibrando todas as suas dimensões.","A produção científica sobre indicadores de sustentabilidade na economia do mar é essencial para monitorar o conhecimento atual, suas contribuições e lacunas. No entanto, a predominância da dimensão econômica em detrimento das demais dimensões do desenvolvimento sustentável marinho exige a promoção de pesquisas que considerem todas as dimensões relevantes, incluindo aspectos sociais e ambientais."
"Integrating community empowerment, ecotourism, and maritime resilience for a sustainable blue economy","https://scispace.com/paper/integrating-community-empowerment-ecotourism-and-maritime-3ds43qbypqw4","2025","Journal Article","Maritime Technology and Research","Jean Richard Jokhu
Agus Fernando
Dadang Amir Hamzah
R. Stevanus Bayu Mangkurat","10.33175/mtr.2025.279344","","This study proposes an integrated framework for advancing the blue economy at the village level, with a case study in Samber Binyeri Village, Biak Numfor Regency, Papua, Indonesia. Although national policies aim to promote sustainable marine development, remote communities continue to face significant barriers, including institutional fragmentation, infrastructure limitations, and socio-economic exclusion. Through qualitative fieldwork- comprising two focus group discussions (FGDs) involving 25 participants and participatory observation- this study identifies structural constraints and emergent opportunities in cooperative fisheries, community-led ecotourism, and resilience planning. The findings underscore underutilized cooperative systems, inadequate post-harvest infrastructure, and fragmented tourism coordination. By linking community empowerment, ecological resilience, and inclusive development, this study contributes a place-based operational model for implementing blue economy strategies in underserved coastal contexts. Highlights Proposes an operational framework for blue economy implementation at the village scale. Based on qualitative fieldwork in Samber Binyeri Village, Biak Numfor, Papua. Identifies systemic barriers in fisheries cooperatives, post-harvest handling, and tourism planning. Presents practical entry points for localized community empowerment and marine resilience. Offers a scalable model for archipelagic states with marginalized maritime communities. ","This study proposes an integrated framework for advancing the blue economy at the village level, combining community empowerment, ecotourism, and maritime resilience to address systemic barriers in fisheries cooperatives, post-harvest handling, and tourism planning in underserved coastal contexts."
"The Intertwined Threads of Blue Economy, Inclusive Growth, and Environmental Sustainability in Transition Economies","https://scispace.com/paper/the-intertwined-threads-of-blue-economy-inclusive-growth-and-6ii6n0pn7vbe","2025","Journal Article","Sustainability","Shengmiao Han
Badrul Hisham Kamaruddin
Xing Shi","10.3390/su17031054","","This research creates the critical relationship between the blue economy, inclusive growth, and environmental sustainability in 17 transitional economies from 2000 to 2022. Using panel-corrected standard errors (PCSEs) and the Driscoll–Kraay standard error regression approach, we examine how inclusive growth significantly decreases the ecological footprint while the blue economy increases these effects through sustainable marine resource utilization and clean technologies. Focusing on countries such as Argentina, Brazil, China, India, Iran, Kenya, Malaysia, Mexico, Morocco, Pakistan, Singapore, South Africa, Saudi Arabia, and Sri Lanka, this study advances the understanding of how the blue economy fosters sustainability amidst rising consumption pressures. The findings underscore the potential of technology transfer, capacity building, regional collaboration and green finance mechanisms to unlock the blue economy’s full potential for inclusive and sustainable development, offering actionable insights for policymakers and future research directions in developing and transitional economies. ","This study examines the relationship between blue economy, inclusive growth, and environmental sustainability in 17 transition economies (2000-2022), finding that inclusive growth decreases ecological footprint while blue economy increases sustainability through sustainable resource utilization and clean technologies."
"La Economía Azul en el contexto de los objetivos del desarrollo sostenible: una revisión mixta e integrada de la literatura en la base de datos Scopus","https://scispace.com/paper/la-economia-azul-en-el-contexto-de-los-objetivos-del-3sw08pm3by5l","2024","Journal Article","Aibi revista de investigación, administración e ingeniería","Verenice Sánchez Castillo
Carlos Alberto Gómez Cano
Alfredo Javier Pérez Gamboa","10.15649/2346030x.4028","","Resumen- El interés por el cumplimiento de los Objetivos del desarrollo sostenible ha crecido recientemente, hecho refrendado por el volumen de recursos e iniciativas encaminados a la solución de los problemas trascendentes de la humanidad. Una de las construcciones conceptuales empleadas para sustentar teórica y metodológicamente estas iniciativas es la llamada Economía Azul, un enfoque basado en la unidad entre sostenibilidad y protección de los océanos y mares. Sin embargo, se aprecia un desprendimiento del enfoque principal y una marcada deriva economicista, por lo que la investigación estuvo dirigida a analizar la producción científica sobre Economía Azul en la base de datos SCOPUS durante el período 2014 – 2024, como base para identificar las principales líneas temáticas y profundizar en su relación con el desarrollo sostenible. El estudio se sustentó en un enfoque mixto, secuencial e integrativo, basado en un protocolo compuesto por dos fases principales y un énfasis en la triangulación sistemática para la integración final de los datos. Los principales hallazgos apuntan hacia un campo en consolidación, mayor presencia y visibilidad de países desarrollados en la producción científica, la necesidad de desarrollar una mejor comprensión sobre la Economía Azul y la prioridad de estudios críticos y, al menos, multidisciplinares. En sentido general, los hallazgos permiten concluir que la Economía Azul representa un enfoque con alcance paradigmático, donde confluyen diversas propuestas teórico-prácticas y que, si bien es preciso desarrollar modelos comprensivos para su implementación, esta representa un amplio abanico de oportunidades para la solución de problemas medioambientales, sociales y económicos. ","This mixed-methods study reviews 2014-2024 Scopus literature on Blue Economy, finding a field in consolidation, dominated by developed countries, with a need for critical, multidisciplinary research to understand its relationship with sustainable development and address environmental, social, and economic challenges."
"The Relevance of Nearshore Marine Space for Blue Economy Sustainability: A Bibliometric Analysis","https://scispace.com/paper/the-relevance-of-nearshore-marine-space-for-blue-economy-5mlk6m85mbf8","2025","Journal Article","Coastal Management","Sereno DuPrey Diederichsen
Marinez Eymael García Scherer
Tiago Borges Ribeiro Gandra
Javier García Sanabria","10.1080/08920753.2025.2452035","","The Blue Economy (BE) is increasingly seen as a field of new opportunities. Nearshore Marine Space (NMS) is understood as the area in opposition to offshore space, having a great deal of human activities. While historically significant and culturally valuable, NMS remains underappreciated within the BE context. This study employs bibliometric analysis to explore the key attributes of NMS critical for the sustainability of the BE. By analyzing (i) the social and ecological significance, (ii) spatial characteristics, (iii) the nature of human activities, and (iv) conservation strategies, we aim to stimulate a comprehensive discussion on enhancing BE sustainability through a focus on NMS. The review highlights the need to better address the diversity of human uses and their cumulative impact over marine and coastal ecosystems. Relevant features of the NMS included multiple human uses, terrestrial influence, and ecological value. Moreover, NMS plays a vital role for coastal communities and fishing, supporting cultural heritage, poverty alleviation, and social resilience. In terms of challenges, the review indicated the need for fostering social participation, promoting livelihood of coastal communities, and addressing cumulative impact. Advancing the sustainability of the BE will require innovative approaches that address the interplay between natural processes and human uses, including a collaborative assessment and community-based knowledge. ","This bibliometric analysis explores the relevance of Nearshore Marine Space for Blue Economy sustainability, highlighting its social, ecological, and spatial significance, and emphasizing the need for innovative approaches to address human uses and cumulative impact."
"Challenges and Opportunities of Implementing Marine Ecological Carrying Capacity Index in the Blue Economy: A Case Study of Coastal Communities in East Nusa Tenggara Province","https://scispace.com/paper/challenges-and-opportunities-of-implementing-marine-3x1elhcmyl","2024","Journal Article","BIO web of conferences","Armi Susandi
Ade Mundari Wijaya
Muhammad Ihsan","10.1051/bioconf/20249201027","","An emerging concept of the “Blue Economy” emphasizes using ocean resources sustainably to improve livelihoods and spur economic growth while marine ecosystems are kept in good condition. Utilising the Marine Ecological Carrying Capacity (MECC) Index, one can determine how well marine ecosystems can support human activity while preserving their ecological integrity. By a case study in the East Nusa Tenggara coastal area, this study aims to evaluate the opportunities and challenges associated with implementing the MECC in the Blue Economy scheme. The case study has been analysed using a comprehensive evaluation index system for coordinated development among marine resources, the environment, and social-ecological systems. The study also reviews relevant literature on the Blue Economy and the New Ocean Economy. The study has offered a quantitative evaluation of the Blue Economy Index’s economic effects, with an emphasis on Indonesia. The study found that effective implementation of the Index in the Blue Economy could increase the ocean economy’s contribution to East Nusa Tenggara’s GDP by at least 2–3%. ","The implementation of the Marine Ecological Carrying Capacity Index in the Blue Economy presents opportunities for increased ocean economy contribution to GDP in East Nusa Tenggara Province, Indonesia."
"Evaluating the Economic Impacts of Marine Resource Management on the Socioeconomic Development of Coastal Populations","https://scispace.com/paper/evaluating-the-economic-impacts-of-marine-resource-y7d8jpw8tsgt","2025","Journal Article","Jurnal Ilmu Sosial dan Humaniora (JISH)","Rukin Rukin","10.23887/jish.v14i2.95987","","This study examines the economic impacts of marine resource management on coastal populations, with an emphasis on sustainable development, governance frameworks, and community empowerment. Employing qualitative methods including in-depth interviews, focus group discussions (FGDs), and thematic analysis the research explores how inclusive, gender-responsive governance fosters equitable resource distribution and local participation. While marine resource management can improve livelihood security, ecosystem health, and socio-economic stability, implementation is often impeded by institutional fragmentation, policy misalignment, and weak stakeholder coordination. Findings underscore the need for multilevel collaboration among local governments, coastal communities, and external actors to address these structural constraints. Furthermore, adaptive management, continuous monitoring, and the integration of local ecological knowledge are pivotal to long-term sustainability. The study argues that governance models must holistically incorporate socio-economic and environmental dimensions to advance the sustainable development goals (SDGs) in coastal regions. By offering empirical insights into the interplay between governance and coastal resilience, this research advances the theoretical discourse on participatory resource management. This study contributes to the development of inclusive marine governance models relevant to Southeast Asia and other archipelagic regions.","This study evaluates the economic impacts of marine resource management on coastal populations, highlighting the need for inclusive governance, adaptive management, and multilevel collaboration to achieve sustainable development and advance SDGs in coastal regions of Southeast Asia."
"Emerging Community-Based Blue Economy Industry Sectors in Bintan: Examples From Kampong Teripang","https://scispace.com/paper/emerging-community-based-blue-economy-industry-sectors-in-5swt87z3zrpg","2024","Journal Article","BIO web of conferences","Wahyu Hidayat. R
Mirza Ayunda Pratiwi
Rose Adeh","10.1051/bioconf/202413403003","","This study examines the emergence of community-based blue economy industry sectors in Bintan, Indonesia, focusing on Kampong Teripang as a case study. Using a qualitative approach involving interviews, observations, and a literature review, this research explores the ways in which Kampong Teripang has empowered local communities. The findings reveal that Kampong Teripang has successfully mobilized local residents as sea cucumber collectors and workers within the village, while also implementing sea cucumber aquaculture. The establishment of Kampong Teripang in Bintan has not only generated significant economic value for entrepreneurs but has also contributed to improving the livelihoods of the surrounding community. This research highlights the potential of community-based initiatives to drive sustainable economic growth and social development in coastal areas. ","This study examines community-based blue economy sectors in Bintan, Indonesia, focusing on Kampong Teripang, which has empowered local communities through sea cucumber collection and aquaculture, generating economic value and improving livelihoods."
"Sustainable HCI Under Water: Opportunities for Research with Oceans, Coastal Communities, and Marine Systems","https://scispace.com/paper/sustainable-hci-under-water-opportunities-for-research-with-qx9h2hk5","2023","Proceedings Article","International Conference on Human Factors in Computing Systems","Laura J. Perovich
Tad Hirsch
Brian Helmuth
Casper Harteveld","10.1145/3544548.3581291","","Although the world’s oceans play a critical role in human well-being, they have not been a primary focus of the sustainable HCI (SHCI) community to date. In this paper, we present a scoping review to show how concerns with the oceans are threaded throughout the broader SHCI literature and to find new research opportunities. We identify several themes that could benefit from focused SHCI research, including marine food sources, culture and coastal communities, ocean conservation, and marine climate change impacts and adaptation strategies. Finally, we discuss opportunities for further work on marine human-natural systems research in SHCI and interdisciplinary collaboration with marine science and coastal communities.","In this paper , the authors present a scoping review to show how concerns with the oceans are threaded throughout the broader sustainable HCI literature and to find new research opportunities, including marine food sources, culture and coastal communities, ocean conservation and marine climate change impacts and adaptation strategies."
"Beyond stakeholder engagement in the coastal zone: toward a systems integration approach to support just transformation of the blue economy","https://scispace.com/paper/beyond-stakeholder-engagement-in-the-coastal-zone-toward-a-3d760bui","2022","Journal Article","The Geographical Journal","Miriah Russo Kelly","10.1111/geoj.12452","","Transformation has become a prevailing and desirable concept in blue economy literature. In parallel, researchers have been considering ways to effectively engage stakeholders to support just transformational agendas. Globally, coastal communities are already being affected by the inevitable impacts of climate change and changes to the blue economy. These pressures present complex contexts for coastal zone stakeholder engagement. In this paper, I argue that taking a systems integration approach to interacting with stakeholders is needed to support just transformational change. Assessing stakeholder systems and their relationship to coastal resources is imperative for understanding dynamics that may promote or hinder just transformation. Taking an adaptive management approach to working alongside stakeholders through transitional processes, thus building capacity, is needed to generate momentum toward just transformational change. Lastly, I explain how applications of the subsidiarity principle in integrating stakeholder systems can support a just transformational process and can inform more durable transformational outcomes. ","In this paper , the authors argue that taking a systems integration approach to interacting with stakeholders is needed to support just transformational change is needed and explain how applications of the subsidiarity principle in integrating stakeholder systems can support a just transformation process and can inform durable transformational outcomes."
"Stakeholder Perspectives on Opportunities and Challenges in Achieving Sustainable Growth of the Blue Economy in a Changing Climate","https://scispace.com/paper/stakeholder-perspectives-on-opportunities-and-challenges-in-3ba35d3dko","2020","Journal Article","Frontiers in Marine Science","Christina Hoerterer
Maximilian Felix Schupp
Maximilian Felix Schupp
Andreas Benkens
Dustina Nickiewicz
Gesche Krause
Bela H. Buck","10.3389/FMARS.2019.00795","https://scispace.com/pdf/stakeholder-perspectives-on-opportunities-and-challenges-in-3ba35d3dko.pdf","Coastal marine environments provide livelihoods as billions of people around the world depend greatly on sustainability efforts in the Blue Economy. In this study, we investigated how stakeholders from important Blue Economy sectors along the German North Sea coast perceive the impacts of climate change on their daily work life and the growth of the Blue Economy. In a two-stage approach we first conducted two stakeholder workshops with representatives from the regional sea food sector, science, NGOs and local authorities, in order to identify important issues linked to climate change affecting environment, society, economy and policy. In the second stage, we conducted semi-structured interviews with key knowledge holders from the Blue Economy, to evaluate and validate the most important issues identified during the first stage, and the impacts on the respective sectors. The workshop participants identified perceptible effects of climate change on their marine environment. Early career scientists showed that they possess a clear focus on measures for climate change adaptation, transdisciplinary approaches and knowledge transfer. The interviews revealed that the climate change effects could be perceived as both negative and positive, depending on the sector. Other issues, especially political decisions and developments are perceived to have a greater immediate impact on the Blue Economy than the slow progress of climate change effects. Additionally, increased human activities, in the form of new or intensified uses like marine renewable energy generation, have a greater influence and lead to conflicts between the Blue Economy sectors. Our study showed that economic and societal stakeholders in Germanys North Sea region are aware of climate change and already perceive its effects on their businesses. Synergies and conflicts between the sectors and political decisions might influence sustainable growth of the Blue Economy in highly contested regions, suh as the North Sea basin, much stronger than the effects of climate change. This calls for a more flexible and adaptive approach to policymaking, taking into account the changing environmental, social and economic realities.","In this paper, the authors investigated how stakeholders from important Blue Economy sectors along the German North Sea coast perceive the impacts of climate change on their daily work life and the growth of the Blue Economy."
"Reconversion or Exclusion? The Effects of Blue Economy Policies on Semi-industrial and Artisanal Fishing in Puntarenas, Costa Rica","https://scispace.com/paper/reconversion-or-exclusion-the-effects-of-blue-economy-7ctgl8ho3zhc","2024","Journal Article","Latin American Perspectives","Alexa Obando Campos
Sara Latorre","10.1177/0094582x241285386","","Although trawling stopped definitively in 2019 in Costa Rica, there is an ongoing debate regarding the broader policies derived from the Blue Economy. These have focused on the productive conversion of the fleet (salaried fishers) toward more profitable activities related to tuna fishing, aquaculture, and tourism. This paper takes a political economy approach to oceans and livelihoods, analyzing how the Blue Economy agenda has been implemented in Costa Rica, and what effects this is having on semi-industrial and artisanal fisherpeople in Puntarenas communities. We seek to contribute to critical studies of marine-coastal development and its social consequences in relation to environmental (in)justices in Central America, an underexplored topic in the region. A pesar de que la pesquería de arrastre tuvo su cierre definitivo en el 2019 en Costa Rica, el debate sigue presente y relacionado con las políticas más amplias derivadas de la economía azul. Éstas se han venido centrando en la reconversión productiva de la flota -los pescadores asalariados - hacia actividades más rentables, relacionadas con la pesca de atún, la acuicultura y el turismo. Este artículo a través de los enfoques de economía política de los océanos y medios de vida, analiza cómo la agenda de economía azul se materializa en Costa Rica a través de estas políticas, y qué efectos está teniendo en los pescadores semi-industriales y artesanales de comunidades de Puntarenas. Con ello, se busca contribuir a los estudios críticos de desarrollo marino-costero y a las consecuencias sociales en términos de (in)justicias ambientales en Centroamérica, un ámbito poco explorado en la región. ","This study examines the effects of Costa Rica's Blue Economy policies on semi-industrial and artisanal fishers in Puntarenas, analyzing the productive conversion of the fleet and its social consequences, including environmental injustices in Central America."
"Navigating Blue Justice: Policy Gaps and Conflicts in Coastal Development from Small-Scale Fisher Perspectives","https://scispace.com/paper/navigating-blue-justice-policy-gaps-and-conflicts-in-coastal-yliun5evk3tu","","","","Jose Amorim Reis-Filho
Vanessa Hatje
Francisco Barros","10.1016/j.oneear.2024.07.014","","It is urgent to acknowledge the challenges of achieving sustainable coastal development in the context of blue economy expansion. Thus, blue justice emerges, emphasizing the importance of adopting inclusive approaches to guide decision-making. Small-scale fishers (SSFs) end up facing challenges in this process, such as ocean grabbing, pollution, and exclusion from debate spheres. Here, we address the knowledge gap by investigating SSFs’ perspectives and conflicts related to coastal development to inform equitable and inclusive policy formation. Our findings highlight the multiple impacts on different fishing communities, including marine traffic, blast fishing, industries, and ports, emphasizing contextual conflicts associated with different levels of coastal development. This enables the assessment of equity and justice within the domains of blue economy and blue growth. Our study showcases the pivotal role of interdisciplinary research in addressing diverse pressures from coastal development and including local communities for an effective advance in understanding blue justice issues.","This study investigates small-scale fishers' perspectives on coastal development, highlighting policy gaps and conflicts related to blue economy expansion, ocean grabbing, and exclusion, to inform equitable and inclusive policy formation and assess equity and justice in blue economy and growth."
"Bridging Knowledge Gaps towards 2030: The Use of Foresight for the Strategic Management of a Sustainable Blue Economy","https://scispace.com/paper/bridging-knowledge-gaps-towards-2030-the-use-of-foresight-w105brme","2023","Journal Article","Sustainability","Lisa Pace
Kristian Borch
Alan Deidun","10.3390/su151310026","https://www.mdpi.com/2071-1050/15/13/10026/pdf?version=1687680583","There is need to better understand the trends and future challenges influencing the marine and coastal environments and identify the opportunities to develop innovative sustainability-oriented solutions to address these. Alongside mainstream decision support tools used in environmental management and conservation sciences, foresight techniques provide comprehensive and well-rounded information and knowledge about likely developments in the long-term future. This study uses a horizon scanning exercise to explore emerging signals and trends of future developments and innovation for the sustainable development of the blue economy looking towards 2030. It derives a series of global developments, challenges and opportunities relating to the blue economy from a review of high-level international reports and studies. Through a workshop conducted with 29 scientists and researchers based in maritime universities in six countries in Europe, the study identifies and prioritizes emerging signals and trends considered of high impact for a sustainability transition. The outputs include a synthesis of 11 global developments in the blue economy and 7 cross-cutting trends and trend projections. These may be valuable to marine scientists as a source of inspiration for a future research agenda or can be used as evidence for decision- and policymakers to deal with future uncertainties about the growth of the blue economy.","In this article , the authors used a horizon scanning exercise to explore emerging signals and trends of future developments and innovation for the sustainable development of the blue economy looking towards 2030, and derived a series of global developments, challenges and opportunities relating to the blue-economy from a review of high-level international reports and studies."
