"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","Relevant Excerpt"
"Exploring the Failure Mechanism of Container Port Logistics System Based on Multi-Factor Coupling","https://scispace.com/paper/exploring-the-failure-mechanism-of-container-port-logistics-2m5yj9z1","2023","Journal Article","Journal of Marine Science and Engineering","Mengmeng Wang
Haiyan Wang","10.3390/jmse11051067","https://scispace.com/pdf/exploring-the-failure-mechanism-of-container-port-logistics-2m5yj9z1.pdf","Container ports are prone to delays, congestion, and logistics interruptions under the perturbation of uncertain events inside and outside the system. This not only affects the service quality of the system but also brings a serious blow to the whole transportation network. Therefore, this paper aims to develop a hybrid Bayesian network (BN) model to investigate the failure mechanism of the container port logistics system. Considering the complex coupling relationship between failure risks, the DEMATEL and ISM methods are presented to thoroughly analyze the interdependence and hierarchical structure of system failure factors. The failure evolution mechanism of the system is then analyzed using BN reasoning ability. The suggested hybrid model can identify the main failure factors, examine how factors are coupled, and produce the main propagation path resulting in system failure. The findings indicate that the risks associated with technology, facilities, and equipment are the most significant and immediate in the system; human risks affect all system components by acting on other factors; organizational management risks have a fundamental impact on the stability of the system; additionally, the uncertainty of external risks has greatly increased the variability of each logistics link. This study provides useful insights for port logistics risk management.","risks of the system and the strong coupling role of the internal system should be paid attention to in order to discover the risk potential in time, cut the risk connection, and develop risk response measures to ensure the safe and stable operation of the system. Conclusions and implications:
 On the whole, this research has important theoretical and practical implications. On the one hand, this research's theoretical contributions are multi-fold. First, the object of this study is to investigate port risk from the new perspective of system failure and provide important insights by considering the influence of multifactor coupling on the evolution of system failure and building a failure mechanism model. This provides a new analytical framework and research perspective. Second, this study enriches the failure risk index system of the port logistics system and strengthens the understanding of the complex coupling relationship between factors. Third, this paper constructs a new risk model to deeply explore the relationship between factors, effectively overcome data problems, and improve the accuracy and persuasiveness of the results. Furthermore, the model can achieve real-time updates of data, which helps with risk monitoring and control. In short, this paper compensates for the shortcomings in port risk management research, enriches the theoretical foundation of the maritime risk field, and promotes the development of this field. Moreover, the new analytical framework proposed in the article can be applied to risk management in other fields. Conclusions and implications:
 From a practical point of view, this research provides a theoretical basis for enterprise managers to carry out risk management, helps them propose targeted prevention and control strategies, and promotes the scientific decision-making of enterprise managers. Moreover, it can enable port companies, governments, and other stakeholders to grasp the risks of port operations and determine the direction of future changes and development. In addition, timely and effective risk control can reduce losses caused by port risk events and improve resource utilization. Finally, constructive suggestions are put forward in terms of organizational management, daily monitoring of facilities and equipment, technical management, and contingency response, such as sound port management rules and regulations, comprehensive risk monitoring, and early warning mechanism. Limitations:
 However, there are some limitations to this study. First, this study mainly relies on expert assessment to obtain relevant data but lacks objective data. Second, to make the output network structure more aesthetically pleasing, this paper simplifies the association lines of factors on the graph when establishing the structural model, which makes the hierarchical structure not fully reflective of the direct connection between individual factors. There is still room for improvement regarding the methodological model used. Third, this research tends to be theoretical, and more comprehensive practical investigations can be conducted in the future to have a deeper understanding of the failure risk issues of typical ports and propose targeted risk management recommendations for specific ports. Therefore, in the future, the scale of expert review can be expanded and combined with objective statistics to improve the accuracy of the output results. On the other hand, the failure evolution of the port can be studied under different scenarios, and its feasibility can be proved. In the end, research on risk mitigation and control strategies for container port logistics can be continued based on the findings of this paper."
"Port control of the ship as a special case of control of the entrepreneur’s business","https://scispace.com/paper/port-control-of-the-ship-as-a-special-case-of-control-of-the-4u46491qcu","2020","Journal Article","","Łukasz Jakub Grodź","10.18276/SA.2020.12-03","https://scispace.com/pdf/port-control-of-the-ship-as-a-special-case-of-control-of-the-4u46491qcu.pdf","The issue of controlling business activities of entrepreneurs is an extremely broad one. Due to the limited framework of this study, port control of ships has been made the subject of this paper. The development of the existing system for controlling compliance with shipping safety standards has been analysed in depth. International, EU, and Polish legal solutions concerning port control of ships have been presented, analysed, and evaluated. The aim of this study is to demonstrate the effectiveness of the analysed system of ship control. The research method used in this paper is dogmatic and legal.","Chapter XI-2 of the SOLAS Convention seems to confirm the validity of the above-mentioned thesis. It is not possible to ensure the safety of a ship in the broadest sense of the word without protecting it against threats of intentional illegal acts. System for monitoring compliance with shipping safety standards:
 It should be stressed that the monitoring of compliance of ships' parameters with international safety standards, the qualifications of the crew, the prevention of maritime pollution as well as living and working conditions on board the ship is the responsibility of the Flag State. The responsibility for maintaining the good condition of the ship and its equipment, and for the compliance of the crew's qualifications with the requirements of the international conventions, lies with the company (ship owner/ship operator -depending on agreement).  The system for monitoring compliance with maritime safety standards currently operates at three levels: national, regional, and global.  This system is not incidental, because it is at national level that maritime safety standards are implemented and enforced. At regional level, however, actions are of a coordinating nature and are complementary to national processes. The aim of activities undertaken at global level is to create unified safety standards, and therefore appropriate legal standards. The main role in their creation is played by the International Maritime Organization (hereinafter referred to as the ""IMO""), based in London. As a United Nations specialised agency, the IMO is an international body that sets standards for shipping safety, environmental protection, and the development of maritime trade. The primary objective of the IMO is to create a fair, effective, generally accepted, and widely implemented legal framework for the shipping industry.  To date, the IMO is responsible for more than 50 agreements and conventions and has adopted a number of protocols and amendments. The Republic of Poland is a founding member of this organisation. Another body playing an important role in creating uniform maritime safety standards is the International Labour Organization (hereinafter referred to as the ""ILO""), based in Geneva. The main objective of the ILO is to promote employment and job creation, to strengthen the protection of labour rights, social security, and social dialogue and to develop international labour standards (e.g., the Maritime Labour Convention, 2006). Other important maritime organisations include: − Baltic and International Maritime Conference (BIMCO), − International Chamber of Shipping (ICS), − International Association of Classification Societies (IACS), − International Association of Lighthouse Authorities (IALA), − International Marine Pilots' Association (IMPA), − International Hydrographic Organisation (IHO), − Baltic Marine Environment Protection Commission (BMEPC), and Committee of Paris Memorandum of Understanding on Port State Control. This is a non-governmental organisation, bringing together the maritime administrations of the participating States, with the aim of international cooperation in the field of inspection of ships with regard to their compliance with the basic rules on maritime safety."
"The shift of seafaring from traditional to emerging maritime states : an analysis of the trends","https://scispace.com/paper/the-shift-of-seafaring-from-traditional-to-emerging-maritime-527pi7oqdq","2003","","","Jabeth Sena Jepath A. Dacanay","","https://scispace.com/pdf/the-shift-of-seafaring-from-traditional-to-emerging-maritime-527pi7oqdq.pdf","v Table of","examine the impact on seafarers' living and working conditions of changes in the structure of shipping industry which is expanding along with global trade, and fashion a new ""bill of rights"" for all seafarers on the high seas. International Maritime Labour Regime on Seafarers' Rights:
 This revolutionary move at the ILO aims to consolidate the existing body of 39 Conventions and 28 Recommendations into one major framework instrument representing a kind of ""bill of rights"" for the industry. It has been recognised by the Joint Maritime Commission (JMC) of the ILO that many of its maritime instruments were already outdated some dating back to 1920s, most had not been ratified, many of them deficient and did not reflect modern practice. Some of them were not practical for today's ship operation and manning, and the follow-up inspection was close to nil.  At the same time, existing instruments did not cover many issues that had later become relevant. Thus, the need to review and thresh out new set of rules that is hopefully adopted during the next maritime session of the International Labour Conference in 2005, and if possible, to be implemented for effective enforcement around year 2006. International Maritime Labour Regime on Seafarers' Rights:
 The role of the ILO as an international standard-setting organisation has become far more important with the transformation of the shipping industry over the past few decades and the globalisation of the seafarer labour workforce. Many people express the view that as a truly global industry, the shipping industry requires a global response with a body of global standards. While many people in the industry support the recent initiative of the ILO maritime body in converting into a single ILO consolidating instrument the numerous ILO conventions and recommendations, others find such move to be too little if not too late.  In supporting the latter view, proponents submit that while there have been calls for the review and updating of said conventions and recommendations for many years, the situation of maritime labour scene has radically changed in recent years with the introduction of the port state scheme, the revised STCW certification and the ongoing ISM certification. They further advance the view that ILO conventions have no mandatory effect without the relevant national ratification, hence, very limited enforcement if the regulation is violated, even if ratified. International Maritime Labour Regime on Seafarers' Rights:
 On the other hand, advocates of the proposed consolidated convention envisage incorporating, in so far as possible, the substance of all relevant maritime labour standards with the necessary updating to be easily updatable to keep pace with the developments in the maritime sector, be drafted in such a way as to secure  Arne Sagen Companion,""Seafarers' working conditions"", Seaways, March 2002, at p. 15.  Ibid. the widest possible acceptability, place emphasis on the means of enforcing its provisions and be structured in such a way as to facilitate the achievements of the foregoing objectives.  Notwithstanding the growing criticism on the proposed consolidation of ILO maritime labour instruments, it cannot be denied that the need for a self-confident, proud and highly skilled workforce is urgently needed now by the industry more than ever. While coherence and quality in training of seafarers were already addressed by the STCW 1995 and ISM Code, the same will not in themselves be sufficient."
"Säkerhetskultur i Östersjöfart : En studie kring sjösäkerhet, säkerhetskultur och arbetsvillkor ombord på fartyg som trafikerar Östersjön","https://scispace.com/paper/sakerhetskultur-i-ostersjofart-en-studie-kring-sjosakerhet-3mijugm2lm","2012","","","Fredrik Hjorth","","https://scispace.com/pdf/sakerhetskultur-i-ostersjofart-en-studie-kring-sjosakerhet-3mijugm2lm.pdf","Foreliggande avhandlings centrala syfte ar att undersoka sakerhetskultur ombord i fartyg vilka trafikerar Ostersjon. Genomgaende for fartyg i Ostersjofart ar tata hamnanlop, kustnara resor, trafik ...","Keywords: Safety culture, maritime safety, reporting culture, accidents, ISM, work conditions, shipping, system perspective xi"
"Globalization Under Fire","https://scispace.com/paper/globalization-under-fire-hen4xstk09","2005","Journal Article","Labour/Le Travail","Mark P. Thomas","","https://scispace.com/pdf/globalization-under-fire-hen4xstk09.pdf","Da vid Ba con, The Children of NAFTA: Labor Wars on the U.S./Mexico Bor der (Berke ley: Uni ver sity of Cal i for nia Press 2004) Jacques B . Gelinas, Jug ger naut Pol i tics: Un der stand ing Preda tory Glob al iza tion (London & New York: Zed Books 2003) Ronaldo Munck, ed., La bour and Globalisation: Re sults and Pros pects (Liv er pool: Liv er pool Uni ver sity Press 2004) James Petras and Henry Veltmeyer, Sys tem in Cri sis: The Dy nam ics of Free Mar ket Cap i tal ism (Black Point, NS: Fernwood 2003)","ex am ple, those within dif fer ent na tion-states), while si mul ta neously seek ing to iden tify com mon is sues that could pro vide a transna tional platform for ac tion. (149-65) Glob al iza tion and Re sis tance:
 Of the chal lenges faced by labour move ments, it is per haps in ter na tion alism that is the most daunt ing. Dis cus sions of in ter na tion al ism tend to fo cus on in ter national or ga ni za tions such as the ICFTU, the In ter na tional Trade Sec re tar iats, and the ILO. Con cerns are often raised that such or ga ni zations have lit tle bear ing on workers' strug gles on the ground. In as sess ing in ter na tion al iza tion strat e gies, Munck argues that it is im por tant to avoid bi nary un der stand ings of ac tiv ism, for exam ple, a dichoto mous analy sis be tween rank-and-file ac tions and those at the level of un ion of fi cials (na tional or in ter na tional). Anal y ses must seek to cap ture the dy nam ics of strug gle at mul ti ple lev els in ef forts to pro mote la bour in ter na tion al ism. These issues are taken up in a well-detailed case study com par i son of the strat e gies used by dockworkers in Liv er pool and Aus tra lia, which pro vides in sight into the im pli cations of two dif fer ent forms of la bour in ter na tion al ism: an in ter na tion al ism that built global sol i dar ity through global ac tions (Liv er pool), and a bot tom-up strat egy that be gan with tra di tional work place ac tion that was bol stered by in ter na tional sup port (Aus tra lia). Ac cord ing to Jane Ken nedy and Mi chael Lavalette, the success of Aus tra lian dockworkers in de fend ing their jobs lay in lo cal ized working-class and com mu nity-based orga niz ing that led to mass picketing and the shut ting down of the docks, while the em pha sis on inter na tional ac tions un der taken in the Liv er pool dockworkers' global sol i dar ity cam paign, while in spi ra tional, failed to pres sure the Mer sey Docks and Har bour Com pany to change its course. Ken nedy and Lavalette use the case to make the ar gu ment that lo cal ized ac tiv ism is still needed to chal lenge the glob al iz ing ten den cies of con tem po rary cap i tal ism. (206-26)"
"El trabajo en la marina mercante española en la transición de la vela al vapor (1834-1914)","https://scispace.com/paper/el-trabajo-en-la-marina-mercante-espanola-en-la-transicion-422o8s8lgr","2013","Dissertation","","Garcia i Domingo
Enric","","https://scispace.com/pdf/el-trabajo-en-la-marina-mercante-espanola-en-la-transicion-422o8s8lgr.pdf","El objeto de estudio es la Marina mercante espanola (en concreto las tripulaciones) durante la transicion de la vela al vapor. El marco cronologico se situa entre 1834 (primera linea regular estable con buques de vapor) y 1914 (cuando el proceso de mecanizacion ya se puede dar por acabado). Aunque con referencias a un marco internacional mas amplio, se analiza el caso espanol focalizando en la marina catalana porque durante el proceso el centro de gravedad de las actividades maritimas estaba en Barcelona, y por tanto fue alli donde la mecanizacion tuvo su campo de accion principal. Esta tesis se situa en la interseccion entre la historia maritima, la historia social y la historia del trabajo. Con estas perspectivas metodologicas, se realiza una primera aproximacion a los procesos de trabajo en la Marina mercante espanola en el momento del cambio de la vela al vapor, es decir, a lo largo de un proceso de casi cien anos que supone la ruptura con formas de trabajo y de relacion que se habian mantenido practicamente inalteradas durante siglos. El sector maritimo es uno de los campos donde la industrializacion (entendida como un proceso de cambio en la organizacion de la produccion, el trabajo y las relaciones laborales, mas que como la adopcion de una nueva tecnologia basada en el vapor) tuvo un impacto mas acusado, no solo economico y social, sino tambien de identidades y culturas sociolaborales. El estudio se centra en el proceso que llevo de la vela al vapor desde el punto de vista de los marinos, para observar y explicar como este colectivo diverso y complejo se enfrento y se adapto a la industrializacion. La atencion se centra en los marinos mercantes embarcados que trabajaban en buques de altura, es decir, de navegacion oceanica. Interesan tanto las clases directoras (el capitan y los oficiales de cubierta y de maquinas) como las clases ejecutoras (los subalternos de cubierta y de maquinas), ya que comparten en esencia los condicionantes del trabajo en la mar. Y de todos ellos, los marineros conforman el autentico nucleo de la investigacion, pues son los que estan sujetos en mayor medida al reto de redefinir su papel a bordo cuando el elemento propulsor de los buques pasa de palos y velas a la maquina. La tesis se ha organizado en torno a tres partes principales. En primer lugar se presenta el marco legislativo en el que se desarrollo la Marina mercante espanola en el periodo estudiado, condicionado por la institucion de la Matricula de mar. El analisis de este aspecto es imprescindible para conocer las particularidades del caso espanol en todas las facetas relacionadas con el trabajo y su regulacion. Tambien analiza el papel de la legislacion reformista en este sector. En la segunda parte se presenta el mundo del trabajo en la marina de vela a partir del analisis de la organizacion del trabajo, los oficios o las profesiones (definidos genericamente como clases) y las categorias o niveles laborales, el reclutamiento, la contratacion, las formas salariales y las condiciones de trabajo. Se trata de un texto esencialmente descriptivo. En la tercera parte, de caracter interpretativo, se analiza el impacto, directo e indirecto, de la mecanizacion sobre el trabajo en la Marina espanola. Aparte de las consideraciones generales relacionadas con el proceso desde el punto de vista tecnologico, se repasan los cambios producidos y se dedica una atencion especial a las nuevas profesiones y categorias que se incorporaron al sector maritimo con la implantacion de la maquina de vapor. En el ultimo capitulo se recogen las conclusiones.","debía ser el Montepío, que entonces estaba a punto de ser constituido. La Dirección General de Navegación lo administraría hasta que se constituyese oficialmente el Montepío del Personal de la Marina Mercante. Organizaciones profesionales y obreras:
 Zamora utilizó sobre todo prensa obrera y profesional, y yo he seguido el camino marcado por este autor utilizando otros recursos, (fuentes dispersas, como fondos de archivo de la Junta de Comercio de Barcelona, de la Cámara de Comercio de Barcelona, publicaciones y otras) para reconstruir los trazos básicos de estas organizaciones y sus planteamientos. Organizaciones profesionales y obreras:
 Las sociedades obreras y profesionales de las que se tienen noticias en el sector de la Marina mercante en el período estudiado son, hasta 1914, sociedades de oficio, herederas directas de las estructuras gremiales medievales. Las organizaciones sindicales agrupaban sobre todo trabajadores no cualificados o especializados. En cambio, en el societarismo de oficio y en las hermandades de socorros mutuos se asociaban trabajadores cualificados. Asumo como propia la advertencia de Juanjo Romero sobre la barrera que los estudios históricos han levantado entre el primer sindicalismo de clase y el asociacionismo mutualista/profesional, o de socorros mutuos. Sindicatos y hermandades de socorros mutuos son considerados en la historiografía moderna como realidades distintas y a veces opuestas. Sin embargo, no parece que en las primeras etapas del movimiento obrero sus protagonistas participasen de esta disyuntiva metodológica (ROMERO, 1999:246-247). El sindicalismo fue un fenómeno de élite, irrelevante para la experiencia vital del grueso de la fuerza de trabajo del siglo XIX (AIZPURU   y RIVERA, 1994:149). En cualquier caso, lo cierto es que, a diferencia de otros sectores, donde los sindicatos de ramo o de sector fueron desarrollándose a partir de la década de 1910, en la Marina mercante este modelo no se implantó hasta la fundación del Sindicato Libre de la Marina Mercante en 1975. La mayor parte de estas sociedades carecen de una estructura estable, aparecen y desaparecen según las circunstancias y en principio tienen un bajo nivel de afiliación."
"Maritime interests and the EU port services directive","https://scispace.com/paper/maritime-interests-and-the-eu-port-services-directive-19oaa792pd","2008","Posted Content","","Athanasios A. Pallis
George-Spiros P. Tsiotsis","","https://scispace.com/pdf/maritime-interests-and-the-eu-port-services-directive-19oaa792pd.pdf","A key theme of the EU Port Policy has been the establishment of free market access to the provision of port services in EU ports. However, two successive European Commission proposals for a relevant EU port services directive (PSD) failed to produce a new policy regime. This paper examines the mobilisation of maritime interests, aiming to identify stakeholders' preferences and their contribution to the rejection of this port policy proposal. The analysis suggests that, although they did not share the same perspective, the views of organised maritime interests shared a common denominator: they were against the proposed EU rule due to its structural deficiencies. Assisted by the industrial heterogeneity, the difficulties to implement a 'one size fits all ports' policy, and the observed institutional tensions a variety of vested interests frequently with monopolistic positions contributed to the produced policy output failure.","Keywords: Intra-port competition, Port policy, Maritime interests"
"Resilience of logistic service providers facing a port strike: a case study","https://scispace.com/paper/resilience-of-logistic-service-providers-facing-a-port-4ek2iv8n2j","2014","Dissertation","","Luís Teotónio van Zeller Pamplona do Canto Brum","","https://scispace.com/pdf/resilience-of-logistic-service-providers-facing-a-port-4ek2iv8n2j.pdf","IX Chapter 1 Introduction 1 11 Resilience in supply chains 1 12 Theme justification 2 13 Objective 3 14 Methodology 4 15 The content 4 Chapter 2 Maritime port's sector 5 21 The contemporary worldwide sea trading system 5 22 Maritime cargo 7 23 Maritime ports 9 24 Ports in Portugal 13 25 Conclusion 15 Chapter 3 Third-party logistics providers in the supply chain context 17 31 Third-party logistics providers 17 32 The importance of partnerships 19 33 Choosing a 3PL 20 34 Measuring the performance of logistics providers 22 35 Conclusion 24 Chapter 4 Supply chain resilience 25 41 The resilience paradigm 25 42 Supply chain risk, vulnerability and disruptions 28 43 Mitigation and contingency strategies 34 44 Conclusion 35 Chapter 5 Theoretical framework 37 51 Vulnerable areas for disruptions in a port environment 37 52 Resilience strategies to maritime disruption 39 53 Conclusion 42 Chapter 6 Research methodology 43","turning freight transport more sustainable, and has thus granted financial incentives through the Marco Polo program, which co-funds direct modal-shift or traffic avoidance projects . Maritime cargo: At this moment in the European Union, routes have been defined as shown in Figure Maritime ports:
 A port is an area sheltered from waves and currents, located on the edge of an ocean, sea, lake or river, for the mooring of boats and ships, with staff and services necessary to provide activity of loading and unloading cargo, and capable of temporarily stock cargo, as well as facilities with the capacity for the movement of people and cargo around the port sector . According to , ports are companies where various individuals and interests coexist, and where internal and external groups collaborate to create and distribute value or wealth, while also pursuing their own interests and objectives. The port should be considered as a link between the maritime and land network and not just as an arrival or departure point . Maritime ports:
 Different kind of port activity demands different kind of ships, carrying different kind of cargo, and consequently different kind of ports: Maritime ports:
  Megahubs: ports with natural or built capacities to function as an operational platform able to operate in transshipment and that can handle operators with megaships with a high traffic rate. Maritime ports:
  Hubs: ports with natural or built capacities to perform commercial and distribution functions. Maritime ports:
 These ports can and should be in European networks of short sea shipping and motorways of the sea, with the purpose of becoming a route's strategic point and creating partnerships with other European ports. Maritime ports:
  Regional ports: ports with capabilities to perform commercial and distribution functions, within a regional scope. Maritime ports:
  Local ports: ports with clearly local functions without proficiency to operate in international transport networks, and more oriented to fishing activities and recreational boating. Maritime ports:
  Intermediate hub (or transshipment hub): is a port terminal used for ship-to-ship operations within a maritime transport system. These operations do not take place directly, which requires the temporary storage of containers in the port's yard . Maritime ports:
 Ports have been natural sites for transshipment to transfer goods from one mode of transport to another, handling in the past two years, 90%of the volume of cargoes transported over the globe . Every day at every major port, thousands of containers arrive and depart by truck and train, providing a link between maritime and inland transport and the interface between the sea and rivers and roads and railways. They establish the inter-modal interface between maritime, road and rail transport . Maritime ports:
 Processes such as changes in containers and ship dimensions are forcing ports to improve their infrastructures in order to remain competitive, attract more shipping lines and consequently boost their performance . In accordance to , one of the most dynamic problems that maritime ports decision makers have, is the need to properly analyze where and how to upgrade the existing port capacity for rising port demands due to continuous growth in containerized trade and the tendency for bigger ships to harbor. , claims that for a port to be operationally efficient, it should take into consideration aspects such as the layout design, maintenance of berths, port strike ratio, gear of cargo handling, accessibility, warehouses, stacking areas, navigation assistance and other waterside and land-side facilities."
"International Dock Work Conventions in the era of post-globalization","https://scispace.com/paper/international-dock-work-conventions-in-the-era-of-post-rjlto2mqa3","2014","Journal Article","SPOUDAI Journal of Economics and Business","Jason Angelopoulos
Constantine Chlomoudis
Eustratia Dalvadani","","https://scispace.com/pdf/international-dock-work-conventions-in-the-era-of-post-rjlto2mqa3.pdf","The part of the port industry that serves international trade flows, competes and satisfies demand with global characteristics. Port services production and supply, within an open market, can only be governed by global regulations, and should be taken into account by those who wish to implement them. International organizations influence both safety aspects and the protection of professional life from new working methods in ports. Assessing the importance of labor factor in ports, it is argued that it constitutes a key factor in port production. Several factors have facilitated the gradual substitution of port manual labor, leading to changes in both requirement in skilled labor quantity, but also labor skill and quality requirements. Studying the three I.L.O. conventions pertaining to dock work (C032, C137 and C152) we argue that they can form a positive model for the integration of work rules on a global scale. Main aim of these conventions is the mutual development for all port stakeholders and prevention of unfair competition. We assess the current state of acceptance and degree of implementation of the Conventions by national governments, and argue for the mutual benefits for port stakeholders arising from their implementation, from the perspective of globalization governance, in the era of post – globalization.
JEL Classifications: R41; J28; M54. 
Keywords: ILO Conventions; Port labor; dock work; global regulations.","Angelopoulos,Constantine Chlomoudis,Eustratia Dalvadani (Corresponding Author) Keywords: JEL Classification: R41, J28, M54 ILO Conventions, Port labor, dock work, global regulations Introduction:
 The importance and role of the labor factor in the port industry, has changed significantly over the years. Port employees are expected to have suitable abilities, in order to cope with contemporary port issues, control and leverage trade-offs in port production and contribute to port planning. Introduction:
 The labor factor is becoming more flexible, following port production and supply processes . Therefore a new model for port labor is being developed, triggered also by the technological explosion, that lowers unskilled labor requirements, but increases demand for skilled / specialized labor. National legislative frameworks, such as in the case of Greece, were instituted with a labor intensive operating framework . Introduction:
 Ports that have not adapted their administrative and institutional framework to these conditions will not be able to cope with an unbiased competition environment. This adjustment can be realized by introducing regulatory and economic framework conditions, promoting port competitiveness. In this new organizational model, each port service division is operating under an integrated and coherent scheme, which they manage and implement, and therefore acting with a higher degree of autonomy and entrepreneurial mindset, compared to the past, while at the same time treating with greater responsibility expected benefits from improved resources utilization, employee safety and environment protection. Introduction:
 Requirements for new investments in the port industry were also triggered by amendments in sea transport standards , influencing also the skill set requirements pertaining to cargo handling technologies. As a result, retraining and re-educating of port employees is now a necessity. Introduction:
 The above mentioned developments were influenced by ship cargo capacity gigantism trends, requiring utilization of portside equipment, mechanization and automation of cargo handling, as well as reductions in transport costs and ship waiting time. In general, these changes have a significant impact both on port employment, and work conditions. Introduction:
 The responsibility for dock worker safety was divided in a large number of constituents. But, contemporary port labor trends require, identified responsibilities and central company control, and highly specialized and trained employees . Studying the three I.L.O. conventions pertaining to dock work, we argue that they can form a positive model for the integration of work rules on a global scale for eligible ports. Introduction:
 In this work, we review quantitative data regarding the importance of the factor labor in ports, assess the current state of acceptance and degree of implementation for the three ILO conventions by national governments, and argue for the mutual benefits for port stakeholders arising from their implementation, strengthening our qualitative analysis by providing also operational details of a virtual port, that belongs to a country that ratified the aforementioned conventions. Importance of the Labor Factor in Ports and Terminals: A brief survey of quantitative data:
 A brief study of the contemporary literature showed the relative importance of the factor labor in ports and terminals:  argued that the labor and capital cost comprise most of the ports' total cost; also  measured that labor amounted for 53% of the total port / terminal expenditure structure."
"Gest""o ambiental integrada em Portos Organizados: uma an·lise baseada no caso do porto de Rio Grande, RS - Brasil Integrated environmental management in Organized Ports: an analysis based in the Rio Grande port, RS - Brazil","https://scispace.com/paper/gest-o-ambiental-integrada-em-portos-organizados-uma-an-lise-w2bh3vyshv","2010","","","Pedro Henrique Wisniewski Koehler
Milton Lauforcade Asmus","","https://scispace.com/pdf/gest-o-ambiental-integrada-em-portos-organizados-uma-an-lise-w2bh3vyshv.pdf","@ Autor correspondente e-mail: pedrokoehler@yahoo.com.br 1 Universidade Federal do Rio Grande (FURG), Programa de Pós-graduação em Oceanografia Física, Química e Geológica, Laboratório de Gerenciamento Costeiro. 2 Universidade Federal do Rio Grande (FURG), Instituto de Oceanografia, Laboratório de Gerenciamento Costeiro, Av. Itália, Km 8 s/n, Bairro Carreiros, Rio Grande, RS. CEP 96.201-900. Caixa Postal 474, Brasil. RESUMO","undertakings and the port authority. The change of port culture for incorporation of environmental issues should be accompanied by an adjustment in the institutional sector regulation system and the adoption of technologies to support the decision, considering the port reality and his environmental interfaces. ABSTRACT:
 Os pilares básicos da modernização foram a ampliação do direito da iniciativa privada fazer as operações portuárias (criando a figura do operador portuário), o estímulo para a instalação de terminais privados e ainda a criação do Órgão Gestor da Mãode-Obra (OGMO), entidade responsável em administrar o fornecimento da mão-de-obra do trabalhador portuário avulso, quebrando o monopólio dos sindicatos. Foi criada a figura da Autoridade Portuária, exercida pelas companhias docas ou autarquias estatais e instituído o Conselho de Autoridade Portuária, cuja função é deliberar sobre as regras de funcionamento de cada porto, sendo formado por três blocos: poder público, operadores portuários e trabalhadores portuários . ABSTRACT:
 No novo modelo de exploração portuário brasileiro, o setor privado é concessionário e operador do espaço portuário e o setor público é o grande regulador. Neste contexto, o conceito de Porto Organizado ocupa um lugar central. É definido como o porto construído e aparelhado para atender às necessidades da navegação e da movimentação e ar mazenagem de mercadorias, concedido ou explorado pela União, cujo tráfego e operações portuárias estejam sob a jurisdição de uma Autoridade Portuária. ABSTRACT:
 A Autoridade Portuária tem a função de gestor do Porto Organizado, com atribuição de exercer o controle sobre a exploração dos portos por parte da iniciativa privada, representada pelas instalações portuárias e terminais. Dentre as atividades ao seu cargo estão a fiscalização das operações, contratos e atividades exercidas nos terminais arrendados, credenciamento de operadores, manutenção das condições de navegabilidade, planejamento estratégico e coordenação geral das atividades portuárias. A Lei nº 8.630/1993 também estabelece a responsabilidade de zelar para que os serviços se realizem com regularidade, segurança, eficiência e respeito ao meio ambiente. ABSTRACT:
 Os terminais e instalações portuárias, por sua vez, são definidos como instalações exploradas por pessoa jurídica de direito público ou privado, dentro ou fora da área de Porto Organizado, utilizada na movimentação e armazenagem de mercadorias de transporte aquaviário. Constituem aquilo que no senso comum se entende como porto, uma vez que por meio dos terminais e instalações são realizadas as operações portuárias, integrando as cargas e mercadorias ao modal aquaviário."
