"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"City seascapes","https://scispace.com/paper/city-seascapes-1n4jmh0i","2022","Book Chapter","","Maik Arnold","10.4324/9780429273452-22","","We live on the blue planet and to an increasing extent on the urban planet. Yet there is relatively little effort to connect these agendas. This chapter explores the vision and practice of Ocean Cities: cities that prioritize connections to the marine realm, recognizing the importance of ocean environments to health, wellbeing and meaningful urban life, but also an ethical obligation to work on behalf of marine life and environments. This chapter tackles some of the important planning and policy implications of Ocean Cities, including the many different ways to foster connections and connectedness: for instance, through physical design and planning that connect to water and through creative initiatives to make the marine world more visible in cities. ","In this paper , the authors explore the vision and practice of Ocean Cities: cities that prioritize connections to the marine realm, recognizing the importance of ocean environments to health, wellbeing and meaningful urban life, but also an ethical obligation to work on behalf of marine life and environments."
"The new blue: Built-up seascapes create new maritime relations","https://scispace.com/paper/the-new-blue-built-up-seascapes-create-new-maritime-2k8t5a5c9zdm","2025","Journal Article","Open access government","Jessica Hjerpe Olausson
Daniel Richardsson
Richard Hawkins
Torsten Linders","10.56367/oag-045-11057","","The new blue: Built-up seascapes create new maritime relations Four representatives of the research programme, Mistra Co-Creating Better Blue, discuss maritime innovation in the context of a dawning new era for human presence and activities at sea. We humans are builders. The most densely populated and most intensively exploited areas are built-up landscapes, where wood, stone, concrete and steel constructions dominate. But the situation has been fundamentally different at sea for centuries and millennia. Here, human activities and presence have been almost exclusively associated with boats and ships, which, over time, have grown in size and capacity in line with our technological development. ","Researchers from Mistra Co-Creating Better Blue discuss maritime innovation in the context of a new era of human presence at sea, highlighting the shift from traditional boat-based activities to built-up seascapes and their impact on maritime relations."
"Reorientasi Pembangunan Pesisir melalui Keadilan Biru: Studi Kasus Komunitas Nelayan di Kenjeran, Surabaya","https://scispace.com/paper/reorientasi-pembangunan-pesisir-melalui-keadilan-biru-studi-xhx70ugu4v9a","2025","Journal Article","JSPH (Jurnal Sosiologi Pendidikan Humanis)","Wardatul Adawiah
Khalid Syaifullah
Nur'aini Inayah","10.17977/um021v10i12025p113-132","","The blue economy approach is increasingly being defined and developed as a sustainable development strategy for coastal areas, helping structural adaptation that integrates ecological sustainability. However, without considering the dimension of social justice, the implementation of the blue economy has the potential to perpetuate long-standing inequalities in coastal areas. The blue justice approach emerges as a normative correction emphasising the importance of fair distribution of benefits, recognition of coastal communities' rights and local knowledge, and meaningful participation in decision-making. This study was conducted among the Fishing Community in the Kenjeran Coastal Area, Surabaya, using a qualitative approach with in-depth interviews and observations. This study found that the fishing community in Kenjeran is now facing serious challenges in terms of socio-ecological justice. Inequality in access to marine space, marginalisation of local knowledge, and low community involvement in the planning process reinforce the vulnerability of coastal communities to climate change and large-scale coastal development. The implementation of a blue economy focused exclusively on growth risks exacerbating the structural injustices that have long burdened vulnerable groups such as small-scale fishermen and coastal women. Therefore, integrating a blue justice approach is urgent to ensure that coastal development is not only ecologically sustainable but also socially just, institutionally participatory, and culturally contextual.","This study in Kenjeran, Surabaya, highlights the need for a blue justice approach to address socio-ecological injustices faced by coastal communities, emphasizing fair distribution of benefits, recognition of local knowledge, and meaningful participation in decision-making."
"Coastal Communities, Leisure and Wellbeing: Advancing a Trans-Disciplinary Agenda for Understanding Ocean-Human Relationships in Aotearoa New Zealand.","https://scispace.com/paper/coastal-communities-leisure-and-wellbeing-advancing-a-trans-4udggpab1b","2021","Journal Article","International Journal of Environmental Research and Public Health","Belinda Wheaton
Jordan Waiti
Rebecca Olive
Robin Kearns","10.3390/IJERPH18020450","https://www.mdpi.com/1660-4601/18/2/450/pdf","Commentators are advocating for research to better understand relationships between healthy coastal ecosystems and human wellbeing. Doing so requires inter- and transdisciplinary approaches across humanities, arts, social sciences, and science and technology disciplines. These approaches include culturally diverse knowledge systems, such as indigenous ones, that locate sustainable use of and relationships to marine ecosystems. This paper contributes to this agenda through a case-study of relationships between coastal ecosystems and human wellbeing in Aotearoa New Zealand. This article highlights interconnected cultural and wellbeing benefits of, and socio-ecological relationships between, these coastal ecosystems drawing on a case study of one ocean-based, ‘immersive’ leisure activity, surfing. Further, it examines how these relationships impact human physical, emotional and spiritual wellbeing, and the wellbeing of communities and ecosystems. The research illustrates that surfing creates strong bonds between practitioners and coastal places, linking the health of marine environments and people. We demonstrate the value of a transdisciplinary place-based approach that integrates research across the humanities and social sciences and engages with Indigenous knowledge (Mātauranga Māori). This argument for multicultural co-learning shows the value of Western and Māori vantage points for how we understand coastal blue spaces. Indigenous perspectives, we conclude, deepen appreciation, as well as equity considerations, of how we understand place, wellbeing, and long-term sustainable relationships with marine ecosystems.","In this article, a case study of relationships between coastal ecosystems and human wellbeing in Aotearoa New Zealand is presented, highlighting interconnected cultural and wellbeing benefits of, and socio-ecological relationships between, these coastal ecosystems drawing on a case-study of one ocean-based, ""immersive"" leisure activity, surfing."
"Supporting places left to the sea: A place-based research agenda for regional coastal transformations in the blue economy","https://scispace.com/paper/supporting-places-left-to-the-sea-a-place-based-research-307kdr31of","2023","Journal Article","Progress in environmental geography","Jack L. Harris
Benjamin S Thompson","10.1177/27539687231212672","","The blue economy purportedly involves equitable and sustainable development across a range of ocean sectors spanning fisheries, aquaculture, tourism, shipping, seabed mining, oil and gas extraction, and renewable energy. Here, we argue that blue economy scholarship and policy gives insufficient attention to coastal regions – and the cities, towns, and villages within – that depend on these sectors. Rather than prioritising the profitability of corporations and expansion of industry, we advise actors to consider three transformative processes that are (re)shaping coastal regions. First, are techno-industrial processes for which we draw on the fourth industrial revolution literature, highlighting that coastal regions must adapt to rapidly changing technological innovations or risk facing decline. Second, are socio-cultural processes for which we draw on the left-behind places literature, which exemplifies spatial inequalities from declining and deindustrialised coastal regions. Third, are physical-environmental processes, highlighting geographically variable opportunities and challenges around natural resources, marine biodiversity, and climate change in coastal regions. We then promote place-based policymaking as a multi-level and participatory mode of managing these transformations. Finally, we present a blue economy research agenda to help navigate these transformative processes, and enable place-based solutions. The article intersects with broader literatures around ocean governance and sustainable transformations.","The blue economy neglects coastal regions and their communities. To address this, the article proposes a place-based research agenda focusing on techno-industrial, socio-cultural, and physical-environmental processes. It advocates for place-based policymaking and a research agenda to navigate transformative processes and enable place-based solutions."
"Planet Ocean, a World of Cities: A Journey Around the Shores of the Anthropocene","https://scispace.com/paper/planet-ocean-a-world-of-cities-a-journey-around-the-shores-16pfq3fx48","2019","Book Chapter","","Voula P. Mega","10.1007/978-3-319-93680-2_1","","Oceans and cities are the most extraordinary public goods on this ageing, increasingly complex, uncertain and interlinked urbanising blue planet in the Anthropocene era. This chapter examines the megatrends which can impact the future of cities and seas as vibrant and vital dynamic places of changes and exchanges, in the aftermath of HABITAT III, the entry into force of the Paris Agreement, and the “Our Oceans, Our Future” high-level United Nations (UN) Conference. HABITAT III (Quito, October 2016), which convened for only the third time in 40 years, gave cities a dignified central place in the 2030 Sustainable Development Agenda, whereas the UN high-level conference “Our Oceans, Our Future” (New York, 5–9 June 2017) concluded with a Call for Action for the implementation of the SDG14, and the UN declared that 2021–2030 will be the decade of ocean science for sustainable development. The interconnected human ecosystems have had, and can continue to have, a major role in creating and distributing wealth and well-being in alliance with an inclusive regenerated blue planet. Strong sustainability asks not only for the total capital, composed of natural and physical, human, social, cultural and political, financial, built and digital capital, to be preserved, but for each of its components to be strengthened and transmitted to future generations. If any of the treasurable forms of capital is unsustainably managed, benefits are eroded and progress towards achieving the sustainable development goals (SDGs) is undermined.","In this article, the authors examine the megatrends which can impact the future of cities and seas as vibrant and vital dynamic places of changes and exchanges, in the aftermath of HABITAT III, the entry into force of the Paris Agreement, and the “Our Oceans, Our Future” high-level United Nations (UN) Conference."
"Maritimacies and Nature-Culture Collectives as Inputs for a Sustainable Blue Economy on the East Coast of Uruguay","https://scispace.com/paper/maritimacies-and-nature-culture-collectives-as-inputs-for-a-7a0vpnnyhvtv","2024","Journal Article","Latin American Perspectives","Leticia D’Ambrosio Camarero","10.1177/0094582x241284570","","The research for this article examines the characteristics of the marine-coastal environment from the perspectives of a range of social actors. Knowledge of maritimacies can serve as an input for management of marine-coastal environments that takes into account the diverse types of humanity found there, by emphasizing that these processes are not just physical and ecological, but also social, economic, cultural, and historical. An ethnographic methodology allows for mapping the perspectives of social actors, their points of view, and different ways of life. The result was a systemization of maritimacies, which can contribute to thinking about and building a sustainable Blue Economy that recognizes and involves those who inhabit the coast and the sea in Uruguay by considering the heterogeneity and complexity of their social networks. ","This study examines maritimacies and nature-culture collectives on Uruguay's East Coast, using ethnography to map social actors' perspectives and develop a systemized framework for a sustainable Blue Economy that acknowledges coastal inhabitants' heterogeneity and complexity."
"A Blue Urban Agenda: Adapting to Climate Change in the Coastal Cities of Caribbean and Pacific Small Island Developing States","https://scispace.com/paper/a-blue-urban-agenda-adapting-to-climate-change-in-the-1l1l1ew9gg","2017","Report","","Michelle Mycoo
Michael G. Donovan","10.18235/0000690","","Over the past two decades, national and local governments in Caribbean and Pacific Small Island Development States have partnered with the donor community to implement over $55 billion in development programs, many of which focused on climate change adaptation The coastal cities of the Caribbean and Pacific SIDS are among the world's most vulnerable cities to rising sea levels and coastal erosion Currently 20% of the population of these countries, or 42 million people, live in low elevation coastal zones that are prone to flooding Despite the financial burden of adapting to rising sea levels and natural hazards, SIDS are leveraging opportunities to minimize these effects through an emerging Blue Urban Agenda 
This research evaluates the lessons learnt from urban coastal adaptation programs in SIDS and provides several policy recommendations to comprehensively address city resiliency to climate change An institutional mapping of donors active in coastal adaptation in SIDS and a review of more than 50 donor-funded projects highlights the most effective coastal adaptation programs Comparisons are provided between the Caribbean and Pacific SIDS on climate change, urban development, housing, and access to climate funds This book provides a way forward to embark on a Blue Urban Agenda that is sensitive to the unique characteristics of SIDS and their commitments in the Small Island Developing States Accelerated Modalities of Action (Samoa Pathway) resolution, COP21, the Sustainable Development Goals, and Habitat III","In this paper, the authors evaluate the lessons learnt from urban coastal adaptation programs in SIDS and provide several policy recommendations to comprehensively address city resiliency to climate change and provide a way forward to embark on a Blue Urban Agenda that is sensitive to the unique characteristics of SIDS."
"Securing Maritime Identities: The New Practices of Maritime Cultural Heritage","https://scispace.com/paper/securing-maritime-identities-the-new-practices-of-maritime-r5m77jr1","2022","Book Chapter","","Roman Grinblat","10.4324/9781003001324-26","","Over the past 50 years, many of the planet's coastal areas have come under strong pressure, mainly due to urban growth resulting from tourism. This has led to an added problem in the conservation of maritime heritage, which is already complicated by the low resistance of materials to the marine environment and the decline of traditional activities such as small-scale fishing and coastal shipping. However, in recent years many coastal communities have responded to this situation by reconstructing securing maritime identities through innovative cultural heritage practices. This chapter highlights the close connection that is found between the tangible and the intangible in maritime heritage. It also focuses on the importance of considering the context in which maritime heritage was created in the past and is created today. ","In this article , the authors highlight the close connection that is found between the tangible and the intangible in maritime heritage and focus on the importance of considering the context in which maritime heritage was created in the past and is created today."
"Cultural Mapping and the Sustainability of Coastalscapes: A Conceptual Approach","https://scispace.com/paper/cultural-mapping-and-the-sustainability-of-coastalscapes-a-jeycwodx9oyc","2025","Journal Article","European Journal of Geography","Daniel Oliveira
Zara Teixeira
Mônica Mesquita","10.48088/ejg.d.oli.16.2.156.168","","Coastal regions, plentiful in ecological and economic value, have long been hubs for human settlement, recreation, and tourism. However, the growing threats of global climate change and urbanisation are endangering the sustainability of these vital coastalscapes. With nearly two-thirds of the global population living in coastal areas, there is an urgent need for innovative management strategies. This paper explores the critical role of local spatial knowledge, incorporating diverse cultural aspects such as memories, experiences, and oral traditions, to address the challenges confronting these regions. Cultural Mapping (CM) is introduced as a dynamic methodology – transcultural and transdisciplinary – facilitating creative representations of coastalscapes and serving as a vital tool for understanding the complex, reciprocal relationships between people, more-than-human entities, and places. CM reveals the deep-rooted connections that shape coastal communities’ identities and sustainability practices by documenting intangible cultural resources and capturing the emotional and sensory dimensions of coastal environments. Drawing on the pioneering work of Pam Hall (2013) and incorporating insights from an in-depth scholarly literature review, this paper underscores the potential of CM to transform both research practices and policymaking. It offers a new lens for sustainability in coastal regions, paving the way for future studies and innovative, community-driven management strategies that engage a diversity of knowledge systems in addressing pressing environmental challenges. ","This paper introduces Cultural Mapping as a transdisciplinary methodology to address sustainability challenges in coastal regions, leveraging local spatial knowledge, memories, and oral traditions to understand complex relationships between people, environments, and places, and inform innovative management strategies."
"Identità marittima e rigenerazione urbana per lo sviluppo sostenibile delle città di mare","https://scispace.com/paper/identita-marittima-e-rigenerazione-urbana-per-lo-sviluppo-4wnl2in8h5","2013","","","Massimo Clemente","10.6092/2284-4732/2459","https://scispace.com/pdf/identita-marittima-e-rigenerazione-urbana-per-lo-sviluppo-4wnl2in8h5.pdf","Le citta di mare sono state oggetto di studi e approfondimenti durante gli ultimi cinquanta anni, anche se molto spesso con riferimento limitato al recupero delle aree portuali dismesse e alla riqualificazione dei waterfront urbani. Il gruppo di ricerca Citta e Architettura del Consiglio Nazionale delle Ricerche, dal2009, ha sviluppato un percorso di ricerca fondato su un diverso approccio al tema: guardare le citta “dal mare” per rinnovare culturalmente e metodologicamente la pianificazione e la progettazione urbana nelle aree urbane costiere. La visione marittima ha permesso una rivisitazione dei processi di recupero del waterfront. L’obiettivo e definire metodologie e strategie innovative per valorizzare l’identita marittima come strumento chiave per la rigenerazione urbana sostenibile della citta di mare.","In this paper, Citta di mare è considered as strumento chiave per rinnovare culturalmente e metodologicamente la pianificazione e la progettazione urbana nelle aree urbane costiere."
"Underpinning the Value of Buoyant Urbanism: Returning Torrens to the Seas","https://scispace.com/paper/underpinning-the-value-of-buoyant-urbanism-returning-torrens-4lsu6d2b33t3","2024","Journal Article","","Lucy M. Cradduck
Brydon T. Wang
Kim D. Weinert","10.1115/omae2024-123759","","
 The rise of buoyant urbanism, in the form of floating developments, amphibious architecture, and floating cities; has introduced a new dimension to the traditional understanding of what is ‘real estate’. These innovative forms of development continue to gain prominence and need to be promoted and protected. To engage with the threat of climate change, and the growing incursion of water in our urban spaces, there is a need to ensure appropriate recognition of related property rights and interests. Concurrently, there is a need for valuation of those rights and interests to be linked to a recognised land tenure system to support investment within the Blue Economy. Therefore, our starting point is to develop an international system of recognising, protecting, and articulating the underlying tenure. This paper aims to extend previous research concerning how floating structures are a unique species of property capable of having tenure. However, there are tensions in property law (across common law and civil jurisdictions) concerning these structures, which manifest a rigid view of what is real property. By means of a case study, the solution proposed posits floating structures as a new class of real property within international waters (the global commons). Thereby, if the law understands floating structures as a resource capable of registration akin to real property, the structure itself will be afforded proprietary interests. As the Torrens system of land titling (title by registration) was developed from concepts underlying the registration of vessels, it is now time to return Torrens to the Seas. In doing so, the proposed buoyant urban registration system will be conceived to achieve sustainable use of marine resources under the Blue Economy.","This paper proposes an international system to recognize, protect, and value floating structures as a new class of real property, leveraging the Torrens system of land titling to facilitate sustainable use of marine resources under the Blue Economy."
"What can sea-related associations reveal about a coastal region’s maritimity? A case study in southern France","https://scispace.com/paper/what-can-sea-related-associations-reveal-about-a-coastal-eomee7kmig","2024","Journal Article","Maritime studies","Samuel Robert","10.1007/s40152-023-00346-w","","Abstract A key component of the environment in coastal territories, the sea also creates special geographical features and grounds social and cultural identities. At a time of rising concern and multiple projects for its exploitation as well as its protection, public policies need to consider the social representation of the marine environment and people’s visions of its future. Relying on the concept of maritimity, defined as all the relationships binding human societies to the sea and the resulting landscape, economy and culture, we assess the maritime character of a coastal region in southern France by analysing the local sea–related associations its population are engaged in. This is made possible through the supervised extraction of the relevant data from the national directory of associations, the official database of non-profit associations in France, which are then given appropriate statistical and cartographic treatments. Results provide an indication of the depth of the region’s maritime character, as well as the areas of activity and places in which maritimity is the most developed. These are consistent with the social and economic profile of the region, highly engaged in tourism and a residential economy. Further work is recommended, with a view to exploring the region’s maritimity more closely by comparing it with other regions and applying finer analysis to the stated objectives of the sea-related associations. ","This study assesses the maritimity of a coastal region in southern France by analyzing local sea-related associations, revealing a strong maritime character consistent with the region's tourism and residential economy, with implications for public policy and future research."
"Amphibious Cities","https://scispace.com/paper/amphibious-cities-2zmc0lni8s","2023","Book Chapter","","Dominic Boyer","10.4324/9781003409748-37","","Even if the world gets serious about climate action soon, the next few centuries will likely involve steadily increasing rates of sea level rise. Coastal cities across the world are increasingly going to have to learn to live with the routine presence of water, adapting to tidal incursions, more intense storms and rainfall, increasing salinization of freshwater resources, and more frequent floods. Unlike the more comfortably terrestrial cities of the Holocene period, the amphibious coastal cities of the Anthropocene will have a blurrier boundary between water and dry land. But what if we tried to reconsider that blurriness not as a bug but as a feature? Amphibians do not need wetness to survive, they thrive in wetness. What if we could similarly consider wetness not as a condition of urban life to be battled but as a condition that could and should be embraced? What new modes of urban life could emerge from that attitude adjustment? In this chapter, I discuss Houston, Texas, as an example of an emergent amphibious city to discuss how coastal cities can learn to live with water in new ways. ","Amphibious cities will face challenges with rising sea levels, but they also have the potential to thrive in wetness."
"Building planning spaces for the integration of coastal and maritime cultural heritage in local and regional spatial development","https://scispace.com/paper/building-planning-spaces-for-the-integration-of-coastal-and-n47du180","2022","Journal Article","Maritime studies","Carsten Jahn Hansen
Elaine Azzopardi
Irène Béguier
Laura E. Ferguson
Wesley Flannery
Katia Frangoudes","10.1007/s40152-022-00264-3","https://scispace.com/pdf/building-planning-spaces-for-the-integration-of-coastal-and-n47du180.pdf","Coastal and maritime cultural heritage (CMCH) is a relative newcomer on spatial development policy agendas and in spatial planning activities. Cultural heritage (CH) may assist in reconstructing place narratives and identities in local and regional strategies and plans, and it may create stronger place attractiveness for outsiders. This article explores the challenges and opportunities of integrating CMCH aspects in spatial development and planning activities at local and regional levels. It specifically investigates contemporary attempts at building planning and governance spaces concerned with CMCH, based on case studies in Scotland, France, Northern Ireland, and Denmark. Emphasis is on mandatory as well as non-mandatory spatial policy and planning activities for a more sustainable and resilient coastal development. The cases show how attempts at building planning spaces concerned with both CH and CMCH have sometimes led to, or contributed to, new types of planning collaborations and products, facilitated changes in existing ones, or illuminated a lack of community involvement to be dealt with in next generation planning. Together, the cases illustrate the importance and challenges of enabling a more place-sensitive planning and of ‘finding the right planning space’ for CH integration. ","In this article , the challenges and opportunities of integrating coastal and maritime cultural heritage (CMCH) aspects in spatial development and planning activities at local and regional levels are explored, and contemporary attempts at building planning and governance spaces concerned with CMCH, based on case studies in Scotland, France, Northern Ireland, and Denmark."
"A transdisciplinary co‐conceptualisation of marine identity","https://scispace.com/paper/a-transdisciplinary-co-conceptualisation-of-marine-identity-43giulrprfkt","2024","Journal Article","People and nature","Pamela M. Buchan
Lisa Glithero
Emma McKinley
Mia Strand
Giulia Champion
Sophia Kochalski
Katerina Velentza
Radisti A. Praptiwi
Julia Jung
Melissa C. Márquez
M. Marra
L. M. Abels
Alison Laurie Neilson
J. Spavieri
Kathryn E. Whittey
Marly Muudeni Samuel
Rachel Hale
A. Čermák
David Whyte
Lindsey West
Mavra Stithou
Troels Jacob Hegland
Elisabeth Morris-Webb
Vesna Flander‐Putrle
P. Schiefer
Stephen Sutton
Chinomnso Chinazum ONWUBIKO
O. Adeoye
Aniefon Daniel Akpan
Diana Payne","10.1002/pan3.10715","","Abstract Challenge 10 of the United Nations Decade of Ocean Science for Sustainable Development (2021–2030) calls for the restoration of society's relationship with the ocean. Research suggests that the relationship people have with marine environments can influence their depth of engagement in marine citizenship action, and the important role for ‘marine identity’ in driving that action. Although identity is well‐researched, marine identity is a concept novel to academia and a baseline understanding is required, both to grasp the scope of the concept, and to support research into its role in transforming the human‐ocean relationship. Here, a transdisciplinary study, endorsed as a UN Ocean Decade Activity and by the EU Mission Ocean &amp; Waters, brought together a multinational community of marine researchers and practitioners to co‐produce a baseline conceptualisation of marine identity, drawing on photovoice and deliberative methodology. This paper presents the findings of the co‐production process and offers a first introduction in the literature of the multiple variations and formations of marine identity. We find marine identity to be a complex and multidimensional concept, suffused with individual experiences and understandings of the marine environment, based on social and cultural understandings of the ocean, contemporarily and historically. We present real‐world examples of marine identity to illustrate key themes that were developed through co‐production. Policy implications: We propose marine identity as a catalyst for understanding existing multifaceted and caring relationships with the ocean, as well as the restoration of society's relationship with the ocean. Marine identity research should, therefore, be prioritised in research seeking to contribute to the UN Ocean Decade Challenge 10, as this will support integration of non‐material values of the ocean into marine planning processes and policy making, enabling effective responses to Challenge 10's emphasis on integrating traditional/cultural ways of knowing and valuing the marine environment, through diverse marine identities. We welcome research efforts that will further develop the marine identity concept and empirically investigate the relationships between marine identity, marine citizenship, and people's relationships with the ocean. Read the free Plain Language Summary for this article on the Journal blog. ","A transdisciplinary study co-produces a baseline conceptualisation of marine identity, revealing it as a complex, multidimensional concept influenced by individual experiences, social and cultural understandings of the ocean, and historical contexts, with implications for marine planning and policy making."
"(Re-)valuing and co-creating cultures of water: a transdisciplinary methodology for weaving a live tapestry of Blue Heritage","https://scispace.com/paper/re-valuing-and-co-creating-cultures-of-water-a-1zk1loud","2023","Journal Article","International Journal of Heritage Studies","Kim Carlotta von Schönfeld
Bruno Filipe Morais Lopes","10.1080/13527258.2023.2234349","","ABSTRACT This article develops a transdisciplinary methodology for valuing and co-creating ‘tapestries’ of Blue Heritage. Given impending threats to the environmental sustainability and maintenance of Cultural Heritage surrounding oceans and freshwaters, it is increasingly urgent to develop a methodology that addresses the significance of the past and its rapport with the continuous future creation and valuing of what we here develop as ‘Cultures of Water’. This idea encompasses water-related practices that occur in various ways across diverse groups and arenas. Therefore, the proposed methodology is informed by several disciplines, notably History, Ethnography, Cultural Heritage, Arts, Design, Planning, and Geography. It emphasises the creation of a continuously evolving and changing tapestry of knowledge, jointly threaded by local populations, governmental and non-governmental institutions at various levels, industries, businesses, and academia. The tapestry is woven by connecting diverse disciplinary methodologies along specific threads, three on content and six on methods and related key questions. This article presents the methodology and reflects on its practicability and potential based on autoethnographic reflections, literature reviews, and first findings from implementing parts of the methodology in northern Portugal.",""
"The Promise of Maritime Heritage for Port Cities: Challenges, Concepts and New Approaches","https://scispace.com/paper/the-promise-of-maritime-heritage-for-port-cities-challenges-4tfryfn2yo3c","2024","Journal Article","Blue papers","Markus Lier","10.58981/bluepapers.2024.2.02","","Maritime heritage – an ensemble of ships, ports, waterways, buildings and maritime skills – is one of the oldest and most vital forms of heritage. It has been key to the growth of port cities around the world. Maritime skills, which include the techniques and materials used to build and use watercraft, from dugout canoes to container vessels, have made it possible to transport goods, animals and people, bringing wealth to deltas and coastal areas. This article argues that maritime heritage holds cultural, historical and environmental value and can drive sustainable spatial and economic development. In the heritage sector, maritime heritage is a relative newcomer compared to built and natural monuments. However, especially in the context of climate change, it offers valuable lessons on adaptation and sustainability. Six examples from the Netherlands demonstrate how preserving maritime heritage can be compatible with climate adaptation and energy transition, including, for example, using wooden fishing vessels and tugboats in cities, towing vessels for slow tourism, and sailing vessels for combined passenger and goods transport. The article calls for additional studies of how the conservation of maritime heritage can encourage sustainable development. ","Maritime heritage, encompassing ships, ports, and skills, holds cultural, historical, and environmental value, driving sustainable development in port cities, particularly in climate adaptation and energy transition, as demonstrated by six Dutch examples."
"When It’s Time to Let Go: Re-Imagining Coastal Urban Living in the Face of Rising Seas","https://scispace.com/paper/when-it-s-time-to-let-go-re-imagining-coastal-urban-living-1am105tdvv","2021","Book Chapter","","Elnaz Torabi
Aysin Dedekorkut-Howes","10.1007/978-981-15-8748-1_3","","Sea cities are at the forefront of climate change. Globally, the developed coastline of many cities is at high risk of sea level rise, coastal flooding, and storm surge. Such risks, however, can turn into important opportunities for re-imagining the future of cities and their resilience and sustainability. Despite being controversial, unsettlement, re-settlement, retreat, temporary and permanent relocation, and climigration are concepts that are rapidly becoming an inevitable urban policy and planning consideration. Yet, the idea of a nomadic city, a city that moves, is not new. In fact, the oldest forms of human adaptation to coastal hazards have been through relocation to higher grounds. While temporary forms of relocation have long been prominent in disaster risk reduction efforts, permanent retreat and relocation of urban communities are increasingly becoming critical discussions in climate change adaptation. This chapter focuses on urban resilience to coastal hazards and explores strategies ranging from temporary retreat and managed retreat to migration as a land use policy that can create transformative opportunities for adaptation and re-imagines the future of sea cities in a changing climate. Case studies from around the world are presented, exploring the potential of policy responses as well as the key barriers and drivers for their implementation.","In this paper, the authors focus on urban resilience to coastal hazards and explore strategies ranging from temporary retreat and managed retreat to migration as a land use policy that can create transformative opportunities for adaptation and re-imagines the future of sea cities in a changing climate."
