"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Recommendation: Social science to accelerate coastal adaptation to sea-level rise — R1/PR8","https://scispace.com/paper/recommendation-social-science-to-accelerate-coastal-xtawpc81ki","2023","Peer Review","","","10.1017/cft.2023.25.pr8","https://scispace.compdf/recommendation-social-science-to-accelerate-coastal-xtawpc81ki.pdf","The latest IPCC report estimates that approximately 1 billion people will be at risk from coastal hazards in the near term due to coastal population increase, sea-level rise and other coastal changes. This will occur in a world that is changing rapidly due to climate change, ecosystem decline, human development and the projected transformations of the economy to meet the objectives of the Paris Agreement. In this context, social sciences provide a pivotal perspective to coastal adaptation, for example, while assessing barriers and opportunities across scales, from local to global. This scoping review explores how social sciences support coastal adaptation. We show that Political Sciences, Economics, Sociology and Geography are already supporting coastal adaptation. Yet, scientific fields such as legal sciences, psychology, history and archaeology as well as anthropology and ethnography are less developed in the context of coastal adaptation to sea-level rise. New research avenues could also integrate education, media and communication research and aim at truly interdisciplinary studies linking different branches of social sciences with coastal science and climate services. This effort could help moving from a coastal adaptation often focused on coastal engineering protection to a broader vision of coastal resilient development, also addressing the challenges of mitigation, sustainable development and coastal ecosystem decline. ","Social sciences play a pivotal role in coastal adaptation to sea-level rise by assessing barriers and opportunities across scales and supporting coastal resilient development."
"Recommendation: Social science to accelerate coastal adaptation to sea-level rise — R0/PR4","https://scispace.com/paper/recommendation-social-science-to-accelerate-coastal-1l5jgypv5r","2023","Peer Review","","","10.1017/cft.2023.25.pr4","https://scispace.compdf/recommendation-social-science-to-accelerate-coastal-1l5jgypv5r.pdf","The latest IPCC report estimates that approximately 1 billion people will be at risk from coastal hazards in the near term due to coastal population increase, sea-level rise and other coastal changes. This will occur in a world that is changing rapidly due to climate change, ecosystem decline, human development and the projected transformations of the economy to meet the objectives of the Paris Agreement. In this context, social sciences provide a pivotal perspective to coastal adaptation, for example, while assessing barriers and opportunities across scales, from local to global. This scoping review explores how social sciences support coastal adaptation. We show that Political Sciences, Economics, Sociology and Geography are already supporting coastal adaptation. Yet, scientific fields such as legal sciences, psychology, history and archaeology as well as anthropology and ethnography are less developed in the context of coastal adaptation to sea-level rise. New research avenues could also integrate education, media and communication research and aim at truly interdisciplinary studies linking different branches of social sciences with coastal science and climate services. This effort could help moving from a coastal adaptation often focused on coastal engineering protection to a broader vision of coastal resilient development, also addressing the challenges of mitigation, sustainable development and coastal ecosystem decline. ","Social sciences play a pivotal role in coastal adaptation to sea-level rise by assessing barriers and opportunities across scales. They provide insights into coastal adaptation challenges and potential solutions."
"Blue Economy, Blue Growth, Social Equity and Small-scale Fisheries: A Global and National Level Review","https://scispace.com/paper/blue-economy-blue-growth-social-equity-and-small-scale-f1omx1he","2023","Journal Article","Studies in social science research","Jewel Das","10.22158/sssr.v4n1p38","https://scispace.com/pdf/blue-economy-blue-growth-social-equity-and-small-scale-f1omx1he.pdf","One of the most promising economic arenas in the coming decades is the ocean and there are currently numerous initiatives to the ‘blue economy’ discourse that revolves around the argument that small-scale fishers’ livelihoods require greater attention. To synthesize current scientific knowledge and address prevailing research gaps surrounding this discourse, I conduct a scoping review of global literature on the blue economy, blue growth, social equity, and Small-Scale Fisheries (SSF) analyse different international policy papers and national-level blue economy plans. To explore the need for further research, this review focuses on how different aspects of the blue economy risks lead to inequity in the pursuit of ocean sustainability. Based on the initial content analysis, I identify evidence for undermining social equity and justice related to the ocean and find that social equity is often overlooked in national-level blue economy and blue growth initiatives. This overlooking leads to or accelerates processes of coastal and ocean grabbing, displacement, dispossession, and exclusion which strongly impact the livelihoods of marginalized coastal communities, particularly, small-scale fishers in various parts of the world. The collected evidence suggests that there is a missing link between international policy deliberations and national-level implementation plans in the blue economy context. Numerous studies claim that critical re-thinking of policies is required to ensure the sustainability of blue economy trajectories. Unchecked economic growth in the ocean as in other realms can reinforce inequities and unjust and inequitable resource distribution patterns. To pre-empt, mitigate, and resolve likely conflicts, deeper insights are needed to address the impacts of the blue economy and blue growth on coastal livelihoods. I suggest investigating the causes of conflict and further research on how governance responds to sustain small-scale fisheries while embracing the blue economy and blue growth agendas.","In this article , the authors conduct a scoping review of global literature on the blue economy, blue growth, social equity, and small-scale fisheries and find that social equity is often overlooked in national-level blue economy and blue growth initiatives."
"Bibliometric Analysis and Systematic Review of the Status and Research Trends of the Blue Economy during 2004-2023","https://scispace.com/paper/bibliometric-analysis-and-systematic-review-of-the-status-6v11aw3a6k21","2024","Journal Article","Polish Journal of Environmental Studies","Qudi Lu
Zhonghong Li","10.15244/pjoes/190016","","The problems of resource shortage and environmental pollution are becoming increasingly serious due to the growth of the global population and the rapid pace of economic development. The blue economy (BE) promotes economic development, social progress, and sustainable development through the sustainable use of marine resources, and the value and strategic significance of the BE are increasingly being recognized by various countries. To comprehensively understand the research progress and development trend in the field of 1,390 articles related to BE obtained from the Web of Science Core Collection (WOSCC) database from 2004 to 2023 are used as the original data, and quantitative analyses are conducted based on the bibliometric analysis method and the bibliometric software such as Bibliometrix, VOSviewer, and Citespace. The results indicated a growing trend in research findings in this field, and the concentration of publications appeared after 2018, accompanied by an upward trend in both publications and citations. The publications primarily concentrate on the fields of Environmental Sciences, Environmental Studies, and International Relations. China actively participates in BE research and holds the leading position in terms of publications and citations. Furthermore, its research findings exhibit significant academic influence. The top three journals in terms of publication are the Journal of Coastal Research, Marine Policy, and Ocean & Coastal Management. The current research focuses on the sustainable development of the marine environment, management of marine ecosystems, and marine aquaculture. The aforementioned findings can provide some references for the development planning of the BE and decision-making by government management departments.","This bibliometric analysis reviews 1,390 articles on the blue economy from 2004-2023, revealing a growing trend in research, with China leading in publications and citations, focusing on sustainable development, marine ecosystem management, and aquaculture."
"Socializing the coast: Engaging the social science of tropical coastal research","https://scispace.com/paper/socializing-the-coast-engaging-the-social-science-of-1dqj0n6b4l","2017","Journal Article","Estuarine Coastal and Shelf Science","Ana K. Spalding
Ana K. Spalding
Kelly Biedenweg","10.1016/J.ECSS.2017.01.002","","The broad scale and rapid rate of change in the global environment is causing some of the world's most challenging problems, such as habitat degradation, loss of biodiversity, and food insecurity. These problems are especially pressing in coastal environments in the tropics, resulting in significant impacts on human wellbeing and ecological systems across the globe. The underlying causes of marine and coastal environmental change are both anthropogenic and natural; and, while it is difficult to parse out causal linkages as either exclusively human or naturally occurring, feedbacks between drivers only exacerbate the issues. Increasingly, scholars are turning to integrated research efforts, whereby multiple disciplines are used to answer pressing questions about and find solutions for the sustainability of human life and natural ecosystems across the coastal tropics. This article leverages the recent wave of interdisciplinary research to explore the various ways in which the social sciences have successfully contributed to a more complete understanding of coastal systems across the tropics. It also identifies opportunities for research that move beyond single disciplinary approaches to coastal science. The concluding discussion suggests social science knowledge areas that are underutilized in coastal research and provides suggestions for increasing the incorporation of social science in coastal research programs.","The recent wave of interdisciplinary research is leveraged to explore the various ways in which the social sciences have successfully contributed to a more complete understanding of coastal systems across the tropics and identifies opportunities for research that move beyond single disciplinary approaches to coastal science."
"Shaping Blue Growth: Social Sciences at the Nexus Between Marine Renewables and Energy Policy","https://scispace.com/paper/shaping-blue-growth-social-sciences-at-the-nexus-between-4yh72fvtsr","2018","Book Chapter","Springer International Publishing","Sandy Kerr
Laura Watts
Ruth Brennan
Rhys Howell
Marcello Graziano
Anne Marie O’Hagan
Dan van der Horst
Stephanie Weir
Glen Wright
Brian Wynne","10.1007/978-3-319-99097-2_3","https://scispace.com/pdf/shaping-blue-growth-social-sciences-at-the-nexus-between-4yh72fvtsr.pdf","The development of the Marine Renewable Energy (MRE) industry is part of the EC Blue Growth Strategy. It brings together a range of relationships across people, sea, and energy, from developers to local communities and policymakers. This calls for diverse approaches, moving beyond an oppositional mindset to one that can establish an inclusive community around MRE development. Ownership of the marine environment is a legal issue, but MRE devices operate within a cultural and emotional sense of place. Early, sustained community engagement and advocacy is crucial to developing an industry whose impacts are likely to be felt before its social benefits materialise. Crucially, local communities could be supported by Social Sciences and Humanities (SSH) research in creating new mythologies and imaginaries through which MRE technologies become an integral part of their culture, as well as part of their biophysical environment. A complex physical, political, and legal environment provides the context for these new marine energy technologies, and its development provides opportunities for SSH research to address issues around the sea and to integrate into the design of new marine energy seascapes.","The development of the Marine Renewable Energy (MRE) industry is part of the EC Blue Growth Strategy as mentioned in this paper, which brings together a range of relationships across people, sea, and energy, from developers to local communities and policymakers."
"A Blue Economy: equitable, sustainable, and viable development in the world’s oceans","https://scispace.com/paper/a-blue-economy-equitable-sustainable-and-viable-development-2v863w9fz0","2019","Book Chapter","","Andrés M. Cisneros-Montemayor","10.1016/B978-0-12-817945-1.00034-4","","The concept of the Blue Economy is increasingly in use but under different, sometimes contradictory, definitions. This chapter argues for a Blue Economy as a framework for ocean and coastal development that explicitly focuses on social equity concerns in addition to environmental sustainability and economic viability. Many marine industries are already well-established across the world, so a Blue Economy entails deep transformations of large sectors as well as innovation and planning for emerging ones. The Blue Economy approach should not be seen as a slight improvement on business-as-usual but as an opportunity for a fundamental shift towards ambitious social and environmental goals.","In this article, the authors argue for a Blue Economy as a framework for ocean and coastal development that explicitly focuses on social equity concerns in addition to environmental sustainability and economic viability, and argue that the Blue Economy approach should not be seen as a slight improvement on business-as-usual but as an opportunity for a fundamental shift towards ambitious social and environmental goals."
"Addressing Challenges and Seizing Opportunities for Ocean Social Sciences","https://scispace.com/paper/addressing-challenges-and-seizing-opportunities-for-ocean-wmxbd4d2tg82","2025","Journal Article","","Ryan O’Connor
Ana K. Spalding
Emma McKinley","10.5194/oos2025-362","","As ocean conditions rapidly transform, understanding human-ocean relationships becomes increasingly critical for effective marine conservation and governance. Despite growing recognition of ocean social sciences' importance in supporting evidence-based policy and management, significant barriers persist in fully integrating these approaches into mainstream ocean science. This presentation synthesizes findings from a recent focus group that examined the current state of ocean social science research and the challenges limiting its integration within broader ocean conservation efforts. We highlight emerging ""bright spots"" where social science methodologies have successfully enhanced our understanding of human-ocean interactions, particularly in areas of traditional ecological knowledge and community-based conservation. However, our analysis reveals persistent institutional and methodological challenges, including limited funding mechanisms, disciplinary silos, and difficulties in translating social science insights into conservation practice. Drawing from collaborative discussions with international practitioners, we present newly identified pathways for advancing integration, including: (1) developing standardized frameworks for incorporating social science metrics into conservation planning, (2) establishing cross-disciplinary training programs, and (3) creating institutional mechanisms that facilitate knowledge co-production between social and natural scientists. These solutions represent critical steps toward a more holistic approach to ocean stewardship that bridges multiple knowledge systems and supports inclusive, effective marine conservation strategies. ","This presentation synthesizes findings on ocean social science research, highlighting challenges and ""bright spots"" in integrating social science into ocean conservation, and proposes pathways for advancing integration through standardized frameworks, cross-disciplinary training, and institutional mechanisms."
"Integrating Social-Environmental Systems in Coastal Well-being Assessment: A Blue Dimension Enhancement to the Social Progress Index in Costa Rica and Panama","https://scispace.com/paper/integrating-social-environmental-systems-in-coastal-well-hwl04xdvs8qn","2025","Journal Article","","M.D.F. Rodríguez
Jaime Lora‐Garcia","10.5194/oos2025-687","","This research introduces an innovative methodological approach to measuring social progress in coastal communities by integrating a ""Blue Dimension"" into the traditional Social Progress Index (SPI) framework, creating a comprehensive social-environmental measurement tool. The study focuses on coastal communities in Costa Rica and Panama, incorporating local knowledge systems while emphasizing ocean responsibility and stewardship. The enhanced Blue-SPI framework maintains the original three dimensions of Basic Human Needs, Foundations of Well-being, and Opportunities, while adding a fourth dimension of Blue Sustainability that captures marine-coastal relationships through four key components: coastal governance and management, blue economy, sociocultural connections with the ocean, and climate change adaptation and resilience. Through household surveys in coastal communities across both countries, this research develops an integrated measurement system that bridges the gap between social and environmental indicators, going beyond traditional economic metrics to assess community well-being and environmental stewardship. The methodology synthesizes quantitative metrics with qualitative assessments of traditional ecological knowledge, creating a holistic evaluation framework that acknowledges the intricate relationships between social progress and ecosystem health. Initial findings suggest that the integration of social and environmental systems in measurement frameworks provides a more accurate representation of coastal community well-being, revealing how marine resource sustainability directly influences so, nterventions that promote social progress while ensuring the protection and sustainable use of marine-coastal resources. The study contributes to the growing body of work on alternative progress measures while specifically addressing the unique challenges and opportunities presented by the social-ecological systems in Central American coastal regions. ","This study integrates a ""Blue Dimension"" into the Social Progress Index (SPI) framework, creating a comprehensive social-environmental measurement tool for coastal communities in Costa Rica and Panama, emphasizing ocean responsibility and stewardship through a holistic evaluation framework."
"Who Is in and Who Is out in Ocean Economies Development?","https://scispace.com/paper/who-is-in-and-who-is-out-in-ocean-economies-development-17t94k9w","2023","Journal Article","Sustainability","Marianna Cavallo
Alicia Bugeja Said
José A. Pérez Agúndez","10.3390/su15043253","https://scispace.com/pdf/who-is-in-and-who-is-out-in-ocean-economies-development-17t94k9w.pdf","This review engages with the ongoing blue economy debate to decipher old and emerging forms of economic, institutional, physical and social exclusions of local communities and vulnerable societies that may result from the development of ocean projects and policies across the globe. The results of this scientific and policy review show that, whereas for some traditional maritime activities such as fisheries, the drivers of exclusion are well studied and somehow addressed in policies, for other emerging sectors, such as ocean energies or deep-sea mining, there is a lack of understanding on how to recognise and prevent the different forms of exclusion. Exclusion is likely to occur when decisions are taken at the highest level of governance to achieve national or international targets of economic growth, food safety, clean energy or leisure, with little consideration of the effects on local economic, social and environmental contexts. On the other hand, when the principles of inclusiveness are given due consideration, they prove to be beneficial for the societies’ well-being, increasing the chance of long-term social acceptability. We conclude that, to embrace inclusiveness, both governments and industries have to (a) go beyond the capitalist commodification of nature and recognise benefits other than the economic ones, namely, emotional, cultural and spiritual; (b) promote initiatives that fulfil local needs in the first place and are adapted to local contexts; (c) cooperate with local institutions and stakeholders to promote the co-management of resources and adaptive development. Likewise, research institutions, funding organisations and governmental agencies have to engage in new ways to assess the effects of ocean development that go beyond the quantitative approach and seek to integrate qualitative information, traditional knowledge and local perceptions.","In this paper , a review of economic, institutional, physical and social exclusions of local communities and vulnerable societies that may result from the development of ocean projects and policies across the globe is presented."
"The Nexus Between Blue Economy and Sustainable Development: A Systematic Literature Review and Mapping Study","https://scispace.com/paper/the-nexus-between-blue-economy-and-sustainable-development-a-sw29wa8c5u0v","2025","Journal Article","Journal of Economics Research and Social Sciences","Anggi Aprizal
Dimas Bagus Wiranatakusuma
Dzuljastri Abdul Razak","10.18196/jerss.v9i1.25954","","This study investigates the relationship between the blue economy and sustainable development through a mapping study and systematic literature review (SLR) adhering to the PRISMA framework. An examination of 57 Scopus-indexed journal papers indicates a robust correlation between the blue economy and sustainability, highlighting significant developing topics such as innovation, the doughnut economy, environmental legislation, regenerative systems, digitization, and Sustainable Development Goals (SDGs). Prominent themes encompass the blue economy, sustainability, ocean economy, innovation, small-scale fisheries, blue equity, Sustainable Development Goals (SDGs), and fisheries. In contrast, underexamined yet promising subjects include economic growth, ocean sustainability, alternative livelihoods, deep-sea mining, aquaculture, tourism, and environmental law. The intersection of Blue Economy and Sustainable Development emphasizes Strategic Management and Marine and Coastal Tourism as the principal focus (21.05%), succeeded by Ocean Governance and Marine Spatial Planning, Sustainable Aquaculture, Marine Food Production and Blue Energy Innovation, and Climate Change, Risk and Conservation (17.54%). Fisher Support (12.28%) prioritizes fisher welfare, whilst Marine Cultural Heritage and Social Dimensions (10.53%) underscore social and cultural significance. This study delineates research trends, analyzes deficiencies, and provides policymakers, scholars, and practitioners insights to promote sustainable marine-based economic development. This study enhances the comprehension of the relationship between the Blue Economy and Sustainable Development by delineating research trends, pinpointing knowledge deficiencies, and emphasizing critical topic areas like strategic management, marine governance, sustainable aquaculture, and assistance for fishers. The results highlight the interdisciplinary aspect of this connection, especially in incorporating innovation, digitalization, and doughnut economy ideas into marine economic policies. The study's implications are relevant to academia, politicians, and practitioners, offering a basis for future research on emergent topics such as deep-sea mining, blue growth, and climate risk reduction. Enhancing marine spatial planning, fisher welfare, and socio-cultural aspects can promote inclusive and sustainable marine development, assuring ecological resilience and advancing economic fairness for coastal communities. ","This systematic literature review and mapping study examines the nexus between blue economy and sustainable development, revealing a robust correlation and highlighting key themes, underexamined topics, and research trends to inform policymakers, scholars, and practitioners on promoting sustainable marine-based economic development."
"The Thriving Coastal Communities Initiative: Towards an Action Research Agenda Focused on Well-Being in Coastal Communities in British Columbia - Final Workshop Report","https://scispace.com/paper/the-thriving-coastal-communities-initiative-towards-an-bqx7sgupsx43","","","","Nathan Bennett","10.31230/osf.io/6rzx7","","Rural and resource-based coastal communities in British Columbia (BC) are facing a number of pressing challenges that are affecting the holistic health and well-being of local people. The challenges facing coastal communities include being disconnected from decision-making process, a changing climate, rapidly evolving ecosystems, increasing pollution, declining investment, loss of community infrastructure, increasing competition over marine space, loss of access to fisheries and increasingly complex marine management regimes. Local communities are feeling the impacts of these pressures and changes in very real ways. Research into communities on the BC coast suggests that they are experiencing loss of livelihoods, declining economies, outmigration of youth to urban centers, loss of food security, increasing drug use, and a suite of physical and mental health challenges.","This report outlines the Thriving Coastal Communities Initiative, an action research agenda addressing well-being in British Columbia's rural coastal communities, which face challenges such as climate change, pollution, and economic decline, impacting local health and livelihoods."
"Integrating community empowerment, ecotourism, and maritime resilience for a sustainable blue economy","https://scispace.com/paper/integrating-community-empowerment-ecotourism-and-maritime-3ds43qbypqw4","2025","Journal Article","Maritime Technology and Research","Jean Richard Jokhu
Agus Fernando
Dadang Amir Hamzah
R. Stevanus Bayu Mangkurat","10.33175/mtr.2025.279344","","This study proposes an integrated framework for advancing the blue economy at the village level, with a case study in Samber Binyeri Village, Biak Numfor Regency, Papua, Indonesia. Although national policies aim to promote sustainable marine development, remote communities continue to face significant barriers, including institutional fragmentation, infrastructure limitations, and socio-economic exclusion. Through qualitative fieldwork- comprising two focus group discussions (FGDs) involving 25 participants and participatory observation- this study identifies structural constraints and emergent opportunities in cooperative fisheries, community-led ecotourism, and resilience planning. The findings underscore underutilized cooperative systems, inadequate post-harvest infrastructure, and fragmented tourism coordination. By linking community empowerment, ecological resilience, and inclusive development, this study contributes a place-based operational model for implementing blue economy strategies in underserved coastal contexts. Highlights Proposes an operational framework for blue economy implementation at the village scale. Based on qualitative fieldwork in Samber Binyeri Village, Biak Numfor, Papua. Identifies systemic barriers in fisheries cooperatives, post-harvest handling, and tourism planning. Presents practical entry points for localized community empowerment and marine resilience. Offers a scalable model for archipelagic states with marginalized maritime communities. ","This study proposes an integrated framework for advancing the blue economy at the village level, combining community empowerment, ecotourism, and maritime resilience to address systemic barriers in fisheries cooperatives, post-harvest handling, and tourism planning in underserved coastal contexts."
"Tides of Change for a Sustainable Blue Economy: A Systematic Literature Review of Innovation in Maritime Activities","https://scispace.com/paper/tides-of-change-for-a-sustainable-blue-economy-a-systematic-i27m3n2rgh05","2024","Journal Article","Sustainability","Jennifer Nicole Elston
Hugo Pinto
Carla Nogueira","10.3390/su162411141","","The Blue Economy, a dynamic field intertwining ocean sustainability, innovation, and economic progress, stands as a beacon of hope for fostering inclusive growth while advancing sustainable practices. This systematic literature review embarks on a journey to unravel the intricate relationship between innovation and sustainable practices within the Blue Economy, to uncover how innovation transforms and promotes sustainability, and to pinpoint barriers to adoption of innovative technologies and processes. By delving into the multifaceted landscape of sustainability and innovation studies within the Blue Economy, this study illuminates the potential of innovative approaches to drive sustainability in coastal and marine areas. With global attention shifting toward ocean sustainability due to survival risks and resource scarcity, this study addresses two central questions: how does innovation drive sustainable practices within the Blue Economy, and what barriers prevent the widespread adoption of these innovations? Using this interrogation as a compass to navigate the existing literature, and through a comprehensive analysis of the role of innovation in promoting sustainable practices, this review aims to provide hints for the main directions for a sustainable Blue Economy. ","This systematic literature review explores the relationship between innovation and sustainability in the Blue Economy, identifying how innovation drives sustainable practices and pinpointing barriers to adoption, to inform a sustainable maritime future amidst ocean sustainability challenges."
"Blue Knowledge - Developing knowledge to support transition to a Blue Economy: A strategic approach","https://scispace.com/paper/blue-knowledge-developing-knowledge-to-support-transition-to-3de6we10ay","2015","","","Lucy Greenhill
Adam D. Hughes
John G. Day
Michele S. Stanley","","","The emerging concept of the Blue Economy is being pioneered by Small Island Developing States (SIDS) as a mechanism for sustainable development of their ocean-based economies. SIDS share common drivers of socioeconomic progress, energy and food security as well as common realities with regard to the adverse impacts of climate change. An integrated and holistic approach is essential to enable growth and innovation in multiple maritime sectors within a Blue Economy, while fully accounting for the social, ecological and economic consequences. Challenges faced in implementing the Blue Economy are complex, multi-faceted and interdisciplinary, and development and application of new knowledge, tools and processes is needed to enable SIDS to maximise available opportunities while effectively accounting for risks. This article lays out a pathway for the development of knowledge management, as a key facet of Blue Economy realisation. To support SIDS in progressing towards coherence between policy, planning and management action, and the emerging vision of a Blue Economy, this paper provides a basis for developing a strategic approach to addressing knowledge needs. It highlights that since different types of knowledge are required for the multi-level purposes of policy, planning and management action, there is a need for considered design of knowledge development agenda. The implementation of cutting-edge policy challenges traditional approaches to research and there is a further need to reassess the roles of key actors in knowledge development and for new mechanisms to transfer knowledge into action when implementing the Blue Economy. 6 Island Studies Indian Ocean / Océan Indien 2015 BLUE KNOWLEDGE","In this article, a pathway for the development of knowledge management, as a key facet of Blue Economy realisation, is laid out, and a strategic approach to addressing knowledge needs is provided."
"La Economía Azul en el contexto de los objetivos del desarrollo sostenible: una revisión mixta e integrada de la literatura en la base de datos Scopus","https://scispace.com/paper/la-economia-azul-en-el-contexto-de-los-objetivos-del-3sw08pm3by5l","2024","Journal Article","Aibi revista de investigación, administración e ingeniería","Verenice Sánchez Castillo
Carlos Alberto Gómez Cano
Alfredo Javier Pérez Gamboa","10.15649/2346030x.4028","","Resumen- El interés por el cumplimiento de los Objetivos del desarrollo sostenible ha crecido recientemente, hecho refrendado por el volumen de recursos e iniciativas encaminados a la solución de los problemas trascendentes de la humanidad. Una de las construcciones conceptuales empleadas para sustentar teórica y metodológicamente estas iniciativas es la llamada Economía Azul, un enfoque basado en la unidad entre sostenibilidad y protección de los océanos y mares. Sin embargo, se aprecia un desprendimiento del enfoque principal y una marcada deriva economicista, por lo que la investigación estuvo dirigida a analizar la producción científica sobre Economía Azul en la base de datos SCOPUS durante el período 2014 – 2024, como base para identificar las principales líneas temáticas y profundizar en su relación con el desarrollo sostenible. El estudio se sustentó en un enfoque mixto, secuencial e integrativo, basado en un protocolo compuesto por dos fases principales y un énfasis en la triangulación sistemática para la integración final de los datos. Los principales hallazgos apuntan hacia un campo en consolidación, mayor presencia y visibilidad de países desarrollados en la producción científica, la necesidad de desarrollar una mejor comprensión sobre la Economía Azul y la prioridad de estudios críticos y, al menos, multidisciplinares. En sentido general, los hallazgos permiten concluir que la Economía Azul representa un enfoque con alcance paradigmático, donde confluyen diversas propuestas teórico-prácticas y que, si bien es preciso desarrollar modelos comprensivos para su implementación, esta representa un amplio abanico de oportunidades para la solución de problemas medioambientales, sociales y económicos. ","This mixed-methods study reviews 2014-2024 Scopus literature on Blue Economy, finding a field in consolidation, dominated by developed countries, with a need for critical, multidisciplinary research to understand its relationship with sustainable development and address environmental, social, and economic challenges."
"Marine Social Science for the Peopled Seas","https://scispace.com/paper/marine-social-science-for-the-peopled-seas-2hjwqxjpz0","2019","Journal Article","Coastal Management","Nathan J. Bennett","10.1080/08920753.2019.1564958","https://scispace.com/pdf/marine-social-science-for-the-peopled-seas-2hjwqxjpz0.pdf","Coastal communities, indigenous peoples, and small-scale fishers rely on the ocean for livelihoods, for subsistence, for wellbeing and for cultural continuity. Thus, understanding the human dimensi...","In this article, the authors focus on understanding the human dependence on the ocean for livelihoods, for subsistence, for wellbeing and for cultural continuity, and propose a method to understand the human dimensi..."
"The State of Marine Social Science: Yesterday, Today, and into the Future","https://scispace.com/paper/the-state-of-marine-social-science-yesterday-today-and-into-20iwvtaqmj","2024","Journal Article","Annual Review of Marine Science","Ana K. Spalding
Emma McKinley","10.1146/annurev-marine-121422-015345","","Rapidly changing ocean conditions are resulting in changes in marine species and across entire ecosystems that, in turn, affect communities and individuals who rely on these resources for their livelihoods, culture, and sustenance. Marine social science, an emerging field that embraces diverse methods to understand human-ocean relationships, is increasingly called on to contribute to transdisciplinary ocean science that can inform the evidence-based policy and management needed to address these changes. Here, we review the state of marine social science as a growing field of study. First, we outline the history of marine social science, including the emergence of the field and the social science disciplines and community it encompasses. We then discuss current marine social science research themes as a framework to understand key ocean issues, which is followed by a commentary on the future of marine social science research. ","Marine social science, an emerging field, is increasingly crucial for understanding human-ocean relationships and informing policy and management in response to changing ocean conditions, with a growing body of research addressing key ocean issues and future directions."
"Blue economy discourses and practices: reconfiguring ocean spaces in the Philippines","https://scispace.com/paper/blue-economy-discourses-and-practices-reconfiguring-ocean-3cnzx5eud8","2020","Journal Article","Maritime Studies","Paula Satizábal
Wolfram Dressler
Michael Fabinyi
Michael D. Pido","10.1007/S40152-020-00168-0","https://scispace.com/pdf/blue-economy-discourses-and-practices-reconfiguring-ocean-3cnzx5eud8.pdf","Blue economy initiatives have emerged along marine and coastal areas, seeking to bring the green economy into a ‘blue world’. Often defined as a global policy agenda, blue economy discourses and practices aim to generate ‘blue growth’ by linking poverty reduction, social equality, and marine conservation. While global and national policies have spent decades addressing coastal resource management, broader blue economy discourses and practices seem, on the surface, to promote economic growth strategies for marine conservation. Increasingly, new market-oriented programs and projects aim to tap the financial value of the ocean’s ‘blue capital’, ostensibly fostering income generation and sustainable solutions for conservation finance. Drawing on critical discourse analysis and key-informant interviews across scales, we examine the meanings and practices of the blue economy in Southeast Asia and in the Philippines. As an archipelagic nation, millions of coastal dwellers in the Philippines depend on oceans as a major source of livelihood, food security, and well-being. We examine how multilateral institutions, bilateral organisations, state agencies, civil society organisations, and other key actors represent and enact the blue economy discursively and in practice. We find that oceans are being imagined as an open frontier that must be managed and utilised for both conservation and economic purposes. New territorialisation processes are creating new borders and management structures that often bypass social and environmental safeguards, posing a major threat to coastal dwellers. We conclude that by foregrounding economic development and coastal management, more socially just and environmentally sustainable governance approaches are neglected.","The authors examine the meanings and practices of the blue economy in Southeast Asia and in the Philippines and find that oceans are being imagined as an open frontier that must be managed and utilised for both conservation and economic purposes."
"Dotting the I's and crossing the T's on the fifty shades of blue economy: an urgent step to address the UN Ocean Decade","https://scispace.com/paper/dotting-the-i-s-and-crossing-the-t-s-on-the-fifty-shades-of-w538krv4qdsm","","","","Thauan Santos","10.1590/2675-2824069.21017ts","","TThe growing relevance of the seas and the ocean in terms of economic, geopolitical and governance is reflected in the increase and diversification of scientific publications on the subject, as well as in the global agenda. Within the United Nations (UN) scope, the 2030 Agenda (2016-2030), its 17 Sustainable Development Goals (SDGs), and the recent Decade of Ocean Science for the Sustainable Development (2021-2030) highlight the international effort in favor of knowledge, preservation, and sustainable exploitation of these resources. However, there is a vast and recent economic literature on the subject, which is confused and often contradictory, negatively affecting the international debate and policymaking. Therefore, the purpose of this article is to dot the I's and cross the T's on this literature, which frequently uses a wide nuance of terms as synonyms, such as blue economy, marine economy, maritime economics, ocean economy, economy of the sea, blue growth, coastal economy, and maritime cluster. Thus, it is necessary to explain the differences between these ""fifty shades of blue"" economy concepts, specifically because of the relevance of the topic in the Decade of Ocean Science, which often seems limited and misunderstood. To this end, the article performs a bibliometric approach based on 1,351 publications from Scopus and WoS databases, covering the 1959-2020 period, followed by a systematic review. We use the Bibliometrix package in RStudio (v. 3.6.3) to investigate metadata and Biblioshiny as a tool for data analysis. Among our main results, stand out: (i) the progress of the discussion over time; (ii) the expansion of the themes and actors involved in this agenda; and (iii) the main issues and trend topics associated with the different concepts. Since 2012, blue economy has been the most used concept due to the Rio+20 UN Conference on Sustainable Development. Given the current situation of the COVID-19 pandemic, understanding the relevance of the blue economy is an urgent step to promote anti-cyclical economic policies and to address the UN Ocean Decade, particularly in the Global South.","This study clarifies the nuances of ""blue economy"" concepts, analyzing 1,351 publications (1959-2020) to understand the evolution of the discussion, themes, and actors involved, with a focus on promoting anti-cyclical economic policies and addressing the UN Ocean Decade."
