"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Aligning the social sciences with the deep ocean: developments and definitions for a new research agenda","https://scispace.com/paper/aligning-the-social-sciences-with-the-deep-ocean-uamjch08aivp","2025","Journal Article","","Susanna Lidström
Neil Craik","10.5194/oos2025-590","","The deep ocean is connected to people, communities and societies in fundamental and intricate ways, including through regulation of Earth system processes such as the climate but also through direct impacts on economies and wellbeing through resource extraction, distribution of benefits, research practices and governance regimes. While a dedicated community of natural scientists study the nature and particularities of the deep ocean, corresponding deep-sea social sciences are yet to be developed – or named as such. Economists, historians, anthropologists, law scholars and other social scientists have so far worked with different categorisations of the marine realm, focusing on political and legal classifications, such as territorial or coastal waters, exclusive economic zones, and the high seas. However, this horizontal approach to ocean zones reflects a lack of appreciation of the importance of the verticality and three-dimensionality of the ocean space, where the deeper parts of the ocean are fundamentally different from the shallower parts, regardless of whether they are in national or international territories.This paper aims to challenge and revise the traditional horizontal conceptualisation of maritime zones in the social sciences by approaching the deep ocean as a relevant category for studies of human-ocean relationships and investigating the unique social science-dimensions of deep-sea environments. Our intention is to provide a fundamental perspective of how the social sciences may interact with deep-sea definitions developed in the natural sciences over the past couple of decades. Establishing this base, we contend, will provide a sound starting point for identification and investigations of more particular social science concerns and areas of study, such as social, economic and equity impacts from specific deep-sea activities including seabed mining, marine carbon dioxide removal and storage, bioprospecting, pollution, and corresponding governance responses.Our paper draws on a collaboration between social scientists and deep-sea natural scientists, and is an attempt to bridge these fields. The collaborative effort to identify the scientific foundations for treating the deep ocean as a distinct unit of analysis includes a 2024 workshop organised by the Deep Ocean Stewardship Initiative at Scripps Institution of Oceanography, followed by continued efforts to combine diverse perspectives in multiple papers. The study presented here is the main attempt within this broader framework to align social science issues and areas of relevance to the key bio-geo-physical processes, ecosystems and ecological conditions, and challenges and threats that justify the distinct scientific treatment of the deep ocean across disciplines. ","This paper proposes a new research agenda for social sciences to study the deep ocean, challenging traditional horizontal conceptualizations and integrating with natural sciences to investigate human-ocean relationships, social impacts, and governance responses to deep-sea activities."
"Of other seas: metaphors and materialities in maritime regions","https://scispace.com/paper/of-other-seas-metaphors-and-materialities-in-maritime-40c2i76w86","2013","Journal Article","Atlantic Studies","Philip E. Steinberg","10.1080/14788810.2013.785192","","Even as ocean-region-based studies gain popularity, they all too often fail to engage the aqueous center that lies at the heart of every maritime community. Studies that seek to highlight political–economic connections across ocean basins tend to ignore the sea altogether, while those that highlight it as a site for challenging modernist notions of identity and subjectivity tend to treat the ocean solely as a metaphor. In contrast, this article argues that in order for ocean-region-based studies to reach their potential, the ocean must be engaged as a material space characterized by movement and continual reformation across all of its dimensions. Drawing on a range of theories, from conceptualizations of more-than-human assemblages to the oceanographic modeling techniques of Lagrangian fluid dynamics, this article proposes a perspective that highlights the liquidity of the ocean, so that the sea is seen not just as a space that facilitates movement between a region's nodes but as one that, throug...","The authors proposes a perspective that highlights the liquidity of the ocean, so that the sea is seen not just as a space that facilitates movement between a region's nodes but as one that, throug..."
"Living in relationship with the Ocean to transform governance in the UN Ocean Decade","https://scispace.com/paper/living-in-relationship-with-the-ocean-to-transform-njdnt1kl","2022","Journal Article","PLOS Biology","Michelle Bender
R. Suárez Bustamante
Kelsey Leonard","10.1371/journal.pbio.3001828","https://scispace.com/pdf/living-in-relationship-with-the-ocean-to-transform-njdnt1kl.pdf","Humanity’s relationship with the Ocean needs to be transformed to effectively address the multitude of governance crises facing the Ocean, including overfishing, climate change, pollution, and habitat destruction. Earth law, including Rights of Nature, provides a pathway to center humanity as a part of Nature and transform our relationship from one of dominion and separateness towards holism and mutual enhancement. Within the Earth law framework, an Ocean-centered approach views humanity as interconnected with the Ocean, recognizes societies’ collective duty and reciprocal responsibility to protect and conserve the Ocean, and puts aside short-term gain to respect and protect future generations of all life and the Ocean’s capacity to regenerate and sustain natural cycles. This Essay presents Ocean-centered governance as an approach to help achieve the 10 challenges for collective impact put forward as part of the UN Decade of Ocean Science for Sustainable Development and therefore living in a harmonious relationship with the Ocean.","Ocean-centered governance as discussed by the authors is an approach to help achieve the 10 challenges for collective impact put forward as part of the UN Decade of Ocean Science for Sustainable Development and therefore living in a harmonious relationship with the Ocean."
"Pour une anthropologie politique de la mer","https://scispace.com/paper/pour-une-anthropologie-politique-de-la-mer-4otjesv2v0","2015","","","Camille Mazé
Olivier Ragueneau
Julien Weisbein
Emilie Mariat-Roy","","https://hal.archives-ouvertes.fr/hal-01366684/document","Cet article presente une demarche de recherche collaborative et innovante, consacree au renforcement et a l'institutionnalisation d'une anthropologie politique de la mer etroitement articulee aux sciences de la nature. Il dit d'abord ce que les sciences sociales du politique ont a apporter a la comprehension de la « gouvernance » de la mer, etablie en vue de sa « gestion durable ». Il presente ensuite la structure cooperative de recherche ApoliMer (Anthropologie politique de la mer), qui traite cette question en proposant de faire de la gestion des « socio-ecosystemes » marins et cotiers un demonstrateur des transformations contemporaines du politique. In fine, il laisse entrevoir la plus-value d'une articulation, entre les sciences humaines et sociales et les sciences de la nature pour produire une analyse critique des categories de pensee et d’action attachees a la «gestion systemique» de l’environnement.","In this paper, a demarche de recherche collaborative and innovante, consacree au renforcement and a l'institutionnalisation d'une anthropologie politique de la mer androitement articulee aux sciences de la nature."
"Tangaroa Ararau: Reimagining Ocean Governance by Integrating Indigenous Perspectives for a Sustainable Future","https://scispace.com/paper/tangaroa-ararau-reimagining-ocean-governance-by-integrating-brhz033rq52i","2025","Journal Article","","Beth Tupara-Katene
Te Puoho Katene
Horiana Irwin-Easthope
Terence I. Walker","10.5194/oos2025-1237","","Aotearoa New Zealand, like many other countries, has reached a point where increasing tensions and stressors afflicting our marine environment have highlighted a need for transformation. In order to promote the health and wellbeing of our oceans, the concepts, values and interests that drive human interactions, decision making and prioritisations in regard to the ocean must be revisited. This has been demonstrated, both locally and internationally, in the mounting momentum towards sustainability, increasing sensitivity to non-financial factors and the social license to operate in industries dependent on natural resources.This context paved the way for this research project Tangaroa Ararau – Te Tiriti o Waitangi, Tikanga Māori and the marine environment. For Māori, the indigenous people of Aotearoa New Zealand, Tangaroa is the deified term given to the physical ocean environment and all life within it.Māori pedagogies invoke direct genealogical connections to Tangaroa, a relationship that compels humans to act with a sense of familial responsibility: a set of behaviours and beliefs that, through this research, can be a foundational framework to put Tangaroa at the heart of the management and governance of the marine environment.This research aimed to reimagine Aotearoa New Zealand’s marine governance system, placing the ocean at its center, and upholding the rights guaranteed to Māori under Te Tiriti o Waitangi—the foundational Treaty between the British Crown and Māori. In collaboration with Māori experts, the research established core design principles grounded in indigenous knowledge. These principles provided a foundation for examining the challenges and biases in current marine governance frameworks and supported the development of new, future-focused models.Futures-thinking methods, such as futures triangles, causal layered analysis, and scenario planning, were also used to analyse key trends, anticipate disruptions, and design governance options that prioritise values-driven, inclusive, and ocean-centered decision-making. The findings emphasise the critical role of indigenous perspectives and values in creating an ocean-centered governance system that equally considers the wellbeing of the environment as well as the diverse communities that depend on it.Establishing transformative, ocean-centric governance models requires broad, principles-based alignment across the spectrum of institutions and communities. A holistic approach built on a foundation of Māori values, that empowers local communities and adopts intergenerational planning horizons, could form a resilient, equitable, and unique marine governance framework capable of addressing the challenges of the 21st century.Such a transformation requires shifting hearts and minds of all people with a connection to the ocean. In order to convey the findings of this research to a broader audience, the research was disseminated in culturally meaningful ways, including through an art exhibition event featuring toi Māori (Māori art), whakairo (carvings), waiata (song), and tā moko (tattooing), drawing a connection between the emotional connection of art and the sea to the prevailing policy issues of the time. This approach aims to inspire a shared commitment to an ocean-centered future for Aotearoa, uniting people in the effort to look after and care for our ocean. ","This research reimagines Aotearoa New Zealand's marine governance system by integrating indigenous Māori perspectives, values, and knowledge to prioritize ocean-centered decision-making, promote sustainability, and uphold Te Tiriti o Waitangi rights, fostering a resilient and equitable marine governance framework."
"El CoLaboratorio de oceanografía social: espacio plural para la conservación integral de los mares y las sociedades costeras","https://scispace.com/paper/el-colaboratorio-de-oceanografia-social-espacio-plural-para-3peeesryj9","2018","Journal Article","","Nemer E. Narchi
Micheline Cariño
M. Azahara Mesa-Jurado
Alejandro Espinoza-Tenorio
Aramis Olivos-Ortiz
Michelle María Early Capistrán
Eduardo Morteo
Yurixhi Ochoa
Christine M. Beitl
Teresa E. Martínez
Omar Cervantes
Héctor Nava
Ana K. Spalding
Cynthia A. Grace-McCaskey
Néstor Corona
Gustavo Goulart Moreira Moura","10.31840/SYA.V0I18.1888","https://scispace.com/pdf/el-colaboratorio-de-oceanografia-social-espacio-plural-para-3peeesryj9.pdf","Este ensayo revisa los alcances de la oceanografía social tal como fue presentada y discutida en la Primera Reunión de Oceanografía Social organizada en el Centro de Estudios en Geografía Humana de El Colegio de Michoacán en septiembre de 2017. La oceanografía social es un campo innovador e híbrido de estudio, situado en el umbral entre las ciencias naturales y sociales que abarca el estudio de las relaciones e interacciones de las sociedades humanas, presentes y pasadas, con el ambiente costero/marino. Dividimos el ensayo en dos secciones. Primero, describimos cronológicamente el surgimiento y evolución de la disciplina, así como un panorama contemporáneo del quehacer del oceanógrafo social y la imperante necesidad de expandir esta aproximación a todas las esferas de los estudios marinos. Finalmente, ofrecemos una síntesis de las fortalezas y retos que ofrece la oceanografía social y de cómo nos proponemos enfrentarlos a partir de la formación de un CoLaboratorio.","In this article, a panorama contemporáneo del quehacer del oceanógrafo social and the imperante necesidad de expandir esta aproximación a todas las esferas de los estudios marinos."
"The Human Relationship with Our Ocean Planet","https://scispace.com/paper/the-human-relationship-with-our-ocean-planet-1yqtjyzi","2023","Book Chapter","","C_S4CAM_2202-Pdf-Dumps","10.1007/978-3-031-16277-0_11","https://scispace.com/pdf/the-human-relationship-with-our-ocean-planet-1yqtjyzi.pdf","Abstract People across the world have diverse economic, sociolegal, institutional, social and cultural relationships with the ocean—both its littoral zones and the open sea spaces through which people have traditionally navigated, migrated, fished, traded, played and sought solace, spiritual enlightenment, adventure, material enrichment, social identity, cultural expression, artistic inspiration or good health. These relationships are reflected in formal and informal institutions (polices, laws, social norms) that regulate many of these activities, including those that regulate access to resources. These institutions represent a series of prior claims and rights to the use and enjoyment of the ocean by coastal and maritime societies. ","In this paper , the authors present a series of prior claims and rights to the use and enjoyment of the ocean by coastal and maritime societies represented by formal and informal institutions (polices, laws, social norms) that regulate many of these activities."
"Turbulent Waters in Three Parts","https://scispace.com/paper/turbulent-waters-in-three-parts-4ojye4chji","2021","Journal Article","Theory and Event","Jessica Lehman
Philip E. Steinberg
Elizabeth R. Johnson","10.1353/TAE.2021.0007","https://scispace.com/pdf/turbulent-waters-in-three-parts-4ojye4chji.pdf","While scientific accounts of ocean dynamics draw public attention to the turbulence of earthly matter, the science alone tells a truncated story. The ocean's turbulent materiality is more than material: practices of scientific knowledge and historically embedded meanings and metaphors also constitute how we know, understand, and attempt to govern ocean and land alike. Indeed, planetary ocean science is always located within a history and politics, embedded within Western epistemic structures and tied to extraction and colonialism. Additionally, as ocean ecologies and human food systems are recognized as ever more fragile and as the ocean increasingly is understood as ""up for grabs"" as a site of investment, extraction, and production, there is much at stake in how and where we locate the turbulence of marine systems.

In this essay, we invite turbulence into our writing practices by bringing together three perspectives on the complex relationship between metaphor and materiality with regard to oceanic worlds. Each co-author writes on the ocean from a different perspective: the lines and laws of the ocean (Steinberg); the governance and epistemic cultures of ocean life (Johnson); and practices of marine historical knowledge production (Lehman). Throughout this essay we experiment with bringing those perspectives together to consider how turbulence matters differently when read through different lineages of theory and ocean scholarship: How do legal infrastructures, scientific apparatuses, human histories, and marine lifeforms tell different stories of the ocean and its processes? We further consider how thinking across our different projects might bring to light not only the turbulence of ocean matter, but also practices of knowledge production and meaning as we envision various futures of and with the ocean.","The ocean's turbulent materiality is more than material: practices of scientific knowledge and historically embedded meanings and metaphors also constitute how we know, understand, and attempt to govern ocean and land alike."
"Beyond States: Ocean Governance in the Anthropocene","https://scispace.com/paper/beyond-states-ocean-governance-in-the-anthropocene-7hfgmagebskm","2024","Journal Article","Ocean Development and International Law","Vonintsoa Rafaly","10.1080/00908320.2024.2441877","","Facing the Anthropocene, the ocean legal order encounters hurdles to address rapid, uncertain and unprecedented changes. This study assesses the capacity of the United Nations Convention on the Law of the Sea (UNCLOS) to respond adeptly to complex challenges. Examining the social framework of UNCLOS spanning four decades, this study shows that ocean governance is characterized by a polycentric and dynamic institutional framework. While states are central to this social framework, other structural regulatory forces have enabled and conditioned the evolution of ocean governance. Facing the Anthropocene, this social framework has contributed to UNCLOS' adaptation, yet not enough to break the liberal pattern generated by its foundational principles or to shift away from a state-centred approach to ocean governance. Through this analysis, the study enriches the current dialogue on the adaptive potential of international legal instruments in addressing complex global challenges amidst the Anthropocene. ","This study assesses the United Nations Convention on the Law of the Sea's capacity to address Anthropocene challenges, revealing a polycentric and dynamic institutional framework that has adapted to complex changes, but remains state-centric and limited in its ability to break from liberal principles."
"Overdetermined by Territory? Governing the Ocean in Time, Matter, and Rhythm","https://scispace.com/paper/overdetermined-by-territory-governing-the-ocean-in-time-8xosue66sgvz","2025","Journal Article","","Christopher McAteer","10.1007/978-3-031-71322-4_2","","Abstract This chapter asks whether thinking about space goes far enough in comprehending the ocean, arguing that scholars must engage more with materiality and temporality to discover new forms of ocean governance. Noting the important scholarly work that has moved beyond a planar, or areal, conceptualisation of the ocean, the chapter draws on recent scholarship to critically assess volumetric theorisations that do not sufficiently account for the fluidity of matter within the ocean. It contends that scholars must think through the complex materiality of the ocean by conceptualising the highly mobile stuff within it as being an inherent part of ocean space itself. It then argues that to think about the materiality of the ocean and how it moves and flows, one must engage with temporality, helping one to move beyond both two-dimensional thinking and three-dimensional volumetrics towards an understanding of the ocean as processual and something that happens in time. Surveying recent literature on relational approaches to space, the chapter argues that the future of ocean governance must be multiple, complex, and messy, rather than overdetermined by a political logic of territory that reifies state borders as a byproduct of its legal mechanisms. ","This chapter critiques traditional ocean governance, arguing that scholars must consider materiality and temporality to move beyond volumetric and territorial thinking, embracing a processual understanding of the ocean as complex, multiple, and messy."
"The Cultural Politics of Fish and Humans: A More-Than-Human Habitus of Consumption","https://scispace.com/paper/the-cultural-politics-of-fish-and-humans-a-more-than-human-6qxovxkrvi","2014","Journal Article","Cultural Politics: An International Journal","Elspeth Probyn","10.1215/17432197-2795681","","This article reframes fisheries sustainability as a matter of production and consumption. It argues that only a more-than-human approach that takes seriously the entanglement of all oceanic entities—fish, fishers, water—can tackle the sustainability of fish. In order to bring this to fruition, an affective oceanic habitus needs to be mobilized. Drawing on cultural references to the entanglement of humans and oceans, this article attempts to model what such affective habitus might entail.","The authors reframes fisheries sustainability as a matter of production and consumption, and argues that only a more-than-human approach that takes seriously the entanglement of all oceanic entities (fish, fishers, water) can tackle the sustainability of fish."
"Human-Nature Relations in Flux: Two Decades of Research in Coastal and Ocean Management","https://scispace.com/paper/human-nature-relations-in-flux-two-decades-of-research-in-1rytt7bnhw","2019","Book Chapter","","Bernhard Glaeser","10.1016/B978-0-12-814003-1.00037-X","","The chapter departs from human-nature relations and interlinks changing approaches to integrated and sustainable coastal and ocean management. This paper reviews two decades of interdisciplinary research, 1996–2016. In hindsight, the review discovered an amazing change of focus, adapting to changing societal needs and scientific outlooks: from conflict resolution to governance issues, disaster management, eventually to linking social and ecological factors via typologies of coastal and marine social-ecological systems. Theoretical aspects are embedded and grounded in empirical case studies, taken from economically developed areas [high per capita gross domestic product (GDP) level] in temperate zones (Sweden and Germany) and from economically developing areas (intermediate per capita GDP level with significant incidence of poverty) in tropical zones (Indonesia). Eventually, the maturation of a field may be witnessed.","In this paper, the authors review two decades of interdisciplinary research, 1996-2016, and find an amazing change of focus, adapting to changing societal needs and scientific outlooks: from conflict resolution to governance issues, disaster management, eventually linking social and ecological factors via typologies of coastal and marine social-ecological systems."
"Anthropology of and from the Ocean","https://scispace.com/paper/anthropology-of-and-from-the-ocean-4f4nc38az0","2024","Journal Article","Annual Review of Anthropology","Jatin Dua","10.1146/annurev-anthro-041422-012504","","The ocean has a key, though often unremarked role, in shaping everyday life, from impacting weather patterns and food supplies to facilitating, and contesting, systems of capitalism, including contemporary logistics, empires, mobility, and migration. Beginning with early debates on maritime anthropology, this review traces the shift from maritime anthropology to an anthropology of and from the ocean. It notes the ways that the ocean appears and disappears as metaphor or material space of encounter and engagement within the past, present, and possible futures of anthropology. It shows how absence and presence as well as metaphor and materiality are the modes through which oceans are imagined and inhabited. While there is no distinct oceanic turn in anthropology in contrast with a number of other disciplines, the anthropology of and from the ocean holds the possibility to reenergize anthropology's interdisciplinary encounters, including with history and geography, as well as modes of engaging scale and specificity. ","This review explores the ocean's understated impact on everyday life, tracing the shift from maritime anthropology to an anthropology of and from the ocean, highlighting its role in shaping capitalism, mobility, and migration, and reimagining anthropology's interdisciplinary encounters."
