"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","Relevant Excerpt"
"Основні положення проектно-орієнтованого управління в судноплавстві як основи для забезпечення безпеки","https://scispace.com/paper/osnovni-polozhennia-proektno-orientovanogo-upravlinnia-v-2ven6jf2","2023","Journal Article","Розвиток транспорту","Yu.V. Bychkovsky","10.33082/td.2023.1-16.16","https://scispace.com/pdf/osnovni-polozhennia-proektno-orientovanogo-upravlinnia-v-2ven6jf2.pdf","Вступ. Ризики є постійним супутнім елементом у судноплавстві Проектний підхід передбачає все розмаїття ризиків розглядати інтегрально, що формує цілісний погляд на можливі негативні ситуації в процесі виконання рейсу, що є ще одним фактором в обґрунтуванні доцільності використання проектно-орієнтованого управління в судноплавстві. Така інтеграція дає змогу врахувати вплив будь-якого виду ризику і ситуацій ризику, які виникають під час виконання проекту, на підсумковий результат проекту. Результати. У даному дослідженні пропонуються основні положення організації проектно-орієнтованого управління в судноплавстві. Обґрунтовано правочинність застосування проектно-орієнтованого підходу, відповідно до методології проектного менеджменту визначено сутність та види проектів у рамках операційної діяльності судноплавних компаній. Подано два варіанти розгляду меж проекту та обґрунтовано розгляд проектів як розуміння рейсу (або контракту) в широкому розумінні цього слова – з огляду на процес організації та управління виконанням фрахтового контакту з переміщення вантажу з порту А в порт Б (в рамках якого і здійснюється переміщення вантажу з порту А в порт Б). У цьому випадку межі проекту ширші й охоплюють процес підготовки фрахтового договору та аналіз результатів його виконання. Такий підхід є універсальним для проектно-орієнтованого підходу в судноплавстві та може слугувати основою для формування проектного підходу для будь-яких варіантів роботи суден у рамках будь-яких варіантів фрахтових контрактів і торкатися будь-яких аспектів, пов'язаних із судноплавством: технічних, екологічних, комерційних і т.д. Визначено сутність основних етапів життєвого циклу даної категорії проектів, а також складові успіху проектів. Обґрунтовано, що «безпека» є одним з показників успіху проектів. Висновки. Проектно-орієнтований підхід до управління в судноплавстві дає змогу здійснити синтез різноманітних методів, підходів до оцінювання та забезпечення безпеки традиційно прийнятих або впроваджуваних на базі рекомендацій ІМВ у судноплавстві і методів управління ризиками в управлінні проектами. Так інтеграція найкращих практик мінімізації ризиків у судноплавстві в контексті безпеки та мінімізації ризиків у рамках проектної методології формує новий ефективний з погляду результативності підхід до забезпечення безпеки судноплавства. Наведені результати складають базу для подальшого дослідження питань забезпечення безпеки в рамках проектно-орієнтованого підходу до управління в судноплавстві.","судноплавстві."
"Wybrane koncepcje regionu w socjologii polskiej","https://scispace.com/paper/wybrane-koncepcje-regionu-w-socjologii-polskiej-5nxeome9ko","2015","Journal Article","","Jacek Poniedziałek","10.11649/SN.2015.036","https://scispace.com/pdf/wybrane-koncepcje-regionu-w-socjologii-polskiej-5nxeome9ko.pdf","Selected concepts of the region in Polish sociology The aim of this article is to present the most important concepts of region in Polish sociology. It is also description of inspirations derived from XIX centuries ethnography and as well as sociology which focused its attention on regions before World War II. Early concepts developed by historiography and ethnology, that underlined such differentiators of region as social awareness and distinct folk culture, were used in sociology which developed in the interwar period in Poland. After World War II the most of sociological studies of regions based on definitions of a phenomenon which described it as a private homeland of regional community that is integrated by regional identity. Such community lives at a territory which is a type of physical container for identity and culture. A region is physical space in which a regional community meets its needs, it is a concept of region used by an inclusive and Marxist version of modernization theory. The first concepts mentioned above emphasized regional awareness superstructured on regional patterns of satisfying needs, while the latter objectively existing structure of a regional economy and society.  Recently an institutional perspective has been developed. Such theoretical perspective makes us see a region in terms of relational qualities of regional space, institutions, society and created in public discourse symbols and myths. Wybrane koncepcje regionu w socjologii polskiej  Celem artykulu jest przedstawienie najwazniejszych koncepcji regionu w polskiej socjologii. To rowniez opis inspiracji pochodzących z XIX-wiecznej etnografii oraz socjologii, zainteresowala sie regionem jeszcze przed II wojną światową. Wczesne koncepcje rozwiniete przez historie i etnologie, podkreślające takie wyrozniki regionu jak spoleczna świadomośc oraz specyficzna ludowa kultura, uzywane byly przez rozwijającą sie w okresie miedzywojennym socjologie. Po drugiej wojnie światowej wiekszośc socjologicznych studiow nad regionem wykorzystywala koncepcje regionu, w ktorej definiowano go jako prywatną ojczyzne regionalnej spoleczności, ktora integrowana jest przez regionalną tozsamośc. Taka zbiorowośc zamieszkuje terytorium traktowane jako fizyczny pojemnik tozsamości i kultury. Region to przestrzen fizyczna, na ktorej regionalna zbiorowośc zaspokaja swoje potrzeby, to koncepcja regionu wykorzystywana przez integralną i marksistowską wersje teorii modernizacji. Pierwsze ze wspomnianych ujec podkreślalo waznośc regionalnej świadomości nadbudowanej nad regionalnymi wzorami zaspokajania potrzeb, drugie obiektywnie istniejące struktury regionalnej gospodarki i zbiorowości. Ostatnio rozwija sie perspektywa instytucjonalna, ktora kaze widziec region w kategoriach relacyjnych związkow przestrzeni, instytucji, zbiorowości regionalnej oraz wytwarzanych w publicznym dyskursie symboli i mitow.","Authors: Jacek Poniedziałek (Corresponding Author) Keywords: K e y w o r d s: sociology of region, history of Polish sociology, region, regional identity, regional space"
"Organizational restructuring and ownership transformation in Poland’s inland shipping companies after 1990","https://scispace.com/paper/organizational-restructuring-and-ownership-transformation-in-z1907y32dd","2011","Journal Article","","Zbigniew Taylor
Ariel Ciechański","10.7163/GPOL.2011.2.6","https://scispace.com/pdf/organizational-restructuring-and-ownership-transformation-in-z1907y32dd.pdf","This article seeks to reconstruct organizational and ownership changes affecting Polish enterprises in inland shipping since 1990. On the basis of data from various sources (above all the Polish Registry of Ships and Bulletins of Public Information), it was possible to determine the degree of advancement of the transformation processes affecting shipping companies, these first and foremost denoting privatization and partial communalization, as well as organizational changes. A particular kind of dichotomy is observable in that, while most newly-arising entities are small private shipping enterprises created as former state-owned enterprises have been divided up and their vessels sold to new owners, the systemic transformation plus Poland's EU accession have also given rise to the conditions underpinning the emergence of Europe's largest shipowners (the Odratrans group), the latter dealing with carriage by barge along inland waterways, including beyond Poland.","Title: ORGANIZATIONAL RESTRUCTURING AND OWNERSHIP TRANSFORMATION IN POLAND'S INLAND SHIPPING COMPANIES AFTER 1990 Authors: Zbigniew Taylor (Corresponding Author),Ariel Ciechanski Keywords: systemic transformation, inland shipping, privatization, communalization, geography of enterprises, Poland"
"“marítimo de profissão”: as matrículas de marinheiros e a história marítima de portugal e seus domínios nos séculos xviii e xix","https://scispace.com/paper/maritimo-de-profissao-as-matriculas-de-marinheiros-e-a-y8u30a1snq","2019","Journal Article","The Almanack","Jaime Rodrigues","10.1590/2236-463320192102","https://scispace.com/pdf/maritimo-de-profissao-as-matriculas-de-marinheiros-e-a-y8u30a1snq.pdf","Resumo Este estudo apresenta os registros de matriculas de navios mercantes que sairam de Lisboa entre a segunda metade do seculo XVIII e as primeiras decadas de seculo XIX. Destaco o potencial dessa fonte para estudos sobre circulacao dos maritimos. Entre outros temas, a fonte permite: um inventario de cargos e funcoes a bordo; estabelecer o tempo de experiencia e a idade dos individuos quando comecavam nas profissoes maritimas; relacionar tipos de embarcacoes, rotas, tamanho da tripulacao e tempo de viagem; estabelecer as diferencas de naturalidade, condicao social, idade, treinamento e experiencia dos marinheiros.","MATRÍCULAS DE MARINHEIROS E A HISTÓRIA MARÍTIMA DE PORTUGAL E SEUS DOMÍNIOS NOS SÉCULOS XVIII E XIX 1 Authors: Jaime Rodrigues D:
 e muitas formas, esta pesquisa dialoga com o livro De costa a costa , particularmente naqueles capítulos em que se investigam as tripulações dos navios negreiros no trânsito entre Angola e o Rio de Janeiro, de fins do século XVIII a meados do século XIX. Ali, discutem-se temas sobre os quais ainda há um grande desconhecimento, sobretudo no que se refere a aspectos da vida dos trabalhadores do mar: as formas de recrutamento, as rotas, a hierarquia a bordo, os cargos e as funções de oficiais e marinheiros comuns, os valores e as formas de negociação dos pagamentos, os tipos de navios e rotas e suas relações com o tamanho das tripulações, a saúde e a mortalidade dos marinheiros, a rígida disciplina existente nas embarcações, as deserções, a naturalidade e a língua dos tripulantes, a mobilidade no espaço como elemento central da cultura marítima, a variação etária de oficiais e trabalhadores e as práticas religiosas dos homens do mar, entre outros. D:
 Nos últimos anos, minhas preocupações deixaram de se concentrar exclusivamente nas armações negreiras. Mas a orientação geral permanece, ou seja, a opção de praticar a história vista desde baixo, entendida como processo e em perspectiva relacional, considerando que as relações entre as partes impõem condicionamentos mútuos à ação dos sujeitos históricos. A inspiração vem das análises de autores como Eric Hobsbawm, particularmente quando ele tratou da história dos movimentos populares. D:
 Para o que pretendo aqui, não há um conjunto de fontes previamente definido, à espera do historiador. Nas palavras de Hobsbawm, ""o historiador dos movimentos populares descobre apenas o que está procurando, não o que já está esperando por ele"", e toma como exemplo as fontes cartoriais, às quais os historiadores sociais costumavam ser refratários e que já pareciam esgotadas em razão do amplo desenvolvimento da Demografia Histórica: ""quando os historiadores sociais passaram a procurá-los [os registros paroquiais], e Jaime Rodrigues ""Marítimo de profissão"": as matrículas de marinheiros e a História Marítima de Portugal e seus domínios nos séculos XVIII e XIX"
"De l’objet intrinsèque à la pensée technique : le rôle médiateur du dessin en ethnographie maritime","https://scispace.com/paper/de-l-objet-intrinseque-a-la-pensee-technique-le-role-2xuqsz7o1i","2016","Journal Article","","Christine Escallier","10.4000/CADERNOSAA.1111","https://scispace.com/pdf/de-l-objet-intrinseque-a-la-pensee-technique-le-role-2xuqsz7o1i.pdf","L’image – fixe, en mouvement ou virtuelle – est devenue un moyen de communication et de representation qui s’impose dans tous les domaines, aussi bien scientifiques qu’artistiques. Sa permanente evolution technique pourrait paraitre frapper d’obsolescence des formes traditionnellement mobilisees par l’ethnographie, comme le dessin. L’image graphique reste pourtant un outil fondamental pour les ethnologues-anthropologues. Cet article s’interroge sur la place et la force du dessin ethnographique dans le rendu des donnees issues de l’enquete de terrain et qui s’impose au cours de la recherche. Peut-il supplanter le discours, depasser les mots, ou collaborer avec d’autres formes representatives dont le but initial est de rendre l'objet present ? Et qu’en est-il du dessin fait par l’informateur lui-meme, a la demande de l’observateur, et de son interpretation ? C’est dans le cadre d’une anthropologie des techniques et maritime que l’auteur situe cette problematique particuliere en s’appuyant sur une methode utilisee sur son terrain – la communaute de pecheur de Nazare, au Portugal – ou l´etude graphique domine. Cette experience permet de mettre en evidence le role et les apports specifiques de ces techniques de description et d'analyse, demontrant ainsi que l’image plastique – autrement dit la photographie et le film – ne peut etre exclue des pratiques de memorisation de l’objet dans l’histoire des sciences humaines.","s'inscrivent dans l'âge d'or de l'ethnologie des techniques et ont contribué à redé nir le statut du document graphique comme support de la représentation identitaire et manifestation de la pensée conceptuelle. le statut iconographique illustratif De l'objet technique: L'anthropologie maritime s' est construite en France dans le cadre de cette anthropologie des techniques. La mer a longtemps été considérée comme un espace exclusif des sciences naturelles avec l' étude de ses organismes et leur milieu -binôme fondamental de l' écologie. Aussi, les activités de l'homme en rapport avec les milieux aquatiques sont restées peu connues, notamment en raison de leur spéci cité. La mer, son rivage et ses ressources présentent, en e et, des particularités telles -variabilité, irrégularités, invisibilité, non contrôle de la reproduction, bornage impossible -que, pour devenir marins ou pêcheurs, des hommes, des femmes, des communautés ont dû inventer des systèmes techniques, sociaux, économiques di érents de ceux que les terriens ont mis en place pour occuper et exploiter un milieu stable et en partie contrôlable . Les recherches expérimentales associées à l' écologie marine, initialement très organismiques sont devenues de plus en plus systémiques et par conséquent pluridisciplinaires, ouvrant son champ à l' écologie humaine. Selon Yvan , la constitution d'une anthropologie maritime, en tant que domaine de recherche particulier, est donc récente. Celle-ci prend naissance dans un contexte qui lui est favorable : celui de la remise en question des orientations de l'anthropologie sociale et de l' évolution de ses champs d'investigation. L'anthropologue canadien, l'un des premiers à avoir e ectué une étude critique sur l'histoire et les bases épistémologiques de ce sous-champ disciplinaire, souligne alors l'importance des grandes monographies du XIX e siècle et du début du XX e , avec les amérindianistes nord-américains comme Boas et son étude sur les indiens pêcheurs-chasseurs Kwakiutl du Nord-Ouest (1909). Avec les fonctionnalistes anglais ils ont, dans un premier temps, essentiellement développé une ethnographie minutieuse des instruments et des techniques de pêche -comme Malinowski aux îles Trobriand (1922) -pour avancer vers une étude plus analytique des relations entre l'objet technique et les lieux de rapports de production . Les études des sociétés dites archaïques vont alors progressivement se diversi er en s'intéressant davantage aux modes de vie liés à l'activité économique dominante, aux sources de subsistance et au lieu de résidence des individus . Sous l'in uence de Malinowski, Raymond Firth s' oriente vers l'ethnologie économique des sociétés traditionnelles du Paci que et publie, en 1946, Malay Fishermen: eir Peasant Economy, amorçant ainsi un tournant qui va s' étendre sur deux décennies (1950-60) durant lesquelles les"
"Putting Lifeworlds at Sea: Studying Meaning-Making in Marine Research","https://scispace.com/paper/putting-lifeworlds-at-sea-studying-meaning-making-in-marine-2t5x5pg0j9","2016","Journal Article","Frontiers in Marine Science","Rapti Siriwardane-de Zoysa
Anna-Katharina Hornidge
Anna-Katharina Hornidge","10.3389/FMARS.2016.00197","https://scispace.com/pdf/putting-lifeworlds-at-sea-studying-meaning-making-in-marine-2t5x5pg0j9.pdf","An individual’s ‘lifeworld’ guides perceptions, the attachment of meaning and in sum, the interpretation of reality in everyday life. Yet the lifeworld (Ger. Lebenswelt) has been an undertheorized concept within interdisciplinary marine research. Through a two-stage analysis, we critically engage with the philosophical foundations, heuristic value and the methodological versatility that the interpretivist concept of the lifeworld stands to offer, drawing from contemporary marine research. With two illustrative case studies exploring the lived realities of vastly different waterworlds in rural Uzbekistan and Sri Lanka, we further engage with the strengths and limitations of integrating a lifeworlds analysis into interdisciplinary work on localized perceptions. As a second step, we analyze the efficacy of adopting a phenomenological-lifeworlds approach in order to inductively explore diverse realities of coastal and sea-based peoples, while acknowledging the terrestrially-bound and anthropocentric genesis of the lifeworld as a concept. Therefore, in order to enliven hybrid thematic currents, conceptual debates and methodologies on ‘marine lifeworlds’ on its own terms, we propose two thematic vantage points for interdisciplinary intervention by: a) critically engaging with cognitive-material meanings and lived interpretations of 'saltwater' realities; b) tracing multiple modes of sociality and being with/in-the-world that go beyond human entanglements. In sum, we argue that while the lifeworlds concept affords spaces through which to study the complexities and ambivalences rife in surface-level perceptions, it promises the means with which to sidestep over-simplistic inferences to the vague and embattled notion of ‘culture’, while widening horizons for reflective and experimental-experiential lines of inquiry.","people"" came to be synonymous with indigenity and aboriginal forms of sociospatial mobility, knowing, and interacting across localized seas that were at the same time spiritscapes, imbued with maritime rituals and complex historiographies of their own. COASTAL OR MARINE LIFEWORLDS? DE-TERRESTRIALIZING AND UN-HUMANIZING A CONCEPT:
 Of late, varied sub-fields under the rubric of ""salty geographies"" have been gaining greater appeal among interpretative scholars particularly across Anglo-American and postcolonial contexts. In attending to translocal voices calling for the ""historicization of the ocean""-not only does it aim to reflexively de-terrestrialise academic lenses through which multistanded histories and sociologies have been conventionally interpreted, but it also attempts to trouble the stability of geopolitical identities and the very temporalities under which they have been (re)made and naturalized. Once more, social-natural assemblages and meshworks have stood as dominant conceptual and epistemological frames with which to enliven hitherto understudied connectivities, agencies and socionatural-political dynamics not only between conventional outcasts, un/familiar figures and material spaces (e.g., buccaneers and wreckers, port harbors and littoral utopias), but also of questions around non-human presence, interaction and their transformations, a line of inquiry we will later revisit."
"Safety culture in the management system of safe exploitation of the ship and pollution prevention","https://scispace.com/paper/safety-culture-in-the-management-system-of-safe-exploitation-2s3n9vgdn5","2016","Journal Article","","Andrzej Krolikowski
Alicja Mrozowska
Ryszard Wrobel","10.5604/0860889X.1219969","https://scispace.com/pdf/safety-culture-in-the-management-system-of-safe-exploitation-2s3n9vgdn5.pdf","","Title: A n d r z e j K r ó l i k o w s k i  , A l i c j a M r o z o w s k a   , R y s z a r d W r ó b e l    Authors: Andrzej Królikowski,Alicja Mrozowska,Ryszard Wróbel Keywords: safety of navigation, safety of sea areas, maritime accidents, safety culture, maritime accidents prevention"
"Britain and the Sea: Since 1600","https://scispace.com/paper/britain-and-the-sea-since-1600-3oy8bx7frc","2010","Book","","Glen O’Hara","","https://scispace.com/pdf/britain-and-the-sea-since-1600-3oy8bx7frc.pdf","Introduction PART I: THE FLOWING TIDE Merchants Renegades Slavers Migrants Warriors PART II: THE EBBING TIDE Victories? Immigrants Collapse Afterglow Conclusion: A Star to Steer By?","seas, as well as the extent to which the seascape changed the societies they are investigating. The 'ocean's action', once more, is twofold: it acts to form and shape societies, before people change the waters themselves in turn. Merging green and blue histories: Even so, self-confidence within maritime studies per se still remains elusive. This is partly because of the multi-faceted methodological inheritances inherent in Land's 'coastal' history, but also to some extent because oceanic histories must often be written using evidence based on 'dry land'. Even novel environmental histories, in the hands of innovative historians such as W. Jeffrey Bolster's work on sixteenth to eighteenth century fish stocks, have still to rely on records made on land: in Bolster's case, on colonial authorities competing or co-operating with native peoples over fishing rights. As Seán McGrail has noted, archaeologists working on ships' remains are much more likely to work in estuaries, on riverbanks, near ports and on land than they are in the deep ocean. Even so, more coherent and more integrated histories of Britons' relationship with the seas are required, and they might focus around the idea of maritime contact and national identity. Linda Colley has provided one route by which this may be possible, showing how cultural and social history may be brought to bear on the vexed question of the formation of British national identity overall. Her most recent book, Captives, at least hints at the way in which British 'freedom' was defined as trade and service on the high seas, as distinct from Moorish captivity. The future may then reside in utilising two of the major traditions we have analysed here -the history of the state and the cultures of its peoples, those two sides of nation-building -in harness. We would not then have to pick between class, the central organising category of Rediker and the new social historians, nation, so central to histories of mapping and meaning, and culture, however defined -plebeian, transgressive or carnivalesque. We might be able to treat them as part of the same experience. Some historians have already suggested what might be possible in an overall treatment of this theme, for instance on Bethamite reform in the dockyards or the Royal Navy's role as one of the central tropes of 'Britishness'. Ken Lunn and Ann Day have offered a short but penetrating list of interconnections between national identity and the sea, embodied in 'Jolly Jack' the patriotic sailor, supposedly good relations between officers and men in the Royal Navy, as well as the romantic heroism of Drake and Nelson. Three recent books point the way further towards a history of Britain and the sea. The first two focus on the Royal Navy. Timothy Jenks' Naval Engagements, looking at the navy's symbolic role in forming and reforming notions of patriotism during the Napoleonic Wars; Jan Rüger's The Great Naval Game picks up similar themes for the late Victorian and Edwardian periods. In terms of economic and social history more broadly, Christopher Harvie's recent and extraordinary evocation of the waters between Britain and Ireland as an 'inland sea' has imagined the sea as connecting the Scottish, Irish, Welsh and Northern English more than it divided them. But treatments of the subject of nation-making and the sea as a whole have in general been brief and descriptive, rather than analytical: these recent works are the exception, rather than the rule. There is a cursory glance at the subject in Robert Colls' Identity of England, where it is argued that in the eighteenth and nineteenth centuries, 'the sea became the further extreme of"
"Antagonism, Absurdity, and the Avant-Garde: Dismantling Soviet Oppression through the Use of Theatrical Devices by Poland's “Orange” Solidarity Movement","https://scispace.com/paper/antagonism-absurdity-and-the-avant-garde-dismantling-soviet-4hvj6j5v2t","2007","Journal Article","International Review of Social History","Lisiunia A. Romanienko","10.1017/S0020859007003161","https://scispace.com/pdf/antagonism-absurdity-and-the-avant-garde-dismantling-soviet-4hvj6j5v2t.pdf","Since the birth of Solidarity twenty-five years ago, scholars have examined this unique Polish apparatus of defiance from nearly every institutional perspective known to the social sciences. Yet very little attention has been paid to the role of the human agency that gave rise to this powerful force of national resistance. Even less attention has been devoted to the influence of emotion, and of laughter in particular, in mobilizing this unprecedented scale of subversive activities against the Soviet empire. By deploying discursive devices offered through avant-garde performance, Solidarity's regional art student faction known as the “Orange Alternative” helped to dismantle Soviet aggression by unifying Poles under the rubric of culturally specific nostalgic humour. Low state capacity, recognition claims for optimizing human potential, and other microdynamics of oppositional consciousness are some of the factors discussed which enabled humour to strengthen the movement and prevent exogenous special interests from altering its objectives.","rely on the monolithic state to make any permissible social contacts possible. In that way, relations between intimate partners, family members, friends, citizens with similar recreational interests, and any other community contacts are highly regulated and mediated through centralized communist authorities. R E S I S T I N G F R A G M E N T A T I O N:
 Nowhere was the Soviet tactic of community repression more of an abysmal failure than in Poland. Communist efforts to fracture Polish society would only lead to persistent resistance through defiant unification and heightened social solidarity, hence the movement name. Centuries of historical oppression by neighbouring hegemonic interests, 100 years of partitioning out of existence, criminalization of the language, forced migrations, an anomalous absence of ethnic and religious minorities, and the inability of Poles to accept Soviet-designed normality were some of the conditions that together prevented state-engineered, paranoia-based terror from dividing Polish society. S O L I D A R I T Y A S R E C O G N I T I O N M O V E M E N T:
 In contrast to the reductivist portrayals that focused on shipyard resistance efforts and gravely oversimplified an otherwise highly complex and diverse apparatus of national dissent, Solidarity was, in fact, much broader than merely an intelligentsia-backed industrial labour movement on the Baltic Sea. Within Solidarity, many factional identity-construction processes and recognition struggles were simultaneously taking place. Solidarity provided an innovative platform of departure and a dramaturgical stage of performance for many diverse suppressed groups in Polish society. While momentum for the Solidarity social movement intensified, and as the floodgates for public discourse began to open, these marginalized voices gradually interjected their eclectic vision into the national dialogue of defiance. Over time, the movement became a longitudinal mechanism of discursive dissent, moving Solidarity from a skeletal antagonistic claimant movement focusing on redistribution of resources, to a fully matured, acculturated urbane recognition movement, enabling the most salient cultural identities to ascend to leadership functions; in this way the method, mechanism, and objectives of the Polish struggle were articulated and influenced to mesmerized international audiences around the globe."
"Integration strategies in the market system of maritime trade of ukraine","https://scispace.com/paper/integration-strategies-in-the-market-system-of-maritime-1buy7emg","2023","Journal Article","Philosophy, economics and law review","","10.31733/2786-491x-2023-1-137-145","https://scispace.com/pdf/integration-strategies-in-the-market-system-of-maritime-1buy7emg.pdf","","Keywords: maritime trade, economy, region, maritime trade market, regional integration"
"Trzy pytania o polską socjologię sportu","https://scispace.com/paper/trzy-pytania-o-polska-socjologie-sportu-2f8k9m3qtj","2018","Journal Article","","Przemysław Nosal","10.18778/0208-600X.65.02","https://scispace.com/pdf/trzy-pytania-o-polska-socjologie-sportu-2f8k9m3qtj.pdf","Two books edited by Kevin Young (2016, 2017) present the global landscape of the sociology of sport. The authors give the characteristic of this subdiscipline in their countries. The statements are based on some common key question. But there is a lack of Poland in these analysis. Thus, this text delivers the brief description of sociology of sport in Poland. The review is focused on its three aspects: the past, the present and the future.","Authors: Przemysław Nosal (Corresponding Author) Keywords: socjologia sportu, socjologia sportu -historia, socjologia sportu -Polska, socjologia, subdyscypliny socjologii Poland, sociology, subdisciplines of sociology"
"Historiography of Coastal Communities in Indonesia","https://scispace.com/paper/historiography-of-coastal-communities-in-indonesia-trk1z4579g","2019","Journal Article","","Endang Susilowati","10.14710/JMSNI.V3I2.6261","https://scispace.com/pdf/historiography-of-coastal-communities-in-indonesia-trk1z4579g.pdf","This article examines the development of the historiography of coastal communities in Indonesia and suggested interesting themes that can be developed. A contradictory situation in which Indonesia as a great maritime nation with a large number of coastal villages where tens of millions of people live in, dominantly they are fishing communities and sea tribes. However, historiography about coastal communities is still a few in number. To date, the historiography of Indonesia’s maritime focuses more on sailing, trading, and port activities. The historiography of coastal communities as a part of maritime history studies has not been widely conducted. A published dissertation by Masyhuri (1996) on the socio-economic lives of fishermen on the north coast of Java became the first study on the lives of coastal communities in Indonesia. Several other studies such as the study conducted by Widodo (2005), Kesuma (2004), Alimuddin (2005), Vickers (2009), Hamid (2011) and Suyuti (2011) are some examples of the historiography of coastal communities. Through the bibliographical study, it is found that the lack of historiography of coastal communities due to limited written sources because of the absence of writing tradition among these communities. However, along with the development of historical methodology, historical sources are no longer dependent solely on written sources, thus studies on the historiography of coastal communities have started to be carried out.","writing of the history of coastal communities. Prior to such work, there seems to be no historical study of fisheries and fishing communities. The studies on fishing communities are mostly found from other fields of study such as maritime anthropology, economic anthropology, and sociology. Development of Historiography of Coastal Communities:
 By using archive and document sources, Masyhuri describes many aspects including fish trade network so as to reveal the position and role of fishermen, fish sellers, retailers, sea skipers, and inland skippers in the economic activities in coastal areas in the late 19th century. The position of fishermen in the social stratification of community is mainly influenced by fishing organizations and their level of income. When they have more important and more strategic position in fishing organizations and greater income, they have more opportunity to occupy high positions in social stratification. On the other hand, when they have less important position in fishing organization and lower income, they are likely to occupy less important position in the stratification of coastal communities. In this context, inland skippers are members of coastal community who occupy the highest position because they are usually the ship owners or people who have capital in fishing activities. Masyhuri finally came to the conclusion that the level of fishermen welfare is determined not solely by the level of development of fishing sector, but by their involvement in fish marketing activities. Development of Historiography of Coastal Communities:
 The confusion that Masyhuri had when he started writing his book due to the scarcity of historical research on fisheries and fishing communities in Indonesia that could be used as a reference or model no longer becomes a problem for future researchers. Masyhuri's work has also encouraged more historical studies of fisheries and fishing communities, one of which was conducted by Sutejo K. . Focusing on port development, from a commercial port to a fishing port, Sutejo adopted a narrower spatial scope (Pekalongan) and temporal scope of the XX century. He also made efforts to reveal the history of fisheries and the lives of fishermen after the changes or development of Pekalongan fishing port, from an ordinary fishing port to a Nusantara (national) fishing port. Development of Historiography of Coastal Communities:
 Almost similar to Masyhuri, Sutejo also conducted a study of the history of fisheries in terms of the socio-economic aspect. He ended his article with a statement that it is still necessary to conduct studies of the history of fisheries and fishing communities. It is necessary to bring up specific themes, such as the patterns of the economic activities of fishermen during the 1930 worldwide economic depression or the development of fisheries sector associated with regional autonomy, in order to enrich maritime historiography, especially the historiography of coastal communities."
