"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","Relevant Excerpt"
"Zee op Zicht: Inzicht; een zoektocht naar een integraal afwegingskader voor het gebruik van de zee","https://scispace.com/paper/zee-op-zicht-inzicht-een-zoektocht-naar-een-integraal-4vk2wpso2i","2014","","","L.J.W. (Luc) van Hoof
J. Steenbergen
B.C. Bolman
Christine Röckmann
Marloes Kraan
G.J. Piet
R.G. Jak
J.T. van der Wal
Martin Pastoors
D.M.E. Slijkerman
K. Soma
David Goldsborough","","https://scispace.com/pdf/zee-op-zicht-inzicht-een-zoektocht-naar-een-integraal-4vk2wpso2i.pdf","De veranderingen op zee gaan snel. Aan de ene kant neemt de wens voor bescherming van het marine milieu toe, aan de andere kant vormen goederen en diensten van de zee een groeiende bron van inkomsten. In het beheer van de zee is sprake van een veranderende rol van de overheid, met name de verdeling van regulerende overheden over schalen van lokaal nationaal en regionaal naar Internationaal in EU verband – maar ook in bijvoorbeeld OSPAR en Noordzee verband. Binnen het project Zee op Zicht hebben in de afgelopen vier jaar onderzoekers van Wageningen UR zich gebogen over de vraag hoe je een integraal afwegingskader voor het inrichten van de zee zou kunnen ontwikkelen.","transitie-en innovatieprocessen, nieuwe methodieken en strategieën voor innovatie en valorisatie, en condities voor duurzame handelspraktijken van ondernemers en burgers/consumenten. Luc van Hoof:
 Ongoing population growth, technological change, and shifting consumer demands all have considerably increased the need for more food, more energy and more trade. An increasingly larger share of goods and services comes from coastal and marine resources . Furthermore, activities continue to expand beyond national jurisdiction of coastal states due to newly discovered natural resources and the technical capabilities to exploit them . Luc van Hoof:
 The significance of this is brought into sharp focus by initiatives such as the European Commission's Blue growth strategy which highlights the extensive opportunities that exist for marine and maritime economic growth and to address energy, food and other resource security concerns harnessing assets from the sea . For many countries, such as Ireland, Norway, the UK, Spain and Portugal in the European context, national marine boundaries are seen as increasingly important as they reveal that the greater part of their territorial area lies within the sea rather than on land . Luc van Hoof:
 The EU Integrated Maritime Policy acknowledges the fact that a coherent policy framework that will allow for the optimal development of all sea-related activities in a sustainable manner is required (Commission of the European Communities, 2007a). As experienced elsewhere, sectoral approaches have shown themselves to be inadequate and ineffective in the European context. Use conflicts, negative externalities, and environmental degradation have increased, and the need for a comprehensive approach to ocean use management has become readily apparent to EU-decision makers . Marine Spatial Planning could play a role in the co-ordination of different sector policies. To fulfil this challenge successfully, spatial planning must ensure full integration and assessment of environmental, social and economic issues . If marine resources are to be used sustainably, ways have to be found to reconcile the differing economic, social, and environmental demands that are placed on the marine environment with its capacity to accommodate these demands, particularly in view of increasing and competing use ."
"Towards Ecosystem-Based Protection of Marine Environments - Investigating the scope for marine reserves in Northern Europe under the Marine Strategy Framework Directive","https://scispace.com/paper/towards-ecosystem-based-protection-of-marine-environments-3356duipp3","2014","","","Mia Pantzar","","https://scispace.com/pdf/towards-ecosystem-based-protection-of-marine-environments-3356duipp3.pdf","European oceans are in a poor state – only 10% of marine habitats and 2% of marine species show favourable conservation status. This is largely attributed to an intense pressure from industrial human activities at sea. The Marine Strategy Framework Directive (MSFD) from 2008 is an attempt to better protect marine environments in the European Union (EU) by enforcing an Ecosystem-Based Management (EBM) approach of marine activities. It has been called a governance challenge unprecedented in the history of EU environmental policy making. The Directive for example obliges coastal member states to adopt spatial protection measures to pursue the ambitious targets. Marine reserves are the strictest type of marine spatial protection and an acknowledged EBM tool. This paper investigates how the on-going implementation of the MSFD is influencing marine spatial protection in Northern Europe, and the scope for marine reserves as a policy instrument for achieving the EBM objectives. By providing case studies from Sweden, the United Kingdom and the Netherlands, the research finds that the Directive is used as a legal imperative for meeting other commitments, such as to the Convention on Biological Diversity, but delivers little advancement toward marine spatial protection. The case studies confirm that the main challenges are regulatory vagueness and overlap, and a lack of scientific knowledge about marine ecosystems. Marine reserves are found to have continued negligible application due to low political acceptability, especially at governmental level, and an uncertainty about their environmental relevance. The research raises concerns about the EBM credentials of existing marine Natura 2000 areas and the need to better incorporate the high values accredited to marine environments into the balancing between exploitation and conservation. The MSFD is a step in the right direction. However, a firm focus on ‘Blue’ economic growth at both national and EU-level makes achieving the ambitious environmental targets of the MSFD unlikely. It seems that this great governance challenge is simply too great.","generated by different sectors incur costs that are not borne by the sectors themselves to a sufficient extent, but become costs for society. One way to avoid these costs and the degradation of common pool resources is for governments to manage and 'provide' the good. Background and Development of the Directive:
 Spatial protection measures are one example. In nationally sovereign waters, property rights have been allocated in the UN Convention of the Law of the Sea (hereinafter UNCLOS) (see Annex IV), partly as an attempt to promote ""the conservation of [the oceans'] living resources, and the study, protection and preservation of the marine environment"" (UNCLOS, 1982, preamble). However, it has not put an end to overfishing and environmental degradation in the Exclusive Economic Zones (EEZs). Instead, short-term social and political concerns often prevail and the geographical dimension of the sea makes monitoring and enforcement a challenge . Background and Development of the Directive:
 As emphasised in Chapter 1, our use of the oceans has grown increasingly complex over time, today providing several important goods and services. The economic sectors represented in European sea basins provide, inter alia, more than 1.6 million jobs in coastal and maritime tourism, 730,000 jobs in fisheries, and 2.6 million EUR worth of renewable energy operations (EC, 2014a). Consequently, negative externalities imposed on the environment are not easily attributable to respective sectors. Acknowledging the complexity of human-ocean interaction, ocean governance programmes around the world are establishing ""integrated ocean policies"" which adopt a coordinated and holistic approach to marine management. Some examples are the National Maritime Policies of Brazil, Australia and Canada respectively, the Basic Act on Ocean Policy in Japan, the Norwegian Maritime Strategy and the up-coming Ocean Policy in New Zealand . In the EU, the on-going design of the Integrated Maritime Policy (IMP) represents the equivalent policy development. The IMP covers, inter alia, the areas of so-called Blue Growth and Maritime Spatial Planning (MSP) (see Section 3.5.1) . Given this focus, academic scholars and NGOs have addressed it as having a predominantly economic agenda, and taking a ""soft"" approach to sustainability  .  refer to the EU regulation no. 1255/2011 establishing a programme to support the further development of the IMP: ""[of] a total of EUR 40 million committed for the implementation of the IMP for the period 2011-2013, at least 60% will be allocated for the development of cross-sectoral management tools, including MSP [maritime spatial planning], compared to 8% for the protection of the marine environment and sustainable use of marine resources"" (p.186)."
"Enhancing social acceptance in marine governance in Europe","https://scispace.com/paper/enhancing-social-acceptance-in-marine-governance-in-europe-si7iaj359o","2015","Journal Article","Ocean & Coastal Management","Katrine Soma
Claire Haggett","10.1016/J.OCECOAMAN.2015.11.001","","","Title: Enhancing social acceptance in marine governance in Europe Keywords: Social acceptance, marine governance, offshore wind farms, public engagement, Blue growth"
"Picturing the coast: unravelling community perceptions of seascapes, Blue Growth and coastal change","https://scispace.com/paper/picturing-the-coast-unravelling-community-perceptions-of-2tz6yjp4","2023","Journal Article","Maritime studies","Maria Pafi
Wesley Flannery
Brendan Murtagh","10.1007/s40152-023-00315-3","https://scispace.com/pdf/picturing-the-coast-unravelling-community-perceptions-of-2tz6yjp4.pdf","Abstract Blue Growth is gaining momentum, opening up new frontiers for economic development, with potentially negative impacts on coastal communities and seascapes. The impact of Blue Growth projects on communities and seascapes is generally understood through narrow technical or economic approaches that focus on the potential loss of coastal views or the depreciating impacts on property values, ignoring the complex relationships communities have with seascapes. These approaches often dislodge non-quantifiable community-seascape relationships from Blue Growth strategies, leading to community frustration and contestation. Understanding community-seascape relationships is key to developing more locally attuned Blue Growth strategies. We conceptualise seascapes as a triadic space incorporating perceived, conceived and lived dimensions. These dimensions have an impact on how communities experience and respond to contestation. We use a participatory photo-elicitation methodology with two community groups on the west coast of Ireland to understand how contestation occurs in places faced with multiple Blue Growth pressures and the mechanisms communities deploy in response. We find that although communities care deeply about changes taking place at the coast and sea and frame their ‘common’ landscapes as cultural assets that are worthy of defence, community practices remain impotently emotional or focused on ephemeral oppositions to specific Blue Growth developments. Such responses, however, are not strong enough for sufficiently mobilising a sustainable solution to dominant growth models. We suggest that if communities are properly supported to invest in knowledge, skills, networks and assets, they can mobilise more sustainable solutions to dominant growth models that threaten their coastal seascapes and cultural heritage. Finally, we highlight the transformative potential of the lived space of communities, not as a descriptor of a different typology of coastal landscape, but rather as a resource to understand how communities affected by multiple pressures can understand their options, capacity to resist and what their goal might be for the future of the coast. ","politically weak or misdirected. Here, the paper explored the presence and intensity of such responses at the Irish west coast, their effectiveness, and how resisting Blue Growth logics might be articulated by taking control of Blue Growth processes in more inclusive ways. Discussion:
 The analysis found a mix of responses including what Lefebvre would call a 'cry and demand' approach that were witnessed to a different degree in the case studies. Investment in symbolically loaded responses and calling on elected representatives for help is a useful, disruptive and potentially effective tactic. If communities do not 'cry', they are not likely to get noticed, and if they do not gain political support, they are not likely to leverage the necessary (political, policy, financial and land-use) resources for change. However, overemphasising such responses also points to the contorted knowledge communities hold as to what is happening to them, who is to blame and who they rely on for help. In many instances, it is mainly those that the community perceives as the 'outsiders' that become framed as responsible for the volume of pressures affecting coastal landscapes and seascapes. The paradox is that it is sometimes the same outsiders that coastal communities often depend on for help. This finding reveals a deeply established pattern of vulnerability and dependency on external forces to fix local problems and contestations. The way in which the division between insiders and outsiders is constructed, however, differs significantly among different communities, suggesting that clear-cut insider-outsider divisions are not very useful conceptual binaries for explaining contestation. Other responses included resisting specific developments at the coast by using quite sophisticated (semi-) legal means (planning appeals and judicial reviews). Regardless of how effective, such mechanisms are one-off solutions, that are also locked into property rights. Most coastal communities, however, do not hold such legal rights or titles on the sea or the coastal land, meaning that such tactics can hardly be relied upon as a long-term strategy. Discussion:
 Page 11 of 13 28 Conclusions:
 The findings have policy implications, as they show how local communities care deeply about the changes taking place at the coast and the sea and how this culture of care leads them to frame their 'common' landscapes as cultural assets that are worthy of defence. There is value in all community responses as no matter how short-lived or ephemeral they may be be, they show a willingness to act to improve their areas. The tactics that coastal communities have deployed here, however, are not strong enough for sufficiently mobilising a sustainable solution to dominant growth models. A vague claim for a collective 'right' to the coast may have been socially inspiring and instigating from a political point of view, but if this claim is not underpinned by a coherent agenda of what this 'right' means for local action, it can hardly make any viable difference. Ultimately, it is not as much about what form community responses take, but how useful they are to the lives of those left out of the processes that transform coastal landscapes and seascapes."
"Assessing the Role of the Blue Economy in the Comprehensive Development of Lagging Coastal Areas. A Case Study of Calabria","https://scispace.com/paper/assessing-the-role-of-the-blue-economy-in-the-comprehensive-1t7v5805","2023","Book Chapter","","Alexander S. Sigov","10.1007/978-3-031-34211-0_2","https://scispace.com/pdf/assessing-the-role-of-the-blue-economy-in-the-comprehensive-1t7v5805.pdf","Abstract Global warming has been having profound and wide-reaching consequences on the environment. Marine ecosystems have been at the nexus of these crises. Furthermore, the Covid-19 has exacerbated existing global inequalities across Marine sectors. Over the recent decade, Blue Growth has been considered a call for holistic management of the complex marine social-ecological system. Furthermore, it has shown the potential to coordinate efforts to combat the effects of climate change. Blue Growth industries could help accelerate recovery towards inclusive growth over the post-COVID-19 in the lagging coastal regions. Considering these premises, this study focuses on highlighting the characteristics of Blue Growth industries in Calabria – one of the lagging coastal in Southern Italy – to sustain the region’s economic development. It investigates the regional characteristics and intersectoral linkages within the Blue Growth industries. Cluster-based analysis allows us to better understand the interconnections between different sectors within the industries. The paper’s results offer new insights into Blue Growth industries’ size and specialization in Calabria. The analysis in this paper detects the gaps and potentials in the exciting sectors in Blue Growth and therefore constitutes a practical first step in a series of more comprehensive examinations of Blue Growth patterns in Calabria. ","tends to produce optimal outcomes at the system level . However, this imposes challenges rooted mainly in complexity and scale . Although these challenges are surmountable, they demand a pragmatic approach . Such an approach explicitly recognises the existence of underexplored potentials. Introduction and Context:
 Before the COVID-19 pandemic hit, Blue Growth industries such as fishing, energy, shipping, and tourism had been estimated to contribute 2.5% of world gross value-added; that value was predicted to double by 2030 . However, the pandemic has hit hard the ocean sectors and global supply chains . For example, the maritime tourism sector was one of the first sectors affected by the outbreak, with global reporting of COVID-19 cases among crew members and passengers on cruise ships . Moreover, the linkages between blue sectors and land-based industries mean that the pandemic has broader impacts beyond these individual sectors but across the entire economy . Therefore, a sustainable and holistic recovery strategy is critical for the well-being and resilience of communities and economies at large. Introduction and Context:
 For this reason, the European Union has made great efforts to successfully implement the principle of cohesion by investing in infrastructure and aiding regions . In 2014, the European Maritime and Fisheries Fund (EMFF) was adopted for the 2014-2020 period to support the objectives of the Europe 2020 strategy for smart, sustainable, and inclusive growth. More recently, European Commission proposed to renew the EMFF in order to continue supporting the implementation of the Common Fisheries Policy (CFP), the EU Integrated Maritime Policy, and increase territorial cohesion in the field of ocean governance . As a result, the fund was renamed European Maritime Fisheries and Aquaculture Fund (EMFAF) 2021-2027. It aims to unleash the growth potential of a sustainable Blue Economy toward a more prosperous future for coastal communities . The fund supports the European Green Deal's goals and helps achieve goal 14 of SDGs . It aims at stimulating the growth of Blue Economy through; 1) assisting fishers transitioning to a sustainable fishery capture; 2) encouraging coastal regions in diversifying their economies; 3) increasing job opportunities through financing European coasts projects; 4) enhancing sustainable aquaculture developments  . Introduction and Context:
 In this research, Calabria is used to assessing regional economic growth through Blue Growth industries. Our primary research question is: can Blue Growth be the potential for a sustainable and inclusive transition in Calabria? We tackled this question by analysing the Blue Growth industries' performance by measuring their size and specialisation. The following section focuses on defining the case study and its blue economy. Section 3 provides the methodology, defining the extent of Blue Growth in Calabria and the tools used. Section 4 presents the gaps and specialisations in the exciting sectors in Blue Growth. Finally, Sects. 5 and 6 raise some issues that emerge when framing the Blue Economy within regional development and therefore constitute a useful first step in a series of more comprehensive examinations of Blue Growth patterns in Calabria."
"Oceans justice: Trade-offs between Sustainable Development Goals in the Seychelles","https://scispace.com/paper/oceans-justice-trade-offs-between-sustainable-development-h1j3i6e3","2023","Journal Article","Marine Policy","Susan F. Baker
Natasha Louise Constant
Poppy Nicol","10.1016/j.marpol.2022.105357","https://scispace.com/pdf/oceans-justice-trade-offs-between-sustainable-development-h1j3i6e3.pdf","","It also reveals how environmental protection measures can be used as a ruse to expand growth orientated models of development and promote only weak forms of sustainability. These risks jeopardizing the higher, normative value of promoting sustainable futures by ending poverty and equality. Discussion and conclusion:
 This raises concerns about the lack of attention to distributive justice. The development of aquaculture, for example, has the potential to lead to economic displacement of fishers from the sector. This is due to the competition aquaculture may introduce in domestic and international markets and the loss of access to valuable fishing grounds both inshore and offshore . Here fishers risk having to accept western priorities, models and solutions for conservation that undermine local epistemologies and ways, practices, and traditions for engaging with the marine environment . The dominance of western paradigms for conservation here serves to marginalises alternative knowledge contributions embedded in the expertise of local fishers, which also speaks to matters of epistemic justice . Discussion and conclusion:
 Here it also becomes clear how power imbalances shape trade-offs, with the weaker socio-economic group experiencing the most negative trade-off impacts. In this context, there has been a failure to ensure procedural fairness in decision making, needed to promote equitable outcomes. The blue economy vision of the oceans as a new economic frontier has excluded certain sectors and groups from genuine participation in, and deriving benefits from, planning. Schutter and Hicks  suggest that the Seychelles is distancing from the 'Oceans as natural capital' in favour of an 'Oceans as livelihoods' approach. In contrast, our findings suggest that the governance of the Blue Economy Initiative in relation to the planning process, has not given sufficient attention to establishing procedures that give voice to marginalized groups. The failure to ensure a sense of procedural fairness was shown to exacerbate conflict, rendering it more difficult to ensure synergies between SDGs. Discussion and conclusion:
 Substantive changes to policies are needed, as well as reform to existing governance practices to ensure that the blue economy and economic development plans for the ocean become compatible with the SDGs. Numerous mechanisms to ensure fairness include ensuring fair access to financial support, capacity enhancement, including of social capital, changes to physical infrastructure assets, as well as changes to funding priorities, paying greater attention to gender and calls for the endorsement of the Voluntary Guidelines for Securing Sustainable Small-Scale Fisheries (SSF) . More transformative approaches have also been targeted, focusing on shifting policy priorities and their underlying values to place equity at the centre of ocean development, international negotiations, and their related instruments . Inclusive governance practices are also seen as required to realize social equity and sustainability, built upon government mandates guaranteeing information transparency and well-designed decision-making processes that ensure all voices are heard and incorporated into decisions . Attention has also been focused on the need to democratise ocean knowledge ."
"A statistical assessment of maritime socioeconomic indicators for the European Atlantic area","https://scispace.com/paper/a-statistical-assessment-of-maritime-socioeconomic-wh6q95ne4r","2016","Journal Article","","Javier Fernandez-Macho","10.15351/2373-8456.1047","https://scispace.com/pdf/a-statistical-assessment-of-maritime-socioeconomic-wh6q95ne4r.pdf","Ever since the introduction into marine and maritime policy strategies worldwide of the relatively new concept of Blue Growth there has been an increasing interest in developing integrated systems of indicators for the maritime economy. The Marnet project has been a recent attempt to develop a comparative maritime socioeconomic framework for the European Atlantic area and its database contains a large number of socioeconomic indicators for many maritime activities at different territorial levels that provide the information needed to help analyze and compare the maritime economy of the European Atlantic regions. However, there are still many gaps with respect to the spatial and sectoral coverage of the statistical information available. This paper aims to assess the statistical coverage of the main maritime economic sectors in order to contribute to filling these gaps. To help determine where future statistical efforts should focus the paper gives a list of indicators classified by maritime sectors and activities with information on the degree of territorial coverage of each indicator as measured by the percentage of EU Atlantic regions with data at each territorial level. Based on this information, a list of failed indicators is presented in terms of EU Atlantic countries with no data plus the percentage of Atlantic regions with missing data in the rest of EU countries. Also, a Data Envelopment Analysis based statistical method is proposed to evaluate and compare the relative importance of each maritime sector on the European Atlantic economy. Finally, variation among both sectoral and regional DEA scores is also discussed with the help of a combination of distribution and box-and-whisker plots, as it may offer novel insights into the influence of the maritime economy on the European Atlantic area. This research article is available in Journal of Ocean and Coastal Economics: https://cbe.miis.edu/joce/vol2/iss2/4","INTRODUCTION:
 There has been in recent times an increasing interest in the analysis of the importance of the oceans and their resources for human development and economic growth. In this sense, the introduction into European Union marine and maritime policy strategies of the Blue Growth concept identifies the maritime economic activities as crucial drivers for growth and jobs for the EU economy . Thus, according to EU maritime affairs policies, Blue Growth is the long term strategy to support sustainable growth in the marine and maritime sectors as a whole. In this sense, seas and oceans are considered drivers for the European economy with great potential for innovation and growth that can help to achieve the goals of the Europe 2020 strategy for smart, sustainable and inclusive growth . INTRODUCTION:
 The evaluation of the maritime economy through monitoring of its socioeconomic sectors in order to help the process of policy making needs empirical support that provides basic data and this has led to the publication in recent years of studies that have attempted to quantify the weight of the maritime economy in different countries . However, one problem is that official statistics are not specifically designed to measure the economic contribution of the oceans and consequently the results obtained are not necessarily comparable due to the different selection from country to country of the economic activities, classification systems, data collection methods, time periods or territorial levels that constitute the maritime economy . INTRODUCTION:
 In this context, the main objective of the Marine Atlantic Regions Network project  was to develop a coherent framework for a maritime socioeconomic database with a robust methodology for the collection of comparable data on maritime activities in the European Atlantic area. This common database aims to solve most of the aforementioned problems of data homogeneity between countries, thus allowing the making of supranational analysis of the maritime economy not only on a nation-by-nation basis but also even at a more detailed regional level. It can thus provide the statistical foundation for different sorts of practical applications such as, for example, to assess the position of national maritime clusters in the wider context of the European Atlantic maritime economy  or to construct a synthetic index to measure and compare the economic importance of the maritime sector in the European Atlantic regions . However, there are still many gaps with respect to the spatial and sectoral coverage of the statistical information available. INTRODUCTION:
 The main purpose of the present paper is to assess the statistical coverage of the main maritime sectors (living and non-living resources, ship/boat building and maritime related construction, transportation, tourism, public administration, education and R&D) in order to help focus on the main activities that need to fill these data gaps. In this sense, a list of failed indicators is presented in terms of EU Atlantic countries with no data and the percentage of EU Atlantic regions with missing data in the rest of countries. To complete this, the paper also gives a list of indicators classified by maritime sectors and activities with information on the degree of territorial coverage of each indicator as measured by the percentage of EU Atlantic regions with data at each NUTS level."
"Evaluating Performance of Portuguese Marine Spatial Planning","https://scispace.com/paper/evaluating-performance-of-portuguese-marine-spatial-planning-3nfomb006b","2017","Dissertation","","Maria Adelaide Ferreira","","https://scispace.com/pdf/evaluating-performance-of-portuguese-marine-spatial-planning-3nfomb006b.pdf","","[e] visa assegurar que a pressão colectiva das actividades humanas no ambiente seja mantida a níveis compatíveis com a consecução de um bom estado ambiental até 2020."" (ibid., p. 6). Resumo:
 Pode uma renovada aposta em crescimento, ainda que azul, contribuir para o desenvolvimento sustentável? Para Jones , através do crescimento azul, a Comissão Europeia parece mais focada na promoção do crescimento da economia marítima europeia do que em restaurar a biodiversidade marinha e em proteger o ambiente marinho. A este propósito, o autor salienta que mesmo a DQEM inclui provisões que permitem aos Estados-Membros identificar casos que permitam a realização de acções ""por razões imperiosas de interesse público que prevaleçam sobre o impacto negativo no ambiente"" (ibid., p.15). Para Agardy ( ), parece acreditar-se que o bem estar económico surgirá com ""a expansão dos usos existentes, o encorajar de novos usos e a maximização do lucro"" e que ""poderemos preocupar-nos com a biodiversidade e a função dos ecossistemas depois de a economia estar recuperada"". A mesma autora questiona-se sobre a forma como as externalidades negativas do crescimento económico são consideradas neste processo e como é que o público é compensado pelos custos decorrentes da expansão dos usos privados (poluição, deplecção de recursos, degradação de valores estéticos, etc.), algo que sintetiza como ""privatização dos benefícios, enquanto se tornam públicos os custos"". Resumo:
 De facto, num relatório de 2015, a Agência Ambiental Europeia concluiu que o estado dos mares europeus é pobre e que há um conjunto crescente de pressões antropogénicas que o afectam directamente . De acordo com este relatório, ""todos os serviços dos ecossistemas que podem potencialmente ser fornecidos pelos ecossistemas marinhos nos mares europeus estão ameaçados"" e ""o efeito cumulativo das pressões e dos impactos estão a reduzir a resiliência do ecossistema, tornando-o mais vulnerável"" (ibid., p. 189). Esta degradação ""ameaça a auto-renovação do capital dos ecossistemas marinhos nos mares europeus"" e ""afecta a sua capacidade futura de suportar a crescente economia azul"" (ibid.)."
"Blue justice: a review of emerging scholarship and resistance movements","https://scispace.com/paper/blue-justice-a-review-of-emerging-scholarship-and-resistance-37nl8j1o","2023","Journal Article","Cambridge Prisms: Coastal Futures","Jessica Blythe
David Gill
Joachim Claudet
Nathan J. Bennett
Georgina G. Gurney
Jacopo A. Baggio
Natalie C. Ban
Miranda L. Bernard
Victor Brun
Emily S. Darling
Antonio Di Franco
Graham Epstein
Phil Franks
Rebecca Horan
Stacy D. Jupiter
Jacqueline Lau
Natali Lazzari
Shauna L. Mahajan
Sangeeta Mangubhai
Josheena Naggea
Rachel S. Turner
Noelia Zafra-Calvo","10.1017/cft.2023.4","https://scispace.compdf/blue-justice-a-review-of-emerging-scholarship-and-resistance-37nl8j1o.pdf","The term “ blue justice ” was coined in 2018 during the 3rd World Small-Scale Fisheries Congress. Since then, academic engagement with the concept has grown rapidly. This article reviews 5 years of blue justice scholarship and synthesizes some of the key perspectives, developments, and gaps. We then connect this literature to wider relevant debates by reviewing two key areas of research – first on blueinjusticesandsecondongrassrootsresistancetotheseinjustices.Muchoftheearlyscholarshipon bluejusticefocusedoninjusticesexperiencedbysmall-scalefishersinthecontextoftheblueeconomy. Incontrast,morerecentwritingandtheempiricalcasesreviewedheresuggestthatintersectingforms ofoppressionrendercertaincoastalindividualsandgroupsvulnerabletoblueinjustices.These developmentssignalanexpansionofthebluejusticeliteraturetoabroadersetofaffectedgroupsand underlyingcausesofinjustice.Ourreviewalsosuggeststhatwhilegrassrootsresistanceeffortsledby coastal communities have successfully stopped unfair exposure to environmental harms, preserved their livelihoods and ways of life, defended their culture and customary rights, renegotiated power distributions, and proposed alternative futures, these efforts have been underemphasized in the blue justice scholarship, and from marine and coastal literature more broadly. We conclude with some suggestions for understanding and supporting blue justice now and into the future.","injustices remains a gap for blue justice scholarship. Taken together, these developments suggest that the blue justice scholars are expanding their analysis of which individuals and groups experience blue injustice from a focus on small-scale fishers to broader notions of intersecting identity characteristics. The rise of blue justice scholarship:
 Some blue justice scholars and movements are framing blue justice as food sovereignty . For example, small-scale fishers' movements are increasingly framing their opposition to the blue economy in terms of broader struggles for food sovereignty . The rise of blue justice scholarship:
 , a member of the Australian Food Sovereignty Alliance, argues that blue justice entails grassroots movements of peasants and fishers rejecting corporate capture of food systems and food systems discourses, and proposes radical transformations in food production systems. The rise of blue justice scholarship:
 In 2015, the World Forum of Fisher Peoples' and the World Form of Fish Harvesters and Fish Workers issued a statement highlighting the essential role of small-scale fishers in supporting livelihood and food security for millions of people and demanding food sovereignty and justice . The rise of blue justice scholarship:
 To date, blue justice scholars have primarily employed case studies to provide empirical evidence for the assertion that smallscale fishers and other marginalized coastal groups bear an inequitable share of the costs of coastal and marine harms, and are excluded from the benefits of marine resource use and decisionmaking (e.g., . The rise of blue justice scholarship:
 employed a unique approach by examining 120 fishers' conflicts that have been recorded in the environmental justice atlas (https:// ejatlas.org/). The rise of blue justice scholarship:
 have called for the blue justice methodologies to expand beyond descriptive analyses of the unequal distributions of impacts to include the development of new words and vocabularies that give voice to marginalized groups and address blue injustices. The rise of blue justice scholarship:
 In addition to these methods, we suggest that blue justice scholarship needs to explore cases of blue injustices and grassroots resistance movements. The rise of blue justice scholarship:
 Building on this scholarship, we propose that blue justice refers to the recognition, meaningful involvement and fair treatment of all coastal people with respect to how ocean and coastal resources are accessed, used, managed and enjoyed (Table ). The rise of blue justice scholarship:
 This working definition is informed by the existing blue justice literature reviewed here, and the work of environmental justice scholars and activists who argue that justice includes all three elements of justicerecognition, procedure and distribution. The rise of blue justice scholarship:
 Recognition in this context refers to acknowledging and respecting the legitimacy of rights, cultural identities, different values, worldviews, knowledge systems, ontologies, institutions and human dignity . The rise of blue justice scholarship:
 Procedural justice means that people have an opportunity to meaningfully participate in and influence decisions about activities that may affect their coastal and marine environment . The rise of blue justice scholarship:
 Justice in distribution means that no group of people, including current and future generations, should bear a disproportionate share of environmental harms and all should receive a fair share of the benefits of marine resources, activities, and their governance . The rise of blue justice scholarship:
 We refer to this as a working definition to acknowledge that notions of justice are contextual, diverse, and evolve overtime . Blue justice:
 The recognition, meaningful involvement, and fair treatment of all coastal people with respect to how ocean and coastal resources are accessed, used, managed and enjoyed."
"A Systematic Review: Mirror-Mirror on the Wall, What is the Relationship Between Blue Economy and Community Development?","https://scispace.com/paper/a-systematic-review-mirror-mirror-on-the-wall-what-is-the-3jhqmrqd","2023","Journal Article","International Journal of Sustainable Development and Planning","","10.18280/ijsdp.180401","https://scispace.com/pdf/a-systematic-review-mirror-mirror-on-the-wall-what-is-the-3jhqmrqd.pdf","","',Baharuddin,Hezlina Mohd Hashim,Loi Hoang,Huy Phuoc Pham,Abdul Mutalib Embong (Corresponding Author) Keywords: systematic review, blue economy, sustainable development, community development INTRODUCTION:
 In recent years, the term of Blue Economy (BE) has become a concept closely linked to marine resources, coastal communities, and economic growth. The 'Blue Economy' is an emerging concept that promotes better oversight of ocean or 'blue' resources and highlights in particular the close relationship between the oceans, climate change, and the wellbeing of the people . Blue Economy can be defined as the sustainable use of ocean resources for economic growth, livelihoods, better jobs, the health of ocean ecosystems, covering interrelated and emerging activities such as fisheries, tourism, maritime transportation, external renewable energy coastal, and ocean activities . Blue Economy aims to promote economic growth, improve life and society without compromising the environmental sustainability of the oceans and coastal areas as marine resources are limited and its physical condition has been affected by human action . In the era of globalisation, the Blue Economy is seen to be a catalyst to improve living standards and sustainable development, especially among coastal communities. As a result, a good relationship between humans and resources in the oceans must be tightly controlled to ensure that the country continues developing and being competitive. INTRODUCTION:
 By emphasising the term ""Blue Economy"", it is important to remember that community development should occur in tandem with the passage of time. According to Scottish Community Development Centre (SCDC) , community development is the process by which people come together to take action on things that are important to them and believe that everyone should have access to health, well-being, wealth, justice and opportunity. Community development can also be defined as a normative concept, signifying the values and ethical contemplation of society, satisfying human needs, and affirming social justice, as well as promoting economic growth . In this study, the concept of the blue economy is closely related to community development in the livelihood, health, and well-being of the people. Almost all countries rely on blue economic resources (marine resources), which generate significant profits annually and contribute to the formation of developing and developed countries. As stated by Food and Agriculture Organization (FAO) , between 1995 and 2017, the total percentage of employment in fisheries and aquaculture increased every year, especially in developing countries where small-scale fishing is the primary source of income for coastal communities."
"Navigating a just and inclusive path towards sustainable oceans","https://scispace.com/paper/navigating-a-just-and-inclusive-path-towards-sustainable-28t8ccx8mb","2018","Journal Article","Marine Policy","Nathan J. Bennett
Nathan J. Bennett
Nathan J. Bennett","10.1016/J.MARPOL.2018.06.001","","","Title: Navigating a just and inclusive path towards sustainable oceans * Authors: Nathan J Bennett (Corresponding Author) Keywords: ocean governance, justice and equity, inclusion and participation, marine conservation, fisheries management, blue economy, marine spatial planning"
