"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"The container terminal community","https://scispace.com/paper/the-container-terminal-community-11kpckn24r","2001","Journal Article","Maritime Policy & Management","Jeffrey Martin
Brian J. Thomas","10.1080/03088830110060831","","Over the past 30 years, technological developments have not only affected the design and operation of the port function, but also the organizational and institutional relationships within the port community. Two inter-organizational interaction models are presented, drawing on the findings of over 200 in-depth interviews with senior managers representing terminal operators, shipping lines, feeder operators, ship agents, road hauliers, freight forwarders and shippers serving the UK?Far East trade. The first model represents a breakbulk berth of the 1960s and the second a modern container terminal community. In comparing the models, it is shown that containerization has transformed the fragmented breakbulk operation of the 1960s into the cohesive container terminal community that today facilitates port operations. The paper concludes by examining trends in key inter-organizational relationships in the community and the emergence of eBusiness.","In this paper, two interorganizational interaction models are presented, drawing on the findings of over 200 in-depth interviews with senior managers representing terminal operators, shipping lines, feeder operators, ship agents, road hauliers, freight forwarders and shippers serving the UK?Far East trade."
"Frameworks for Maritime Security Analysis","https://scispace.com/paper/frameworks-for-maritime-security-analysis-10pfwz5pv3","2024","Book Chapter","","Christian Bueger
Timothy Edmunds","10.1093/oso/9780197767146.003.0003","","Abstract Chapter 3 introduces four frameworks for analyzing maritime security. The authors demonstrate that each of these frameworks provides certain analytical value, but also has strengths and weakness, oversights, and gaps. For the maritime security analyst and professional, the authors suggest that it is important to be familiar with the entire repertoire of frameworks to make informed choices, and to understand which problems might benefit the most from a particular approach. The chapter first considers legal frameworks and the key provisions of the law of the sea. This is followed by a discussion of state-centric perspectives that focus on the role of the state and dynamics of competition and cooperation. Interpretive forms of analysis broaden the focus and center on meanings and practices. Finally the root causes of maritime insecurity are addressed. ","Four frameworks for analyzing maritime security provide analytical value, but have strengths and weaknesses. To make informed choices, maritime security analysts should be familiar with the entire repertoire of frameworks and understand which problems might benefit the most from a particular approach."
"A fuzzy-based occupational health and safety risk assessment framework and a case study in an international port authority","https://scispace.com/paper/a-fuzzy-based-occupational-health-and-safety-risk-assessment-4qhe0kv5pg","2020","Journal Article","Journal of Marine Engineering and Technology","Muhammet Gul","10.1080/20464177.2019.1670994","","Ports are complex systems that play a crucial role in the transportation of maritime-related products and services. Since ports face various safety issues in design, installation, operation and mai...","In this paper, the authors discuss various safety issues in port design, installation, operation, and maintenance of complex systems that play a crucial role in the transportation of maritime-related products and services."
"The Impact of Automation on Maritime Workforce Management: A Conceptual Framework","https://scispace.com/paper/the-impact-of-automation-on-maritime-workforce-management-a-ok7vmvlruqrh","2024","Journal Article","International Journal of Management and Organizational Research","Chioma Ann Udeh
Olusegun Bamidele Oso
Abbey Ngochindo Igwe
Onyeka Chrisanctus Ofodile
Chikezie Paul-Mikki Ewim","10.54660/ijmor.2024.3.1.90-102","","This study presents a systematic literature review and content analysis focused on the impact of automation on maritime workforce management. The main objective was to explore how the integration of automation technologies is reshaping the skills requirements, employment patterns, and operational dynamics within the maritime industry. Utilizing a comprehensive search strategy across multiple academic databases and employing stringent inclusion and exclusion criteria, the study identified and analyzed relevant peer-reviewed articles, conference papers, and industry reports published in English. The methodology involved a detailed examination of the selected literature, categorizing findings according to the effects of automation on workforce dynamics, skill requirements, and the socio-economic implications for maritime professionals. Key findings highlight a significant shift in the industry towards higher demand for technical proficiency and digital literacy among the workforce, coupled with a potential decrease in traditional manual roles. The analysis also revealed a dual impact of automation, offering opportunities for enhanced operational efficiency and safety, while also posing challenges related to workforce displacement and the need for extensive re-skilling. Conclusively, the study underscores the necessity for strategic interventions by industry stakeholders, including targeted training programs and policy frameworks, to facilitate a smooth transition towards an automated maritime future. Future research directions emphasize the importance of longitudinal studies to assess the long-term impacts of automation on the maritime workforce, ensuring the sustainable integration of technological advancements while safeguarding worker welfare and industry growth. ","This study examines the impact of automation on maritime workforce management, revealing a shift towards technical proficiency and digital literacy, with potential workforce displacement and the need for re-skilling, highlighting the need for strategic interventions and policy frameworks."
"The impact of automation on maritime workforce management: A conceptual framework","https://scispace.com/paper/the-impact-of-automation-on-maritime-workforce-management-a-2mh70hmvpc","2024","Journal Article","International journal of management & entrepreneurship research","Oladapo Adeboye Popoola
Michael Oladipo Akinsanya
Godwin Nzeako
Excel G Chukwurah
Chinyere Okeke","10.51594/ijmer.v6i5.1095","","This study presents a systematic literature review and content analysis focused on the impact of automation on maritime workforce management. The main objective was to explore how the integration of automation technologies is reshaping the skills requirements, employment patterns, and operational dynamics within the maritime industry. Utilizing a comprehensive search strategy across multiple academic databases and employing stringent inclusion and exclusion criteria, the study identified and analyzed relevant peer-reviewed articles, conference papers, and industry reports published in English. The methodology involved a detailed examination of the selected literature, categorizing findings according to the effects of automation on workforce dynamics, skill requirements, and the socio-economic implications for maritime professionals. Key findings highlight a significant shift in the industry towards higher demand for technical proficiency and digital literacy among the workforce, coupled with a potential decrease in traditional manual roles. The analysis also revealed a dual impact of automation, offering opportunities for enhanced operational efficiency and safety, while also posing challenges related to workforce displacement and the need for extensive re-skilling. Conclusively, the study underscores the necessity for strategic interventions by industry stakeholders, including targeted training programs and policy frameworks, to facilitate a smooth transition towards an automated maritime future. Future research directions emphasize the importance of longitudinal studies to assess the long-term impacts of automation on the maritime workforce, ensuring the sustainable integration of technological advancements while safeguarding worker welfare and industry growth. Keywords: Maritime Automation, Workforce Management, Skills Development, Technological Advancement ","The integration of automation technologies in the maritime industry is significantly reshaping workforce management, leading to increased demand for technical proficiency and digital literacy, while decreasing traditional manual roles."
"The Place-based Work of Global Circulation: Maritime Workers, Collaboration, and Labor Agency at the Seaport","https://scispace.com/paper/the-place-based-work-of-global-circulation-maritime-workers-3grtxqhjqz","2023","Journal Article","Economic Geography","Andrew Warren
Chris Gibson","10.1080/00130095.2023.2263127","","How does place influence the work of global circulation, and how might that work enroll hitherto overlooked modes of collaboration, power, and agency? Geographers recentering labor in analyses of global production and circulation emphasize the labor–capital relation and employer control versus employee resistance. This can limit empirical and political prospects. Instead, we foreground two additional relationships: collaborative relationships of trust between workers across roles and organizations who coordinate circulation together; and relations between workers and place that unfold as tasks are completed amid challenging oceanic and climatic forces. Such relationships are forged by the need to collaborate and provide the foundation for transverse exercises of labor agency. To illustrate, we take to the water with maritime workers (marine pilots, tugboat operators, and liners), observing how shipping circulation is maintained. Seaports are idiosyncratic places—gateways and chokepoints for global circulation experiencing oceanic and atmospheric extremes. Coordination problems are pervasive. Disruption risks require maritime workers to collaborate in place to ensure circulation occurs through place. Demonstrating how the ocean's lateral forces mediate circulation, we emphasize three features of an on-water, place-based labor process: (1) choreographed coordination, (2) situational awareness, and (3) combined multidimensional skills. Navigating a labor process conditioned by the sea, port workers collaborate to manage risks and maintain circulation. In so doing, they also preside over risk and circulation. We argue for collaborative relationships and transverse expressions of agency to feature more prominently in analyses of the diverse, place-based, and interconnected labor upon which capitalist circulation depends. ","Place-based work of global circulation involves collaborative relationships and transverse expressions of agency among maritime workers. Seaports are gateways and chokepoints for global circulation experiencing oceanic and atmospheric extremes. Maritime workers collaborate in place to ensure circulation occurs through place."
"Port labour, competitiveness and drivers of change in the Mediterranean Sea: a conceptual framework","https://scispace.com/paper/port-labour-competitiveness-and-drivers-of-change-in-the-fj2fsvce5e","2019","Journal Article","Production Planning & Control","Giovanni Satta
Salvatore Maugeri
Eva Panetti
Marco Ferretti","10.1080/09537287.2019.1590745","","Despite the progressive shift towards the capital-intensive paradigm, the human factor is still considered as one of most valuable assets in the port domain. Port labour from ship-to-shore ...","In this paper, the human factor is still considered as one of the most valuable assets in the port domain, despite the progressive shift towards the capital-intensive paradigm, the human factors are still considered to be valuable assets."
"Maritime and Port Activity Analysis Tool","https://scispace.com/paper/maritime-and-port-activity-analysis-tool-3r53t9c1rp","2017","Book Chapter","","Mahdi Safa
Brian Craig","10.1007/978-3-319-41682-3_87","","Safety and productivity are crucial considerations when evaluating the effectiveness management has exhibited in their control of the operations involved with maritime transport and port management. Recent maritime and port management research has been concentrated primarily on the use of state-of-the-art technologies that result in the level of productivity becoming less dependent on the workforce. However, industry experts have consistently recognized and been concerned about challenges that remain in the enhancement of workforce productivity and safety. No readily available guide describing how to conduct activity analysis has existed until now. Hence, this research project involves the investigation and application of “activity analysis” methodologies. Activity analysis denotes the extension of simple work sampling so that it becomes a continuous productivity and safety improvement program. Such a program entails a cyclical process designed to quantify the activities of craft workers to identify barriers to safety and optimal productivity, to implement improvements for reducing or eliminating these barriers.","In this paper, a cyclical process is designed to quantify the activities of craft workers to identify barriers to safety and optimal productivity, to implement improvements for reducing or eliminating these barriers."
"Maritime Clusters Productivity and Competitiveness Evaluation Methods: Systematic Approach","https://scispace.com/paper/maritime-clusters-productivity-and-competitiveness-at0gfoyoyy","2021","Journal Article","Journal of international business research","Rasa Viederyte
Loreta Diksaite","10.18775/JIBRM.1849-8558.2015.64.3002","https://scispace.com/pdf/maritime-clusters-productivity-and-competitiveness-at0gfoyoyy.pdf","Many scientists underline the importance of the clusters as agglomerated industries, working for the same purpose with joined resources and potential. This article analyses the basic assumptions which turn organizations to be clustered: the Productivity and the Competitiveness. For the evaluation of those assumptions in Maritime Clusters, many of the methods practically are applied without systematic approach – some are focused to the port efficiency, others provide quantity of resources growth dynamics, infrastructure parameters or even explain productivity and competitiveness as the same assumption. This article presents the analysis of Maritime Clusters’ Productivity and Competitiveness evaluation methods in systematic approach, providing the analysis on the mostly- used variables and parameters of the evaluation the assumptions to be examined.","In this article, the authors analyze the assumptions which turn organizations to be clustered: the Productivity and the Competitiveness, and provide an analysis on the mostly used variables and parameters of the evaluation."
"The Cornerstones of Maritime Governance: Administration, Law-Policy Dynamics, and Crew Welfare","https://scispace.com/paper/the-cornerstones-of-maritime-governance-administration-law-j0pt2f9cgg3z","2025","Journal Article","Scientific and social research","D. Liu","10.26689/ssr.v7i6.10836","","This paper presents a comprehensive analysis of maritime law and policy as a fundamental global governance framework whose priority is enhancing maritime safety and trade efficiency through integrated regulatory systems. Drawing on established theoretical frameworks in maritime governance literature, the study systematically examines four interconnected dimensions: (1) the policymaking role of maritime administrations in bridging technical expertise and national interests, (2) the dynamic legislative process involving executive, legislative, and judicial interactions, (3) a comparative analysis of maritime governance models (liberal democratic vs. Chinese centralized systems), and (4) human element considerations in crew welfare and operational safety. The research covers the historical evolution of maritime governance mechanisms, evaluates their efficacy in balancing international obligations with domestic priorities, and identifies critical implementation gaps, particularly in seafarer rights protection and cross-jurisdictional policy harmonization. In addition to institutional analysis, this work further contextualizes contemporary challenges through technological advancements, environmental regulations, and COVID-19 impacts on seafarer well-being, arguing that effective maritime policy must reconcile technical rigor, governance adaptability, and human-centered design. Findings underscore the necessity of multidisciplinary approaches for sustainable global shipping governance. ","This study examines maritime governance through four interconnected dimensions: administration, law-policy dynamics, governance models, and crew welfare, highlighting implementation gaps and the need for multidisciplinary approaches to balance technical rigor, adaptability, and human-centered design for sustainable global shipping governance."
"Examining Human Factors for marine casualties using HFACS - maritime accidents (HFACS-MA)","https://scispace.com/paper/examining-human-factors-for-marine-casualties-using-hfacs-34q3670rwx","2012","Proceedings Article","International Conference on ITS Telecommunications","Shih-Tzung Chen
Yu Hsin Chou","10.1109/ITST.2012.6425205","","A dedicated Human and Organisational Factors (HOFs) framework for maritime accidents analysis is obviously worthwhile to be developed. In this article, a prototype of the framework is proposed and named as Human Factors Analysis and Classification System for Maritime Accidents (HFACS-MA). This is an analogue of HFACS and is in line with the core concepts of Reason's Generic Error Modelling System (GEMS) and Hawkins's SHEL model. Moreover, it complies with the requirements regarding the International Maritime Organization (IMO) guidelines. A proposed analysis method which incorporates HFACS-MA with Why-Because Analysis to provide a comprehensive insight into the accident regarding Herald of Free Enterprise disaster is also demonstrated. This integration may prove beneficial for spotlighting the causalities of the causal factors identified and the vulnerability of the operating system. The reasons that the integration can be deemed as complements to the demographics of a study using HFACS are also discussed in this paper.","A prototype of the framework is proposed and named as Human Factors Analysis and Classification System for Maritime Accidents (HFACS-MA), an analogue of HFACS and is in line with the core concepts of Reason's Generic Error Modelling System (GEMS) and Hawkins's SHEL model."
"Dock Labour Systems in North-West European Seaports: How to Meet Stringent Market Requirements?","https://scispace.com/paper/dock-labour-systems-in-north-west-european-seaports-how-to-4lqdxkwris","2012","","","Theo Notteboom","","","This paper aims at providing a deeper understanding of the dynamics behind port labour in North-West European ports. In the first section the authors introduce a conceptual framework on dock labour systems and arrangements following a market-driven perspective. The conceptual framework highlights that the requirements of the market players come down to a maximization of the performance of dock workers (with an optimization of the direct costs of port work as a prerequisite) and a minimization of the indirect costs of port labour. This internal organization of dock work takes place within a wider setting of legal and social conditions. The paper continues by analyzing characteristics of and key issues in dock labour systems in North-West European ports. The authors particularly identify elements of convergence and divergence among the dock labour arrangements in the ports considered and in the way the social partners concerned try to provide an adequate answer to the changing market environment.","In this paper, the authors introduce a conceptual framework on dock labour systems and arrangements following a market-driven perspective, highlighting that the requirements of the market players come down to a maximization of the performance of dock workers and a minimization of indirect costs of port labour."
"Container Port Employees’ Organizational Culture Perception, Job Satisfaction & Intention to Stay at Work","https://scispace.com/paper/container-port-employees-organizational-culture-perception-2r8b2kyv","2023","Journal Article","Marine science and technology bulletin","Nihan Senbursa","10.33714/masteb.1217277","https://scispace.com/pdf/container-port-employees-organizational-culture-perception-2r8b2kyv.pdf","Employees’ importance has recently started to be discussed by maritime organizations with the emergence of employee-oriented management strategies. While organizations are competing in today’s wild market environment, the success of companies depends on keeping employees happy. Besides job satisfaction of the employees trigger their performance especially in the maritime sector. This study aims to reveal the relationship among organizational culture, job satisfaction and intention to stay at work in a container port management organization. Data obtained through an online Likert-scale questionnaire of organizational culture perception, job satisfaction and intention to stay at work from 302 land-based employees of a Turkish port operator organization were tested with the Structural Equation Model. The uncertainty avoidance, masculinity, time-oriented, power distance, individuality dimensions of organizational culture have been tested. Results showed that the time-orientation dimension of organizational culture is effective on job satisfaction and job satisfaction has a positive effect on the intention to stay at work.","In this article , the authors reveal the relationship among organizational culture, job satisfaction, and intention to stay at work in a container port management organization through an online Likert-scale questionnaire."
"Maritime clusters productivity and competitiveness evaluation methods: Systematic approach","https://scispace.com/paper/maritime-clusters-productivity-and-competitiveness-q3ets7dy29","2014","Journal Article","","Rasa Viederytė
Loreta Dikšaitė","10.5937/MEGREV1403215V","https://scispace.com/pdf/maritime-clusters-productivity-and-competitiveness-q3ets7dy29.pdf","Many scientists underline the importance of the clusters as agglomerated industries, working for the same purpose with joined resources and potential. This article analyses the basic assumptions which turn organizations to be clustered: the Productivity and the Competitiveness. For the evaluation of those assumptions in Maritime Clusters, many of the methods practically are applied without systematic approach - some are focused to the port efficiency, others provide quantity of resources growth dynamics, infrastructure parameters or even explain productivity and competitiveness as the same assumption. This article presents the analysis of Maritime Clusters' Productivity and Competitiveness evaluation methods in systematic approach, providing the analysis on the mostly-used variables and parameters of the evaluation the assumptions to be examined.","In this paper, the authors analyze the basic assumptions which turn organizations to be clustered: the Productivity and the Competitiveness, and provide the analysis on the mostly-used variables and parameters of the evaluation the assumptions to be examined."
