"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Deconstructing and resisting coastal displacement: A research agenda","https://scispace.com/paper/deconstructing-and-resisting-coastal-displacement-a-research-1wa2tgzwwo","2024","Journal Article","Progress in Human Geography","Kristen Ounanian
Matthew Howells","10.1177/03091325241240581","","Coastal communities have long been at the periphery of human geography. Nonetheless, the coasts present a rich context to understand and deconstruct processes of displacement—enclosure, ocean grabbing, gentrification, and financialization—and the salience of adjacency claims as resistance. While scholars have theorized that the coast’s spatial specificity may enable communities to raise adjacency claims, scholarship has not reconciled the degree to which coastal communities should benefit from marine resources and ocean spaces. This displacement-adjacency framework and research agenda provide a lens to study discourses, cases of contestation, and the potency of such protests of interrelated coastal displacement processes.","Deconstructing and resisting coastal displacement through adjacency claims and a displacement-adjacency framework."
"The Sea Unites Us but It Is Governed to Keep Us Apart: Restoring the Creole Afro-Indigenous Sea Mobilities in the Southwestern Caribbean.","https://scispace.com/paper/the-sea-unites-us-but-it-is-governed-to-keep-us-apart-3grpro52o3","2024","Journal Article","Island studies journal","María Catalina García","10.24043/001c.92749","https://scispace.compdf/the-sea-unites-us-but-it-is-governed-to-keep-us-apart-3grpro52o3.pdf","Increasingly, marine governance advocates for ocean justice and, within it, the rights of coastal communities and indigenous people over the ocean space. Yet, international and state sea regimes strengthen border restrictions, impeding people’s mobilities and fracturing the sea interconnectedness. Against this backdrop and delving into the empirical data gathered through ethnographical research, the paper examines the intangible and the material sea (im)mobilities experienced by the Creole Afro-Indigenous communities in the Corn Islands and the San Andres Archipelago in the Southwestern Caribbean Sea. Through the lens of critical ocean geography and mobility studies, it reveals how the maritime boundary regimes and the frameworks of oceans territoriality have impacted indigenous island spatialities in the Nicaraguan-Colombian marine border area for the last decades, disrupting family and social connections, weakening the communities’ autonomy, and impeding food and provisions supply between the islands, thus threatening the indigenous rights with implications for ocean justice. The paper finally considers Creole Afro-Indigenous maritime activism’s prominent role in decolonizing marine governance in the Greater Caribbean region, suggesting the relevance of laws, norms, structures and ocean governance institutions to acknowledge and incorporate these alternative legalities. ","The sea unites us, but it is also governed to keep us apart. Restoring Creole Afro-Indigenous sea mobilities in the Southwestern Caribbean requires addressing the impact of border restrictions on indigenous island spatialities, family and social connections, food and provisions supply, and indigenous rights."
"Fisheries Governance, Social Justice and Participatory Decision-Making","https://scispace.com/paper/fisheries-governance-social-justice-and-participatory-frpl7staqa","2005","Book Chapter","","Hans-Kristian Hernes
Svein Jentoft
Knut H. Mikalsen","10.1007/1-4020-3778-3_6","","Controversies over distribution of access rights are a distinctive feature of fisheries management. Who should be the beneficiaries and what are the relevant criteria for awarding such benefits? We find it rather surprising that principled fisheries management debates on social justice are so rare. We are equally perplexed that so little attention is paid to issues of justice within social science fisheries research. In this article we try to remedy this, first by outlining some of the arguments in the justice literature to demonstrate their relevance for fisheries governance. Second, the establishment of a particular allocative mechanism — the so-called quota ladders - in Norwegian fisheries is used as an example of how different conceptions of justice can be applied in concrete management settings. We argue that much would be gained if a principled debate among involved stakeholders occurred prior to the actual allocation process; that is if stakeholders would agree on some general rules with regard to what constitute socially just distribution of access rights. In fact, we believe that the issue of participatory decision-making through devolvement of authority and responsibility to stakeholder groups, which is now on the agenda in many countries, would be much easier to realise if a social contract for just fisheries were established at the root.","In this paper, the authors argue that much would be gained if a principled debate among involved stakeholders occurred prior to the actual allocation process; that is if stakeholders would agree on some general rules with regard to what constitute socially just distribution of access rights."
"Rethinking blue economy governance – A blue economy equity model as an approach to operationalise equity","https://scispace.com/paper/rethinking-blue-economy-governance-a-blue-economy-equity-5frmorg8x1","2024","Journal Article","","Freya Croft
Hugh Breakey
Michelle Voyer
Andrés Cisneros-Montemayor
Ibrahim Issifu
Makrita Solitei
Catherine Moyle
Brooke Campbell
Kate Barclay
Dominque Benzaken
Hekia Bodwitch
Leah Fusco
Alejandro Garcia Lozano
Yoshitaka Ota
Annet Pauwelussen
Marleen S. Schutter
Gerald Singh
Angelique Pouponneau","10.1016/j.envsci.2024.103710","","The blue economy was originally conceptualised as having a strong focus on social equity; however, in practice, these equity considerations have been overshadowed by neo-liberal capitalist agendas, which have become dominant in blue economy discourse. A continued expansion of ocean industry developments and activities has resulted in an inequitable share of the burdens and benefits of utilising ocean spaces and has exacerbated wealth disparities and power asymmetries. Therefore, finding mechanisms to reinstate equity as fundamental to blue economy governance and practice is increasingly important. However, there remain few practical examples that outline how to embed equity within blue economy governance and current frameworks for understanding equity are complex, often divergent and less focused on implementation. This paper outlines a new model for conceptualising equity that is clear and easily understood, captures equity's key components and dimensions, and covers key ethical concerns that arise in blue economy development. Furthermore, this model can be practically applied and embedded into governance structures. To demonstrate the model's application, the paper outlines one participatory approach to implementing the model in blue economy governance. ","This paper proposes a new blue economy equity model to operationalize equity in governance, addressing inequitable burdens and benefits of ocean space utilization, and provides a practical approach to embedding equity in blue economy governance and development."
"Chapter 6 fisheries governance, social justice and participatory decision-making","https://scispace.com/paper/chapter-6-fisheries-governance-social-justice-and-db94v32iby","2005","","","Hans-Kristian Hernes
Svein Jentoft
Knut H. Mikalsen","","","Controversies over distribution of access rights are a distinctive feature of fisheries management. Who should be the beneficiaries and what are the relevant criteria for awarding such benefits? We find it rather surprising that principled fisheries management debates on social justice are so rare. We are equally perplexed that so little attention is paid to issues of justice within social science fisheries research. In this article we try to remedy this, first by outlining some of the arguments in the justice literature to demonstrate their relevance for fisheries governance. Second, the establishment of a particular allocative mechanism – the so-called quota ladders - in Norwegian fisheries is used as an example of how different conceptions of justice can be applied in concrete management settings. We argue that much would be gained if a principled debate among involved stakeholders occurred prior to the actual allocation process; that is if stakeholders would agree on some general rules with regard to what constitute socially just distribution of access rights. In fact, we believe that the issue of participatory decision-making through devolvement of authority and responsibility to stakeholder groups, which is now on the agenda in many countries, would be much easier to realise if a social contract for just fisheries were established at the root.","In this paper, the authors argue that much would be gained if a principled debate among involved stakeholders occurred prior to the actual allocation process; that is if stakeholders would agree on some general rules with regard to what constitute socially just distribution of access rights."
"Blue Justice in Three Governance Orders","https://scispace.com/paper/blue-justice-in-three-governance-orders-2enye5gm","2022","Book Chapter","","","10.1007/978-3-030-89624-9_2","","AbstractSecuring access to resources and markets for small-scale fisheries is one of the United Nations Sustainable Development Goals (SDG 14b). Yet, judging from the Voluntary Guidelines for Securing Sustainable Small-Scale Fisheries, endorsed by FAO member states in 2014, all of the SDGs are relevant for securing sustainable small-scale fisheries. Small-scale fisheries people are vulnerable, marginalized from decision-making, and can be excluded from physical spaces, resulting in food insecurity and poverty. In this chapter, we are particularly interested in SDG 16, which aims to create justice and strong institutions. Drawing on the interactive governance framework and existing academic literature on social justice, we argue that small-scale fisheries in the Blue Economy need more than just institutions. Justice must also permeate the ongoing interactions between small-scale fisheries actors and other stakeholders, including governments, and be integral to the process and outcome of marine spatial planning where small-scale fisheries have high stakes.KeywordsBlue JusticeSustainable Development GoalsSSF GuidelinesMarine spatial planningGovernance ordersSmall-scale fisheriesInstitutionsMarine Spatial Planning ","In this article , the authors argue that small-scale fisheries in the Blue Economy need more than just institutions, and that justice must also permeate the ongoing interactions between smallscale fisheries actors and other stakeholders, including governments, and be integral to the process and outcome of marine spatial planning."
"Who Is in and Who Is out in Ocean Economies Development?","https://scispace.com/paper/who-is-in-and-who-is-out-in-ocean-economies-development-17t94k9w","2023","Journal Article","Sustainability","Marianna Cavallo
Alicia Bugeja Said
José A. Pérez Agúndez","10.3390/su15043253","https://scispace.com/pdf/who-is-in-and-who-is-out-in-ocean-economies-development-17t94k9w.pdf","This review engages with the ongoing blue economy debate to decipher old and emerging forms of economic, institutional, physical and social exclusions of local communities and vulnerable societies that may result from the development of ocean projects and policies across the globe. The results of this scientific and policy review show that, whereas for some traditional maritime activities such as fisheries, the drivers of exclusion are well studied and somehow addressed in policies, for other emerging sectors, such as ocean energies or deep-sea mining, there is a lack of understanding on how to recognise and prevent the different forms of exclusion. Exclusion is likely to occur when decisions are taken at the highest level of governance to achieve national or international targets of economic growth, food safety, clean energy or leisure, with little consideration of the effects on local economic, social and environmental contexts. On the other hand, when the principles of inclusiveness are given due consideration, they prove to be beneficial for the societies’ well-being, increasing the chance of long-term social acceptability. We conclude that, to embrace inclusiveness, both governments and industries have to (a) go beyond the capitalist commodification of nature and recognise benefits other than the economic ones, namely, emotional, cultural and spiritual; (b) promote initiatives that fulfil local needs in the first place and are adapted to local contexts; (c) cooperate with local institutions and stakeholders to promote the co-management of resources and adaptive development. Likewise, research institutions, funding organisations and governmental agencies have to engage in new ways to assess the effects of ocean development that go beyond the quantitative approach and seek to integrate qualitative information, traditional knowledge and local perceptions.","In this paper , a review of economic, institutional, physical and social exclusions of local communities and vulnerable societies that may result from the development of ocean projects and policies across the globe is presented."
"An inequity assessment framework for planning coastal and marine conservation and development interventions","https://scispace.com/paper/an-inequity-assessment-framework-for-planning-coastal-and-3ddwkx0m3n","2023","Journal Article","Frontiers in Marine Science","Gerald G. Singh
Justine Keefer
Yoshitaka Ota","10.3389/fmars.2023.1256500","","Sustainable development should promote equity with benefits for coastal communities. Many conservation and development initiatives promise to contribute to an equitable future without being designed to do so. Here, we promote an assessment tool to help interventions plan to promote equity through forecasting and evaluating the risks of contributing to inequities, in order to plan against them. Building from rich literatures of impact assessment, procedural justice, postcolonial studies, critical race theory, and fields in sociology studying the accrual of advantage and disadvantage among different groups, we propose the assessment framework follow key principles that center on understanding how interventions affect marginalized people, and assess how planning, implementation, and outcome decisions build on each other and reflect (or work against) broader systemic contextual pressures that perpetuate inequities. In forecasting and monitoring potential inequities, coastal communities and proponents of interventions should be able to plan against the realization of these adverse impacts. We show how the framework can be used in three case studies: 1) a climate adaptation project; 2) marine protected areas; 3) a debt relief program. Sustainable development is about promoting equity, but only with methods employed to confront and understand inequitable consequences can interventions do so.","An inequity assessment framework for planning coastal and marine interventions promotes equity by forecasting and evaluating risks of inequities and planning against them."
"Blue crimes and ocean harmscapes: strategies for tackling Transnational Maritime Environmental Crimes in the Global South","https://scispace.com/paper/blue-crimes-and-ocean-harmscapes-strategies-for-tackling-6x12kahp0q1y","2024","Journal Article","Frontiers in conservation science","Annette Hübschle
Jade Lindley","10.3389/fcosc.2024.1448316","","Transnational Maritime Environmental Crimes (TMEC) pose a significant threat to marine ecosystems, biodiversity, and the socio-economic sustainability of coastal communities, particularly in the Global South. These crimes, including illegal, unreported, and unregulated (IUU) fishing and the trafficking of marine species, demand innovative and inclusive governance strategies. This paper employs a multi-method approach, incorporating a comprehensive literature review and two case studies: IUU fishing in the Philippines and sea cucumber trafficking in the Seychelles. The carrot-and-stick approach, alongside whole-of-society perspectives and principles of southern blue criminology, is used to analyze the effectiveness of regulatory frameworks and incentives aimed at reducing TMEC. Findings from the case studies indicate that regulatory frameworks alone are insufficient to combat TMEC. The integration of community-based strategies, incentives for compliance, and penalties for violations fosters behavioral change among states and individuals. The whole-of-society approach, involving governments, corporations, civil society, and local communities, proves critical in designing effective regulatory measures. By leveraging the carrot-and-stick methodology and emphasizing the inclusion of all stakeholders, this paper highlights the potential for gender-sensitive, socio-ecologically informed solutions that align with Sustainable Development Goal 14. The integration of southern blue criminology principles ensures that governance frameworks are tailored to the unique socio-economic contexts of the Global South, promoting global cooperation to combat TMEC and protect marine environments. ","This paper examines Transnational Maritime Environmental Crimes in the Global South, employing a multi-method approach to analyze the effectiveness of regulatory frameworks and incentives in reducing IUU fishing and marine species trafficking, highlighting the need for inclusive governance strategies."
"Navigating Responsibility for Human Rights Compliance in the Fishing Industry","https://scispace.com/paper/navigating-responsibility-for-human-rights-compliance-in-the-58ng7k2g5i","2024","Journal Article","","Julia Cirne Lima Weston
Ingrid Kelling","10.1080/23308249.2024.2329915","","The surge in visibility of human rights abuses within the seafood supply chain has propelled scrutiny into the sustainability of global fisheries, leading to heightened interest in the social performance of seafood companies and questioning the obligations of States in upholding human rights under international law. This review aims to bring clarity on where responsibility for ensuring compliance with human rights law lies within the context of the fishing industry. It provides a comprehensive analysis of international legal provisions related to the human rights of fishers, derived from both treaty law and State practice. To effectively address human rights and labor abuses, a transformative approach that prioritizes the wellbeing of workers over profit is needed, involving the implementation of participatory strategies, empowering workers and the cultivation of shared responsibility. Despite the proactive role played by the private sector in developing global standards, the review uncovers inherent limitations in relying solely on certifications for comprehensive human rights protection. The study concludes that international human right law unequivocally applies to fishers, with States primarily responsible for enforcement. As enforcement remains a challenge in the maritime context, particularly on the high seas, the burden for solutions should rest on a collaborative effort within the international arena to ensure a sustainable and ethical future for global seafood. ","This review clarifies responsibility for human rights compliance in the fishing industry, highlighting State obligations under international law and the need for a collaborative effort to address labor abuses and ensure a sustainable, ethical future for global seafood."
"From Ports to Prosperity: Leveraging Maritime Sector for Poverty Reduction","https://scispace.com/paper/from-ports-to-prosperity-leveraging-maritime-sector-for-1kzbrlk9sm","2023","Journal Article","Journal of Marine Engineering and Technology","Emine Elif Ayhan","10.58771/joinmet.1402658","","The maritime sector has the potential to integrate economic development, environmental conservation, and social inclusion, contributing not only to a country's economic growth but also to maintaining social and economic balance. Ports play a significant role in increasing the welfare of local communities and providing job opportunities. This article highlights the pivotal role of the maritime sector in reducing poverty by generating employment and creating economic value. The employment opportunities and economic value provided by ports play a crucial role in poverty reduction. Using a literature review, the economic significance of ports in Singapore, Norway, Bangladesh, Indonesia, and Nigeria is examined, emphasizing the strength and impact of the maritime sector. These success stories, including Singapore's global trade role, Norway's sustainable maritime practices, Bangladesh's economic development through ports, Indonesia's potential for maritime sector development for growth, and Nigeria's poverty alleviation efforts through ports, are just a few examples. Successful instances underscore the potential of the maritime sector in reducing poverty. By combining economic growth, environmental sustainability, and social inclusivity, this sector can serve as a significant tool in combating poverty.","The maritime sector has a significant potential for poverty reduction through employment opportunities and economic value creation. Ports play a pivotal role in increasing the welfare of local communities and providing job opportunities. Successful instances in various countries demonstrate the transformative power of the maritime sector in reducing poverty."
"Legalized Injustices: Old Providence Island (Colombia) Small-Scale Fisheries in the Context of Geopolitical Disputes and State Power","https://scispace.com/paper/legalized-injustices-old-providence-island-colombia-small-yzq91j35","2022","Book Chapter","","Aurora Márquez-Pérez","10.1007/978-3-030-89624-9_12","","AbstractIn 2012, the International Court of Justice (ICJ) ruled on the Nicaragua vs. Colombia maritime dispute, affecting small-scale fisheries territories of Old Providence and Santa Catalina islands (Colombia). The decision intensified previous injustices, where basic human rights have been ignored, such as conflict with industrial fleets, illegal fishing, and military presence. These injustices have been exercised by different actors with economic and/or political power at the local, regional, national, and international level, and belong to different governance orders. The present chapter analyses this scenario in light of social and Blue Justice approaches, showing the profound consequences they have had on fishers’ and local peoples’ lives.KeywordsColombian CaribbeanBlue JusticeIndustrial fishingIllegal fishingGeopolitical conflicts ","In this paper , the International Court of Justice (ICJ) ruled on the Nicaragua vs. Colombia maritime dispute, affecting small-scale fisheries territories of Old Providence and Santa Catalina islands (Colombia)."
"Participation in fisheries governance","https://scispace.com/paper/participation-in-fisheries-governance-31jkbzxdvr","2005","Book","","Tim Gray","10.1007/1-4020-3778-3","","1. Theorising about participatory fisheries governance - Tim S Gray 2. What role for public participation in fisheries governance - Clare Coffey 3. Engaging stakeholder preferences through deliberative democracy in North Sea fisheries governance - Jenny Hatchard 4. The role of partnerships in the governance of fisheries within the European Union - Tony Hawkins 5. Regionalisation of fisheries governance: An empty vessel or a cornucopia of opportunity - David Symes 6. Fisheries governance, socal justice and participatory decision-making - Hans-Kristian Hernes, Svein Jentoft and Knut H Mikalsen 7. Between top-down and bottom-up governance: Dutch beam trawl fishermen's engagement with fisheries management - Rob van Ginkel 8. Co-management at the eleventh hour? Participation in the governance of the New England groundfish fishery - Madeleine Hall-Arber 9. Participatory governance in inshore fisheries co-management in England and Wales - Paul Knapman 10. A comparative analysis of two forms of stakeholder participation in European aquaculture governance: Self-regulation and Integrated Coastal Zone Management - Selina Stead 11. The role of UK statutory Nature Conservation Agencies in the environmental governance of fisheries - N Clare Emo and Mark Gray 12. The role of environmental NGOs in fisheries governance - Euan Dunn 13. The participatory role of the media in fisheries governance - Tim Oliver 14. The role of marine science in participatory fisheries governance - Chris Frid 15. Bringing experiential knowledge into fisheries science advisory processes: Lessons learned from the Canadian experience of participatory governance - Jake Rice 16. Local ecological knowledge, science, participation and fisheries governance in Newfoundland and Labrador: A complex, contested and changing relationship -Grant Murray, Dean Bavington and Barbara Neis 17. A comparative analysis of three modes of collaborative learning in fisheries governance: Hierarchy, networks and community - Kelly Vodden, Rosemary Ommer and David Schneider 18. Getting the scale(s) right in ocean fisheries management: An argument for decentralised, participatory governance - James Wilson 19. Scientific knowledge and participation in the governance of fisheries in the North Sea - Douglas Clyde Wilson and Alyne Elizabeth Delaney 20. Participatory fisheries governance - Three central themes - Tim S Gray index","The role of the media in participatory fisheries governance is discussed in this paper, where a comparative analysis of three modes of collaborative learning in fisheries governance: Hierarchy, networks and community."
"Institutionalizing Injustice? Aligning Governance Orders in Swedish Small-Scale Fisheries","https://scispace.com/paper/institutionalizing-injustice-aligning-governance-orders-in-2gp8z5i3","2022","Journal Article","MARE publication series","Sebastian Linke","10.1007/978-3-030-89624-9_28","","Our study investigates how small-scale fisheries’ interests are represented in Swedish fisheries governance from a social justice perspective, linking these findings to the transnational case of the Baltic Sea Advisory Council, which connects Swedish and EU fisheries governance. In neither the Swedish national system nor the Baltic Sea Advisory Council are small-scale fisheries justly represented; rather, the small-scale sector is persistently marginalized and disempowered. The importance of small-scale fisheries for society is highly accentuated on the meta-level of governance, namely in principles and policy documents, while existing institutions, as shown through results from a national survey, are inappropriately designed and malfunctioning for small-scale fisheries’ interests and participation. Furthermore, our results show that fishers have negative views and experiences about existing governance institutions and processes. We conclude that innovations are needed to improve social justice for small-scale fisheries in Sweden and the EU. If small-scale fishers are to contribute towards shaping their own futures, they must be able to influence decision-making and policies that affect their daily lives. ","In this paper , the authors investigate how small-scale fisheries interests are represented in Swedish fisheries governance from a social justice perspective, linking these findings to the transnational case of the Baltic Sea Advisory Council, which connects Swedish and EU fisheries governance."
"Trouble at Sea: Data and digital technology challenges for maritime human rights concerns","https://scispace.com/paper/trouble-at-sea-data-and-digital-technology-challenges-for-2kv9dpttu2","2024","Journal Article","","Jamie Hancock
Ruoyun Hui
Jatinder Singh
Anjali Mazumder","10.1145/3630106.3658950","","Recent years have revealed the severity and scale of human rights abuses at sea. Yet maritime human rights investigations remain challenging due to an array of difficulties, including physical inaccessibility and a complex legal environment. Improving the availability of data has been framed as a solution that will enhance transparency in marine-related activities and improve accountability for rights violations. Such enthusiasm has fuelled the development of technological solutions promising to identify abuses and safeguard vulnerable individuals. However, these efforts clash with concerns over the use of data and technology in human rights practice. In the context of such tensions, this paper studies how data and technology have been integrated within investigations into rights abuses at sea. We examine the challenges posed for transparency, accountability, and fairness regarding communities affected by rights violations. We ask: do data and digital technologies offer effective means for helping to expose rights abuses and hold malicious actors accountable? Or do they introduce new threats to autonomy, privacy, and dignity? We present empirical research based on qualitative engagements with expert practitioners. We find: 1) an increased availability of datasets did not necessarily prevent harm or improve safeguarding for vulnerable people; 2) many tech solutions were detached from affected individuals’ lived experiences and appeared not to meet communities’ needs; 3) uses of data and technology could introduce or aggravate risks to fairness and accountability within human rights investigations. We contribute a much-needed reflection on the actual implications of the use of data and technological tools for communities affected by human rights violations. Regarding maritime human rights, we argue that prioritising large-scale, top-down monitoring to collect larger datasets or market more tech solutions is not the best way for data and technology to contribute to transparency and accountability. Instead, we advocate for deeper engagement with affected communities.","Data and technology challenges maritime human rights investigations due to accessibility and legal complexities. Despite challenges, data and technology can increase transparency and accountability. However, concerns exist about privacy, fairness, and potential misuse of data."
"The marine community of shared destiny driving paradigm shift in vessel pollution governance: an integrated governance framework for sustainable ocean development","https://scispace.com/paper/the-marine-community-of-shared-destiny-driving-paradigm-1qpc1g8at00y","2025","Journal Article","Frontiers in Marine Science","Yulin Chai
Yue Wu","10.3389/fmars.2025.1682990","","Within global economic integration, the shipping industry handles over 80% of global trade and is a key driver of economic growth. Consequently, marine vessel pollution control has become an issue of increasing significance. While the International Convention for the Prevention of Pollution from Ships (MARPOL) and related treaties and agreements establish foundational provisions for vessel pollution control, they fall short in addressing the contemporary challenges posed by such pollution. China’s concept of the Marine Community of Shared Destiny (MCSD) offers a novel ideological framework for global ocean governance. Under this framework, a new governance structure for marine vessel pollution control is being established—integrating hard and soft law, shared responsibility, and technological empowerment. This structure aims to transition relevant conventions from voluntary guidelines to mandatory constraints, enhance transparency and credibility through blockchain technology, and ultimately achieve multi-stakeholder governance to establish a new order for controlling marine vessel pollution. The MCSD concept, by creating new systems and using technology, can effectively balance countries’ own interests with the shared interests of the world. It offers a practical reform plan that is both sound in theory and workable in practice. This provides useful guidance for making the shipping industry more environmentally friendly and improving how the world manages shared ocean resources. ","This study proposes an integrated governance framework for sustainable ocean development, leveraging China's Marine Community of Shared Destiny concept to address vessel pollution control, incorporating hard and soft law, shared responsibility, and technological empowerment."
"Navigating Blue Justice: Policy Gaps and Conflicts in Coastal Development from Small-Scale Fisher Perspectives","https://scispace.com/paper/navigating-blue-justice-policy-gaps-and-conflicts-in-coastal-yliun5evk3tu","","","","Jose Amorim Reis-Filho
Vanessa Hatje
Francisco Barros","10.1016/j.oneear.2024.07.014","","It is urgent to acknowledge the challenges of achieving sustainable coastal development in the context of blue economy expansion. Thus, blue justice emerges, emphasizing the importance of adopting inclusive approaches to guide decision-making. Small-scale fishers (SSFs) end up facing challenges in this process, such as ocean grabbing, pollution, and exclusion from debate spheres. Here, we address the knowledge gap by investigating SSFs’ perspectives and conflicts related to coastal development to inform equitable and inclusive policy formation. Our findings highlight the multiple impacts on different fishing communities, including marine traffic, blast fishing, industries, and ports, emphasizing contextual conflicts associated with different levels of coastal development. This enables the assessment of equity and justice within the domains of blue economy and blue growth. Our study showcases the pivotal role of interdisciplinary research in addressing diverse pressures from coastal development and including local communities for an effective advance in understanding blue justice issues.","This study investigates small-scale fishers' perspectives on coastal development, highlighting policy gaps and conflicts related to blue economy expansion, ocean grabbing, and exclusion, to inform equitable and inclusive policy formation and assess equity and justice in blue economy and growth."
"Social Justice in the Context of Fisheries – A Governability Challenge","https://scispace.com/paper/social-justice-in-the-context-of-fisheries-a-governability-1y6c9oyf5o","2013","Book Chapter","","Svein Jentoft","10.1007/978-94-007-6107-0_4","","Social justice figures among the key concerns of fisheries governance. This is for various reasons; one being that it is an important value in and of itself. Fisheries governance as a distributional and potentially disempowering or empowering mechanism should be evaluated on the basis of whether it works in accordance with general justice principles, such as those pertaining to human rights. However, as is argued in this chapter, justice is also an important governability condition. Without justice, stakeholders are likely to revolt against governing efforts to sustain the resource or to promote development. This chapter draws on international experiences to illustrate what justice as a governance principle implies for fisheries.","In this article, the authors argue that justice is also an important governability condition for sustainable fisheries and that without it, stakeholders are likely to revolt against governing efforts to sustain the resource or to promote development."
"Blue justice: A survey for eliciting perceptions of environmental justice among coastal planners’ and small-scale fishers in Northern-Norway","https://scispace.com/paper/blue-justice-a-survey-for-eliciting-perceptions-of-15pkordtdf","2021","Journal Article","PLOS ONE","Sigrid Engen
Vera Helene Hausner
Georgina G. Gurney
Else Grete Broderstad
Rose Keller
Aase Kristine Aasen Lundberg
Francisco Javier Ancin Murguzur
Emma Annika Salminen
Christopher M. Raymond
Jannike Falk-Andersson
Per Fauchald","10.1371/JOURNAL.PONE.0251467","https://scispace.com/pdf/blue-justice-a-survey-for-eliciting-perceptions-of-15pkordtdf.pdf","Ocean-based economic development arising from an increasing interest in the ‘blue economy’ is placing ecosystems and small-scale fisheries under pressure. The dominant policy response for dealing with multiple uses is the allocation of coastal space through coastal zone planning (CZP). Recent studies have shown that the rush to develop the blue economy and regulate coastal activity can result in social injustices and the exclusion of less powerful and unrecognized groups (e.g., small-scale fishers, women, Indigenous peoples and youth). To achieve a primary goal of the 2030 sustainable development agenda to “leave no one behind”, it is important to understand the implications of coastal planning and development for these groups. Here, we present a social survey protocol for examining perceptions of justice related to small-scale fisheries (SSF) in the context of the blue economy in coastal areas. Specifically, we designed the survey instrument and sampling protocol to assess whether decisions about the use of the coastal zone over the last five years have i) followed principles of good governance, ii) recognized fishers’ knowledge, culture and rights and iii) been attentive to impacts of changed coastal zone use on fisheries. The survey will engage coastal planners (N = app. 120) and fishers (N = app. 4300) in all the coastal municipalities (N = 81) in Northern-Norway. The sampling protocol is designed to ensure representation of different sectors of society, including those defined by gender, age, ethnicity and occupation (e.g., small-scale fishers, large-scale fishers, coastal planners).","In this article, a social survey protocol for examining perceptions of justice related to small-scale fisheries (SSF) in the context of the blue economy in coastal areas is presented, and the survey instrument and sampling protocol is designed to ensure representation of different sectors of society, including those defined by gender, age, ethnicity and occupation."
"Transforming Coastal Governance: Challenges, Experiences, and Ways Forward","https://scispace.com/paper/transforming-coastal-governance-challenges-experiences-and-0t34bx0e0913","2025","Journal Article","Ocean and Society","Raoul Beunen
Gianluca Ferraro","10.17645/oas.11139","https://scispace.compdf/transforming-coastal-governance-challenges-experiences-and-0t34bx0e0913.pdf","Transforming coastal governance is essential to ensure the sustainable development and use of coastal areas. Such transformation processes may involve changes in different governance dimensions. This thematic issue focusses on five of these dimensions and the way in which changes in these dimensions are interrelated: (1) the integration of planning and management of land and sea, (2) the use of scientific knowledge, (3) the involvement of stakeholders in planning and policy processes, (4) the development and use of strategic foresights, and (5) digitalization and the use of e‐governance tools. Drawing on the experiences from the BlueGreen Governance project that covers different coastal regions in Europe as well as Reunion Island, the different contributions explore various attempts to transform coastal governance, the obstacles that actors face, and the solutions that are developed along the way. ","This thematic issue explores the transformation of coastal governance through five dimensions: integration, scientific knowledge, stakeholder involvement, strategic foresights, and digitalization, drawing on experiences from the BlueGreen Governance project in European coastal regions."
"Ethics, justice, and human rights","https://scispace.com/paper/ethics-justice-and-human-rights-3cmd6lcv","2022","Book Chapter","","","10.4324/9781315149745-31","","This chapter highlights the vitally important roles of ethics, justice, and human rights, all of which will become more important and more challenging as environmental change is felt more forcefully around the world. The ethics of marine environmental change should provide the grounding for political and policy responses. The chapter identifies vital ‘ethical building blocks’ and considers how these might be translated into legal practice in the marine context. It asks whether human rights approaches and viewing the oceans as a legal entity have utility in marine environmental governance. The notion of a ‘covenant’ of leading states, within the context of UNCLOS, has the potential to support serious claims for environmental justice while having sufficient political viability to shape marine environmental governance amidst global environmental change. This involves a ‘global initiative for ocean recovery and restoration’, aggressive cuts in carbon dioxide emissions and other pollutants, expansion of marine protected areas, protection of coastal ecosystems, and the sustainable regulation of fisheries. Doing all of these things will promote ethics, justice and human rights while also realising the objectives discussed by other contributors to this book. ","In this article , the authors highlight the vitally important roles of ethics, justice, and human rights, all of which will become more important and more challenging as environmental change is felt more forcefully around the world."
