"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","Relevant Excerpt"
"Getting the work done: motivation needs and processes for seafarers and dock workers","https://scispace.com/paper/getting-the-work-done-motivation-needs-and-processes-for-4tg0j7yamn","2015","Journal Article","WMU journal of maritime affairs","Kyriaki Mitroussi
Theo Notteboom
Theo Notteboom","10.1007/S13437-014-0064-Y","https://scispace.com/pdf/getting-the-work-done-motivation-needs-and-processes-for-4tg0j7yamn.pdf","Most of current literature on motivation at work is acontextual neglecting the role of contextual layers found in distinct industries or professional environments. The aim of the present paper is to extend traditional notions of work motivation by considering more explicitly the importance and impact of professional/industry contexts and extant processes in them on work motivation. The focus of the paper is on two maritime-related professional environments: seafarers working on board merchant vessels and dock workers performing cargo handling operations in seaports. The paper critically reviews the context and constituents of the two professions in view of adding a dimension/layer of industry context and environment to mainstream literature on motivation.","the seafaring and dock work, as well as for any other personnel in industries with corresponding characteristics. Such business environment varies to that dealt with by the extensive literature on work motivation and so the present study adds to the latter a new important dimension. Discussion and conclusion:
 Third, the paper also makes a distinct contribution to shipping-specific literature, which essentially lacks any discussion on motivation, especially of dock workers, or any critical comparison of employment constituents of its two main working centers, the ship and the port. Discussion and conclusion:
 Fourth, consideration of the seafaring and dock labor employment components within the realms of motivation can provide a useful tool for practitioners wishing to instigate effective and sector-specific motivation policies and processes. Discussion and conclusion:
 The paper may suggest several avenues for future research. This examination is mainly conceptual and explorative and future research could benefit from engaging in a further empirical examination through collection of relevant data from either or both dock workers and seafarers. We believe this paper offers a very sound foundation for further empirical research. Such investigations can take a cross-sectional view or longitudinal investigations could be undertaken to look at how dock workers and seafarers' motivation changes over time in response to changes in their life and careers. Also, cross-industrial research projects may also be conducted to underline particularly the impact of context in motivation."
"The shift of seafaring from traditional to emerging maritime states : an analysis of the trends","https://scispace.com/paper/the-shift-of-seafaring-from-traditional-to-emerging-maritime-527pi7oqdq","2003","","","Jabeth Sena Jepath A. Dacanay","","https://scispace.com/pdf/the-shift-of-seafaring-from-traditional-to-emerging-maritime-527pi7oqdq.pdf","v Table of","duty to afford protection and ensure the well-being of its nationals, wherever they may be and in whatever occupation they may engage in. As elucidated by Professors Louis B. Existing Labour Regulatory Framework: Sohn and Richard R. Baxter: Existing Labour Regulatory Framework:
 No state, regardless of its political and economic philosophy, can remain indifferent to mistreatment of its nationals abroad. In any interdependent world, the well-being of many countries rests upon an influx and managerial skills, the owners of which must be given effective protection against unjust prosecution or discrimination.  To this end, therefore, each country that has maritime interest either in maintaining its national fleet or supplying seafarers should seriously review and, wherever appropriate, amend its labour legislations by incorporating international regulations found to be beneficial to the well-being of its seafarers. It should likewise develop employment manpower plans that would assess its present maritime manpower against projected trend in the demand of labour workforce. Further, standards of employment within the context of its national maritime legislations  Article 94 United Nations Convention on the Law of the Sea (UNCLOS).  Art. 4 ILO Merchant Shipping (Minimum Standards) Convention, 1976. Existing Labour Regulatory Framework:
 should be regulated in such a way that rights and welfare of its seafarers are protected while affording best deal and economic gains to the shipowners. As a supplementary method of enforcing standards, a state can make its national law applicable to contracts extending beyond its boundaries. For instance, national legislation of a crew-supplying country can stipulate that it is applicable to contracts concluded between national seafarers and foreign ship owners. Existing Labour Regulatory Framework:
 19 L. Sohn and R. Baxter, ""Responsibilities of states for injuries to the economic interests of aliens"", American International Law, 1961, at p.545. CHAPTER 3 SEAFARER'S RIGHTS AND WELFARE ISSUES:
 Shipping as an indispensable pillar of the global economy has grown to be imbued with public interest. Thus, over the centuries, the law developed protective lines towards the rights and welfare of seafarers, who man the ships and constitute the human element in shipping. In the olden days, as soon as ship was put to sea, seafarers' safety, health and welfare were very much left in the control of the master of the vessel 1 . They were, therefore, subjected to all sorts of exploitation and cruel treatment. Their conditions onboard were often deplorable and they were prone to desertion. Since they were then considered as joint venturers to the risk of maritime undertaking, their wages depended heavily on the success of a certain voyage 2 . CHAPTER 3 SEAFARER'S RIGHTS AND WELFARE ISSUES:
 This was characterised by the phrase ""freight is the mother of wages"". CHAPTER 3 SEAFARER'S RIGHTS AND WELFARE ISSUES:
 As trade developed, the dynamic importance of shipping to the economy led maritime nations to take a positive stance in ensuring the safety and welfare of seafarers."
"Perceptions of Well-Being, Resilience and Stress Amongst a Sample of Merchant Seafarers and Superintendents","https://scispace.com/paper/perceptions-of-well-being-resilience-and-stress-amongst-a-3kekgwccwe","2019","Journal Article","Maritime Studies","Joanne McVeigh
Malcolm MacLachlan
Camille Coyle
Bill Kavanagh","10.1007/S40152-018-0129-1","https://scispace.com/pdf/perceptions-of-well-being-resilience-and-stress-amongst-a-3kekgwccwe.pdf","Significant changes in the seafaring industry have increased occupational demands at sea, challenging the psychosocial well-being of seafarers. The primary aim of this study was to explore perceptions and experiences of well-being, resilience and stress amongst a sample of merchant seafarers and superintendents. Exploring perceptions of well-being, resilience and stress amongst this sample is required to inform organisational policies in the interest of improving working and living conditions for maritime workers. Semi-structured interviews (n = 11) and one focus group (n = 13) were conducted with superintendents, officers and ratings/crew of a large shipping company to explore their perceptions of well-being, resilience and stress. Analysis was conducted using descriptive and interpretive qualitative methods. Findings were interwoven by two critical themes. The first, recent changes, was expressed by participants in relation to fewer opportunities to relieve stress in recent years due to reduced socialisation and shore leave. The second, organisational justice, was indicated by participants regarding the importance of a just work environment. Although depression and other forms of psychosocial distress may be experienced individually, their causes are multifaceted and cannot be addressed only at the level of individual functioning. We must address causes of perceived injustice at the organisational and industry levels, alongside supporting the capacity of individuals to cope with challenging situations. A working environment that is experienced as supportive and just is therefore crucial for individually focused psychosocial interventions to be optimally applied.","such inequities may also impact on their mental health. Accordingly, recent adverse changes and organisational justice concerns in the maritime sector indicate the need for re-evaluation by organisations and the maritime industry of working terms and conditions for seafarers. Conclusion:
 The wider maritime industry prioritises Brationalisation^of work practices and budgets, which may lead to the infringement of rights and standards for seafarers, ultimately compromising their dignity, performance, safety, and wellbeing (McVeigh and MacLachlan 2019). As indicated above, one officer suggested that seafarers no longer wanted to be at sea due to the occupation transitioning from a 'lifestyle' to a 'job': BNo-one really wants to go and do the job, but when it was a lifestyle, people wanted to go, you know. They were happy to go back to work, and I think that's gone^. Maritime organisations, the industry and seafarers may benefit from a supportive and just work environment, one in which seafaring may be experienced as a rewarding profession and enjoyed again as a way of life. Acknowledgements We are very grateful to Ms. Henriette Cox, Dr. Rudiger Stilz, Dr. Teri Lillington and Dr. Alistair Fraser for facilitating this research."
"Militancy and Pragmatism: An International Perspective on Maritime Labour, 1870–1914 *","https://scispace.com/paper/militancy-and-pragmatism-an-international-perspective-on-3qrjrmmzd3","1991","Journal Article","International Review of Social History","Frank Broeze","10.1017/S0020859000110491","https://scispace.com/pdf/militancy-and-pragmatism-an-international-perspective-on-3qrjrmmzd3.pdf","The militancy of maritime workers led worldwide to strikes of great magnitude, visibility and impact. In many countries these strikes had vast repercussions for the industrial and political development of the labour movement. As this comparative overview of maritime labour and unionism in some ten countries shows, however, after the first wave of strikes two conflicting tendencies arose which became a permanent feature of the maritime scene. The men themselves never lost their potential for militant action and adherence to radical ideologies. By contrast, many union leaders became increasingly pragmatic and even accommodationist. This article investigates the causes of this dichotomy and assesses the resulting tensions and conflicts. In many ports these led to break-away moves, spontaneous action and the replacement of moderate by radical leaders. In others the pragmatic tendency survived in power. This included a strong interest in alliances with adjacent unions and international unions.","Transport Workers Federation and ""to combat the growing forces of socialism and aggressive trade unionism"" (Arthur Marsh and Victoria Ryan, The Seamen. A History of the National Union of Seamen (London, 1989), p. 53). Conclusion: ers' solidarity and, as the shipowners more often than not buttressed their self-seeking policies with an extremely strong anti-socialist ideology, the cutting edge of the class struggle. Determined to keep their capital-expensive fleet of steamers moving and virtually always assured of police or military support to protect their strike breakers, these shipowners had massive financial and other resources. It is true that, particularly in the early part of the period, the employers were not always totally united in their opposition to their workers, but overall the growth of companies like the P & O or the Hamburg-America Line and the establishment of bodies, such as Britain's Shipping Federation enabled them to exert enormous power. Thus they not only could prevent major defections from their own ranks but also, if they were not able to withhold recognition from unions, forced or at least induced union leaders to become reformist. It should, however, be stressed that such pragmatism on the part of union leaders was not just a matter of self-preservation. For many union leaders it was indeed clear that unions could only operate effectively if they established a working-relationship with the shipowners and that militancy might well only lead to further defeats. But they also realised that indiscriminate strike action could prevent the achievement of any real progress, particularly towards the elusive goals of union preference and de-casualisation. Some union leaders very specifically saw such a working relationship as the road to the closed-shop with considerable worker control over jobs. Havelock Wilson's long-term strategy, for example, aimed at achieving the establishment of a joint board for the recruiting of seamen and the conducting of negotiations and conciliation procedures with the shipowners. The mix of motivations and calculations about policy could differ from union to union, but the net effect was very much the same throughout the industry. As might be expected in such a situation, some union leaders, in being perceived to lean too much towards the employers' viewpoint, risked losing the confidence of at least some of their members. Others went further and, as Aristide Briand exemplified in his shifting across the political spectrum, transformed themselves into opponents of the workers they had once led. In many cases these shifts were already visible before the Great War, in others (like those of Hughes and Guthrie in Australia and, to a lesser extent, Sexton in Liverpool) it was precipitated over war-related issues. Thus, third, sharp contradictions could exist between the outlook of reformist leadership and that of their militant members. While the tensions between union leaders and their rank-and-file could remain subdued for considerable periods, ultimately they were bound to erupt, particularly when pent-up frustration led to the adoption of radical political ideologies. Thus, leaders who shifted too far right on the political right or became too cautious or accommodationist ran the serious risk of alienating their members and losing control over their unions. As, for example, the strikes in Nantes and Belfast (both 1907) and New Zealand (1913) showed, they were unable to contain their members' militancy. Significantly, in view of the pragmatists' often more realistic assessment of the power of their opponents, these strikes were savagely crushed andyesulted in the total collapse of the unions involved. In the course of such spontaneous action or other crisis situation, moderate leaders could shift their position and follow the men's lead or be replaced by radicals. Depending on local circumstances,"
"A Case Study of Creating a Sustainable Marine Transportation Workforce","https://scispace.com/paper/a-case-study-of-creating-a-sustainable-marine-transportation-2vwohd1g45","2016","Dissertation","","Zelda Burt","10.20381/RUOR-5878","https://scispace.com/pdf/a-case-study-of-creating-a-sustainable-marine-transportation-2vwohd1g45.pdf","","that teams use human resources that are present in the organization, they collaboratively apply their unique talents, expertise, abilities and education, all of which provides valuable insight into the three components (collective thinking, reflection, and dialogue) of organizational learning. Collectivity.:
 With the various orientations that exist in organizational learning theory,  criticizes the notion of organizational learning for being too metaphorical in nature, and that the theory has been heterogeneously applied throughout research. On the other hand,  acknowledges that the wide-ranging views of organizational learning theory could also be ""interpreted as an indicator of theoretical progression"" (p. 39). Like ,  too recognizes the diversity of existing organizational learning definitions, adding that ""in aggregate they have unfortunately done more to confuse the issue than to clarify it"" (p. 3). However,  maintains that it is important for organizations to have a strong understanding of what organizational learning is, and that using the existing principles of organizational learning consistently, can help prepare organizations to meet demands and confront presenting issues. Collectivity.:
 In the following section, manpower-related issues in the marine transportation industry are discussed, which highlights some of the many complexities that exist in the changing and turbulent environments of marine transportation organizations. The complexities highlighted sets the stage for discussing the importance of organizational sustainability, and the need for organizations to search for solutions to problems, rather than focusing on specific results. Overarching Workforce-related Issues in Marine Transportation::
 The global shortage of seafarers has begun reaching significant quantities, and to all involved in the industry, this has become a true concern . Seafarers' in demand skills are essential not only for the operation of vessels, but also for the proper, safe, and effective operations of the broader maritime industry .  states that although some countries have already started work to address labour shortages, it is predicted that vacancies, especially for critical positions such as ship officers, will continue to get worse as time goes by. Overarching Workforce-related Issues in Marine Transportation::
 Little scholarly literature regarding crewing shortages in the marine transportation industry is available, and there is even less research about manning shortages pertaining to specific sectors within the marine industry , such as those involving oil tankers, bulk cargo carriers, barges and ferries.  writes that most of what has been written is often discussed as the marine industry as a whole and that the issue is ""mostly the subject of industry publications and blogs"" (p. 4). Overarching Workforce-related Issues in Marine Transportation::
 Human resource planning, nonetheless, has been documented in literature as a key determinant of the marine transportation industry, where the industry and individual shipping companies consider human resource strategies an imperative area of examination due to the high demand for international trade and shipping . Overarching Workforce-related Issues in Marine Transportation::
 For example, over 2,200 marine transportation organizations, including ship-owners, operators, managers, brokers and agents around the globe are members of The Baltic International Maritime Council (BIMCO), the world's largest international shipping association ."
"Creating Clarity and Crew Courage: Preventive and Promotive Measures for a Maritime Industry Without Bullying and Harassment","https://scispace.com/paper/creating-clarity-and-crew-courage-preventive-and-promotive-3jyafewd","2022","Journal Article","Occupational health science","Magnus Boström
Cecilia Österman","10.1007/s41542-022-00129-5","https://scispace.com/pdf/creating-clarity-and-crew-courage-preventive-and-promotive-3jyafewd.pdf","Abstract Seafaring shares many characteristics with contemporary working life ashore. However, a major difference is that seafarers can spend up to 12 months aboard a ship that constitutes a work, living and recreational environment. Onboard work includes many stressors that can potentially contribute to workplace bullying and harassment, which in turn can affect safety critical operations. The aim of this study was to identify underlying causes in the organizational and social work environment that can cause workplace bullying and harassment at sea, and to suggest appropriate preventive and promotive strategies and measures. Data were collected mainly through World Café workshops with 56 participants from the Swedish maritime industry. Seafarer occupational health, safety, and wellbeing is largely determined by interdependent factors at micro, meso, and macro levels, where different stakeholders play various roles. Strategies and measures starting at the individual seafarer, and gradually expanding outwards toward the maritime industry are suggested. It is important that a victim of bullying or harassment receives adequate support. Creating crew courage enables employees to both recognize troubling situations and know how to act and respond to a situation. To bridge the gap between policy and practice, the legislative framework needs translating into practical procedures to make sense to the middle manager at the sharp end, with limited knowledge, time, resources, and decision latitude. Future research should evaluate the effectiveness of work environment interventions – what works, for whom, and under which circumstances. ","clothes. Secondly, ensuring a certain continuity among the crew so that the same people return to the same ship, is important. Finally, women working in the same shipping company should be placed on the same ship to strengthen them socially and at work. The Industry and Societal Perspective:
 During the workshops, a number of suggestions were put forward regarding what needs to be done from the industry and societal perspective. First, legislative issues were discussed. In a Swedish context, appropriate maritime legislation is in place, even though that area has been slow in conforming to national labour laws. A practical example that was discussed was the regulation regarding organizational and social work environment, including workplace bullying and harassment. This regulation was implemented for Swedish ships three years later than for other shore-based workplaces. As a practical consequence, a ship owner had to follow different rules for their seagoing and shore-based employees, adding to the administrative burden. Managers and employers need to have legislative knowledge. Regulations need to be followed, and violations of the legislation must have consequences. During the workshops, it became evident that reporting of incidents and accidents was considered problematic. There was an uncertainty regarding what should be reported, and to whom and how it should be reported. This leads to underreporting which, in turn, provides authorities with insufficient statistical data, on which inspection and communication efforts are based. The Industry and Societal Perspective:
 Second, suggestions were put forward on how the infrastructure could be addressed, to improve the working life for seagoing personnel. For example, flexibility in the tour of duty and planning of vacation, the possibility to have time off during holidays, and to bring family members on board were mentioned. Improved support for families, as well as adaptions to the work during pregnancy and the first years of 1 3 parenthood, are central. Flexibility in day care services and the possibility to temporarily have a shore-based position were two highly valued ideas. Means to communicate with family and friends, such as internet connection, are also important. The Industry and Societal Perspective:
 Finally, some suggestions dealt with gender equality. There must be working clothes and personal protective equipment that fit all sizes. Managers should also provide opportunities to regularly discuss equality, for example at workplace meetings. Furthermore, ensuring that diverse role models are present throughout the maritime industry is crucial: as lecturers and guest lecturers at schools and universities, and on various positions on board, at both management and operational levels. Similarly, a more diverse view of what it means to be a seafarer, and the skills needed, should also be revised. By doing so, this would provide a larger talent pool for the industry."
"Containing mobilities: Changing time and space of maritime labor","https://scispace.com/paper/containing-mobilities-changing-time-and-space-of-maritime-35tbpo5gg6","2021","Journal Article","Focaal","Johanna Markkula","10.3167/FCL.2021.890103","https://scispace.com/pdf/containing-mobilities-changing-time-and-space-of-maritime-35tbpo5gg6.pdf","This article uses ethnography from onboard container ships to show how seafarers as a workforce at the center of global capital circulation are increasingly confined inside their mobile worksites Drawing on theories of the transformation of time and space as internal to the logic of globalization and capitalism, the article argues that the increased mobility of goods, as facilitated by developments in maritime logistics, has decreased the mobility of the seafarers in charge of moving these goods across the world The article proposes ""containing mobilities"" as a term for thinking through the particular contradictions and inequalities of mobility that shape the everyday life of the workers at the heart of the global system of mobility and transport that constitutes the maritime supply chain [ABSTRACT FROM AUTHOR] Copyright of Focaal is the property of Berghahn Books and its content may not be copied or emailed to multiple sites or posted to a listserv without the copyright holder's express written permission However, users may print, download, or email articles for individual use This abstract may be abridged No warranty is given about the accuracy of the copy Users should refer to the original published version of the material for the full abstract (Copyright applies to all Abstracts )","maritime logistics: Seafarers o en worked with concrete goals in mind, of which building a family house and F . Seafarer's Sari-Sari store in Quezon City, Philippines. Photo by Johanna Markkula. A tale of two ports: Changing infrastructures of maritime logistics:
 getting their children through school were typical examples, saying that once they would have achieved these goals, they intended to quit working at sea. However, these plans of working only for a few years rarely materialized. As the sailors, and their families, adjusted to a certain income, they found it di cult to suddenly stop working. With many people economically dependent on their income, there was a lot of external pressure on seafarers to keep going to sea and to keep the money coming in . In addition, some seafarers complained that their partners were not considerate with their money, and that already upon their return home at the end of a contract, very little of the remittances they had sent home during their months at sea remained. is was a recurring con ict in some families. For example, Santiago felt that his family, by not saving and investing wisely, was prolonging his work time and forced him back to sea too soon. He felt that they did not care about his desire to retire from the sea, that his only role in the family was to send money home for his relatives to spend, and that he was super uous as a family member at home, and only valuable as a provider far away. Needless to say, this feeling of alienation contributed to his lack of enjoyment and motivation to work, and he was struggling to make sense of his time spent making a living. In this sense, the social mobility of seafarers, and the way their work enables them to provide for their families at home, may add yet another layer to ""containing mobilities"" in that it captures sailors in nets of dependency, making it di cult for them to stop working at sea. However, it is not impossible. Ten years have passed since Santiago and I worked together on board my rst eld ship and I rst visited his home in the Philippines. Santiago has since succeeded to leave his shipboard work and has moved to Australia where he now works as a mechanic. Santiago managed to mobilize his labor mobility to extract himself, rst from the poverty experienced in his childhood, and later also from the cycles of work and remittances that his labor at sea had caught him in. Besides the money, he also mobilized the cultural and social capital gained from working at sea, such as English-language skills and work experience, in his successful e ort to emigrate."
"Capitalism and the sea: Sovereignty, territory and appropriation in the global ocean:","https://scispace.com/paper/capitalism-and-the-sea-sovereignty-territory-and-1um83u51d8","2018","Journal Article","Environment and Planning D-society & Space","Liam Campling
Alejandro Colas","10.1177/0263775817737319","https://scispace.com/pdf/capitalism-and-the-sea-sovereignty-territory-and-1um83u51d8.pdf","This paper introduces the term ‘terraqueous territoriality’ to analyse a particular relationship between capitalism as a social formation, and the sea as a natural force It focuses on three spaces – exclusive economic zones (EEZs), the system of ‘flags of convenience’ (FOC), and multilateral counter-piracy initiatives – as instances of capitalist states and firms seeking to transcend the geo-physical difference between firm land and fluid sea Capital accumulation, it is argued here, seeks to territorialise the sea through forms of sovereignty and modes of appropriation drawn from experiences on land, but in doing so encounters particular tensions thereby generating distinctive spatial effects By exploring the articulation between sovereignty, territory and appropriation in the organisation of spaces where land meets sea, the article seeks to demonstrate the value of an analytical framework that underlines the terraqueous nature of contemporary capitalism","is only ever contiguous with other jurisdictions and workers while on-shore, limits the organisational power of labour, despite the crew's spatial proximityeven though this in turn creates difficulties for management of labour control such as different languages and cultures of work onboard. Mobile:
 Despite these constraints, it is organised labour, not states, that has part-blocked the anti-labour tide of open registries. The FOC is not an automatic or smooth strategy for capitalist accumulation. It is contested by considerable sources of countervailing power, such as the International Transport Workers' Federation (ITF) FOC campaign. Mobile:
 For example, the proportion of FOC ships with ITF agreements grew from less than 8 percent in 1990 to over 30 percent in 2000 . Notwithstanding this impressive gain, it must be remembered that ITF agreements are only with particular flags and for specific periods (2000 was a particularly 'good year'); that secondary action (i.e. port worker solidarity with FOC crew) is only legal in very few places now; and, related, that 'traditional' dock workers' unionsthe ITF's 'industrial muscle'are on the decline in many places. The flags of sovereign states produce a mobile border onboard, which in turn reproduces distinctive terraqueous territorialities on land. The motley crews on contemporary FOC vessels form part of a much longer history of mobile hierarchies on ships, leading to all sorts of contradictory spatial forms onshore: from the polyglot and multi-ethnic neighbourhoods of port towns to the legal challenges posed by the status of foreign seafarers resident in metropolitan lands. The dialectic of circulation and accumulation so intrinsic to the history of capitalism and the sea has been accompanied by conflicting spatial phenomena such as the pioneering role of seafarers and dockworkers in working-class internationalism on the one hand , and the most rigid racial segregation and domination of maritime workers reflected in the distribution of space and rights both aboard and ashore on the other . Like their so-called 'lascar' predecessors, Filipino, Burmese, Cambodian or Bangladeshi seafarers today occupy the lower rungs of the industry, working under murky terms and conditions facilitated by the FOC regime, and driven to sea by prospects of repatriating remittances to their grossly unequal homelands. As in other sectors highly reliant on migrant labour, the shipping and fishing industries exploit the flexible, low cost but highly-controlled labour process afforded by the open registry system. Yet the difference is that, at sea, it is the floating capital that is in constant movement; labour remains relatively static within the factory ship, and the possibilities of shore leave are highly restricted. In extreme, though hardly rare cases, seafarers are in effect imprisoned for years on ships, acting as bonded and even slave labour tied by land-side debts and obligations to shipowners and operators . The integrated network of legalbureaucratic and market power sustaining the open registry regime from land thus contrastsand has a corollaryin the isolation, precariousness and vulnerability of fishers and seafarers working on FOC ships at sea. These uniquely terraqueous organisations of space deliver distinctive geographies of labour exploitation, identity and solidarity."
"Transforming workplaces in Polish Shipbuilding. A note on maritime sociology considering the Great Transformation of the sea industry","https://scispace.com/paper/transforming-workplaces-in-polish-shipbuilding-a-note-on-2owaffehbf","2016","","","Peter Wegenschimmel","","https://scispace.com/pdf/transforming-workplaces-in-polish-shipbuilding-a-note-on-2owaffehbf.pdf","","Title: Transforming workplaces in Polish Shipbuilding. A note on maritime sociology considering the Great Transformation of the sea industry Authors: Peter Wegenschimmel Keywords: shipyards, sea industry, maritime sociology"
"Human resource management practices in human resource management practices in human resource management practices in human resource management practices in human resource management practices in shipping comp","https://scispace.com/paper/human-resource-management-practices-in-human-resource-31i74nbyme","2007","","","Subhash C. Kundu
Divya Malhan
Pradeep Kumar","","https://scispace.com/pdf/human-resource-management-practices-in-human-resource-31i74nbyme.pdf","HE need of organizations for people and people for organizations will be more difficult to satisfy in the today’s competitive business environment. Firm’s competitive advantage could be generated from human resources (HR) and firm performance is influenced by a set of effective HRM practices. In this study, we intend to assess the HR practices in shipping companies. Primary data based on 250 observations from 125 shipping companies was analyzed to bring out the human resource management practices practiced in shipping companies. Factor analysis brought about five factors, which were further analyzed. Two factors namely ‘training and performance appraisal’ and ‘hiring and compensation system’ emerged very strong HR practices followed by ‘career development’. ‘Job analysis and HR planning’ was moderately practiced in shipping companies. ‘Workforce diversity and flexi-work system’ also showed presence but did not emerge as strong practice.","modes of transport (www.marisec.org/ flag-performance). Much of the attention in services has been found on the professional, financial and telecommunications areas. Sometimes forgotten is the fact that the physical transportation of goods in international trade is itself a service . Literature Review:
 In the last half century, the shipping industry has experienced a massive expansion in demand reflecting the growth in volume of seaborne trade, a growth to which technology has responded with, for example, the introduction of containerization and gas-carrying capacity. There have also been changes in the organizational structure with the appearance of management companies, and the extension of 'flagging out' and 'second registers' . Movements combined with changes in regions where the recruitment of seafarers took place from their home nation to be put onto an international recruiting basis, with the development of the Asian labour market. Despite all these comparatively rapid and profound changes in the industry, labour is the primary factor of production and is still organized on board ship on the basis of a steep hierarchical structure of officers and ratings-a construction that developed from the changeover from sail to steam propulsion half a century or more earlier . Literature Review:
 During the last decade or so, force majeure events have directed the shipping industry to focus on its sea-going manpower. The on-going issues have been both concerned with quality and quantity of seafarers. These concerns have been reflected in the increasing amount of academic work and international legislation on the so-called 'human factor'. However, there are still many facets of it that have not been explored and that might give a better understanding of the maritime manpower system (Obando-rojas, Gardner and Naim, 1999). Competitiveness in many sectors of the maritime industry may be achieved through the efficient and effective organization of a firm's economic resources. Neo-classical economic theory suggests that these resources include land, labour and capital . Literature Review:
 Effective human resource practices lead to competitiveness. Literature Review:
 Job analysis is the process of obtaining information about jobs i.e. information about the tasks to be done on the job, as well as personal characteristics (education, experience, specialized training) necessary to do the tasks. Job analysis are essential for sound HR management as they provide a deeper understanding of the behavioral requirements of jobs in turn creating a solid basis to make job-related employment decisions . Change in profile of jobs is happening speedier than in the past and absence of job analysis data can cost organizations dearly. Hence, job analysis exercise should be conducted at regular intervals . The process of analyzing and identifying the need for and availability of human resources for organization to meet its objectives is human resource planning . Human resource planning is not only concerned with 'hard issue' of acquiring the right number of personnel but also with the 'soft issue' of quality of manpower including creativity, innovativeness, flexibility, risk taking and problem solving ."
"Union Networks and Global Unionism in Maritime Shipping","https://scispace.com/paper/union-networks-and-global-unionism-in-maritime-shipping-43bnkm7dtf","2005","Journal Article","Relations Industrielles-industrial Relations","Nathan Lillie","10.7202/011540AR","https://scispace.com/pdf/union-networks-and-global-unionism-in-maritime-shipping-43bnkm7dtf.pdf","Under the auspices of the International Transport Workers’ Federation’s (ITF) Flag of Convenience campaign, maritime unions have developed transnational global structures exploiting interdependencies in transportation production chains. The ITF, a London-based association of transport unions, connects the struggles of seafarers and port workers through a global strategy of union networking and coordinated industrial action. Seafaring unions draw on the industrial leverage of port workers to negotiate minimum standard pay agreements, while dock unions leverage the growing influence of the ITF in fighting union busting in ports. A global transnational ship inspector network provides the power basis for imposing collective agreements on shipowners. Although conceived as a resource for organizing seafarers, the inspectorate also provides port unions with leverage.","Title: Union Networks and Global Unionism in Maritime Shipping Réseaux syndicaux et syndicalisme international dans le transport maritime Redes sindicales y sindicalismo mundial en la navegación marítima Authors: Nathan Lillie"
"The sociology of organizations. Some problems emerging from research in shipbuilding","https://scispace.com/paper/the-sociology-of-organizations-some-problems-emerging-from-2uhup2am7n","1974","","","Richard Brown","","https://scispace.com/pdf/the-sociology-of-organizations-some-problems-emerging-from-2uhup2am7n.pdf","An industrial organization is based upon contracts of employment. Such contracts are suprisingly indeterminate & processes of negotiation develop around them as employers & employees attempt to exercise control & secure order within the on-going organization. Negotiation takes place both within industrial relations channels & in daily interaction, & is concerned both with the regulation of levels of effort & pay, & with the allocation of tasks & responsibilities. The strategies adopted by different groups of actors & the ends they pursue can only be understood by taking account of their orientations to work (which are influenced by both work & nonwork factors & experiences); & many of their conditions of action are determined by the nature of the context & environment within which the organization exists, for example the labor & product markets. Thus in analyzing the changing pattern of SR in an English shipyard, aspects of the approaches of industrial relations & the theory of organizations could be usefully combined; it was essential to consider the social & economic environment; & an attempt was made not to reify the organization while recognizing the systemic nature of SR within it. AA.","us to suggest a m uch m ore com plex picture, and it is possible to conduct this p art of my argum ent with rather m ore illustration from em pirical d a ta than has been possible so far (see also . Orientations to Work:
 Shipbuilding w orkers on Tyneside a re recruited alm ost entirely from trad itio n al shipbuilding areas. O f those we interview ed 44 per cent were the sons o f shipbuilding w orkers o r w orkers in ship repairing o r m arine engi neering, and 28 per cent of their wives were the daughters of such workers. These sorts o f connections w ith the industry are still found to a considerable extent am ong apprentices currently entering shipbuilding. Knowledge and experience of shipbuilding, an d of the tasks, conditions and social relations of shipbuilding w orkers, are w idespread in the localities from which the lab o u r force is draw n. W o rk and non-w ork are n o t clearly separate worlds. Even if the sources o f shipbuilding w orkers' orientations to w ork are to be seen as their family, com m unity and class situations, these are not inde pendent o f the industry, b u t influenced by the m ajor p art shipbuilding has played in the econom ic and social life o f Tyneside. F o r this reason alone one can n o t tre a t the subjective dispositions of the actors as 'a crucial in dependent variable relative to w h at occurs in the w ork situation' . Orientations to Work:
 Secondly, socialisation a t w ork can be shown to be an im portant influen ce on orientations to w ork. This is m ost clearly seen in the study we m ade of apprentices. Two cohorts of apprentices were asked to com plete w ritten questionnaires o n three occasions over tw o and a half years during their training. In response to an open-ended question ab o u t the things looked fo r in a good jo b there was a shift tow ards a n em phasis o n the intrinsic qualities o f the jo b itself and aw ay from factors like pay, security and good prospects. A ttitudes to pro m o tio n changed an d the p ro p o rtio n w ho th ought they w ould like a forem an's jo b fell. In response to other questions attitudes appeared to becom e m ore hostile to the firm and its m anagem ent, and m ore favourable to trad e unions; and there was an increased pro p o rtio n of choices, in a forced choice question, fo r statem ents calling fo r greater w orker and union participation in decision m aking in the firm , a change in w hat Fox (1971) term s their p rocedural orientation."
