sector,sector_label,axis_group,axis_code,evidence_surface,realm,candidate_evidence_count,fractional_candidate_weight,validated_demand_count,validated_translation_count,validated_supply_count,screening_validation_state,coding_status,analysis_scope,zero_interpretation
desalination,Desalination,MARITIME,T,,CULTURE_LEARNING,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
desalination,Desalination,OCEANIC,O,title,ECONOMY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
desalination,Desalination,OCEANIC,O,title,TECHNOLOGY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
desalination,Desalination,OCEANIC,O,title,POLICY_GOVERNANCE,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
desalination,Desalination,OCEANIC,O,title,CULTURE_LEARNING,2,2.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
desalination,Desalination,HYDRONIZATION,H,title,ECONOMY,2,1.5,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
desalination,Desalination,HYDRONIZATION,H,title,TECHNOLOGY,41,32.5,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
desalination,Desalination,HYDRONIZATION,H,title,POLICY_GOVERNANCE,44,37.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
desalination,Desalination,HYDRONIZATION,H,title,CULTURE_LEARNING,15,13.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
infra_robotics,Infra & Robotics,MARINE,M,,ECONOMY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
infra_robotics,Infra & Robotics,MARINE,M,,TECHNOLOGY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
infra_robotics,Infra & Robotics,MARINE,M,,POLICY_GOVERNANCE,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
infra_robotics,Infra & Robotics,MARINE,M,,CULTURE_LEARNING,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
infra_robotics,Infra & Robotics,MARITIME,T,title,ECONOMY,6,2.5,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
infra_robotics,Infra & Robotics,MARITIME,T,title,TECHNOLOGY,92,79.66666666666667,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
infra_robotics,Infra & Robotics,MARITIME,T,title,POLICY_GOVERNANCE,17,9.5,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
infra_robotics,Infra & Robotics,MARITIME,T,title,CULTURE_LEARNING,21,13.333333333333332,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
infra_robotics,Infra & Robotics,OCEANIC,O,title,ECONOMY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
infra_robotics,Infra & Robotics,OCEANIC,O,title,TECHNOLOGY,3,3.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
infra_robotics,Infra & Robotics,OCEANIC,O,title,POLICY_GOVERNANCE,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
infra_robotics,Infra & Robotics,OCEANIC,O,title,CULTURE_LEARNING,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
infra_robotics,Infra & Robotics,HYDRONIZATION,H,,ECONOMY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
infra_robotics,Infra & Robotics,HYDRONIZATION,H,,TECHNOLOGY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
infra_robotics,Infra & Robotics,HYDRONIZATION,H,,POLICY_GOVERNANCE,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
infra_robotics,Infra & Robotics,HYDRONIZATION,H,,CULTURE_LEARNING,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
living_res,Living Res.,MARINE,M,title,ECONOMY,1,0.3333333333333333,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
living_res,Living Res.,MARINE,M,title,TECHNOLOGY,22,15.833333333333332,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
living_res,Living Res.,MARINE,M,title,POLICY_GOVERNANCE,40,34.33333333333333,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
living_res,Living Res.,MARINE,M,title,CULTURE_LEARNING,7,6.5,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
living_res,Living Res.,MARITIME,T,,ECONOMY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
living_res,Living Res.,MARITIME,T,,TECHNOLOGY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
living_res,Living Res.,MARITIME,T,,POLICY_GOVERNANCE,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
living_res,Living Res.,MARITIME,T,,CULTURE_LEARNING,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
living_res,Living Res.,OCEANIC,O,title,ECONOMY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
living_res,Living Res.,OCEANIC,O,title,TECHNOLOGY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
living_res,Living Res.,OCEANIC,O,title,POLICY_GOVERNANCE,3,3.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
living_res,Living Res.,OCEANIC,O,title,CULTURE_LEARNING,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
living_res,Living Res.,HYDRONIZATION,H,,ECONOMY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
living_res,Living Res.,HYDRONIZATION,H,,TECHNOLOGY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
living_res,Living Res.,HYDRONIZATION,H,,POLICY_GOVERNANCE,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
living_res,Living Res.,HYDRONIZATION,H,,CULTURE_LEARNING,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
non_living_res,Non-living Res.,MARINE,M,title,ECONOMY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
non_living_res,Non-living Res.,MARINE,M,title,TECHNOLOGY,21,15.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
non_living_res,Non-living Res.,MARINE,M,title,POLICY_GOVERNANCE,15,9.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
non_living_res,Non-living Res.,MARINE,M,title,CULTURE_LEARNING,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
non_living_res,Non-living Res.,MARITIME,T,,ECONOMY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
non_living_res,Non-living Res.,MARITIME,T,,TECHNOLOGY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
non_living_res,Non-living Res.,MARITIME,T,,POLICY_GOVERNANCE,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
non_living_res,Non-living Res.,MARITIME,T,,CULTURE_LEARNING,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
non_living_res,Non-living Res.,OCEANIC,O,title,ECONOMY,1,0.5,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
non_living_res,Non-living Res.,OCEANIC,O,title,TECHNOLOGY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
non_living_res,Non-living Res.,OCEANIC,O,title,POLICY_GOVERNANCE,13,12.5,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
non_living_res,Non-living Res.,OCEANIC,O,title,CULTURE_LEARNING,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
non_living_res,Non-living Res.,HYDRONIZATION,H,,ECONOMY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
non_living_res,Non-living Res.,HYDRONIZATION,H,,TECHNOLOGY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
non_living_res,Non-living Res.,HYDRONIZATION,H,,POLICY_GOVERNANCE,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
non_living_res,Non-living Res.,HYDRONIZATION,H,,CULTURE_LEARNING,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
renewable_energy,Renewable Energy,MARINE,M,,ECONOMY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
renewable_energy,Renewable Energy,MARINE,M,,TECHNOLOGY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
renewable_energy,Renewable Energy,MARINE,M,,POLICY_GOVERNANCE,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
renewable_energy,Renewable Energy,MARINE,M,,CULTURE_LEARNING,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
renewable_energy,Renewable Energy,MARITIME,T,title,ECONOMY,1,1.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
renewable_energy,Renewable Energy,MARITIME,T,title,TECHNOLOGY,39,37.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
renewable_energy,Renewable Energy,MARITIME,T,title,POLICY_GOVERNANCE,35,31.5,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
renewable_energy,Renewable Energy,MARITIME,T,title,CULTURE_LEARNING,12,9.5,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
renewable_energy,Renewable Energy,OCEANIC,O,title,ECONOMY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
renewable_energy,Renewable Energy,OCEANIC,O,title,TECHNOLOGY,1,1.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
renewable_energy,Renewable Energy,OCEANIC,O,title,POLICY_GOVERNANCE,16,15.5,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
renewable_energy,Renewable Energy,OCEANIC,O,title,CULTURE_LEARNING,1,0.5,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
renewable_energy,Renewable Energy,HYDRONIZATION,H,,ECONOMY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
renewable_energy,Renewable Energy,HYDRONIZATION,H,,TECHNOLOGY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
renewable_energy,Renewable Energy,HYDRONIZATION,H,,POLICY_GOVERNANCE,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
renewable_energy,Renewable Energy,HYDRONIZATION,H,,CULTURE_LEARNING,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
maritime_defence,Maritime Defence,MARINE,M,,ECONOMY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
maritime_defence,Maritime Defence,MARINE,M,,TECHNOLOGY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
maritime_defence,Maritime Defence,MARINE,M,,POLICY_GOVERNANCE,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
maritime_defence,Maritime Defence,MARINE,M,,CULTURE_LEARNING,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
maritime_defence,Maritime Defence,MARITIME,T,title,ECONOMY,10,5.166666666666666,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
maritime_defence,Maritime Defence,MARITIME,T,title,TECHNOLOGY,22,17.833333333333336,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
maritime_defence,Maritime Defence,MARITIME,T,title,POLICY_GOVERNANCE,17,15.833333333333334,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
maritime_defence,Maritime Defence,MARITIME,T,title,CULTURE_LEARNING,11,6.166666666666666,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
maritime_defence,Maritime Defence,OCEANIC,O,title,ECONOMY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
maritime_defence,Maritime Defence,OCEANIC,O,title,TECHNOLOGY,6,5.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
maritime_defence,Maritime Defence,OCEANIC,O,title,POLICY_GOVERNANCE,9,8.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
maritime_defence,Maritime Defence,OCEANIC,O,title,CULTURE_LEARNING,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
maritime_defence,Maritime Defence,HYDRONIZATION,H,,ECONOMY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
maritime_defence,Maritime Defence,HYDRONIZATION,H,,TECHNOLOGY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
maritime_defence,Maritime Defence,HYDRONIZATION,H,,POLICY_GOVERNANCE,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
maritime_defence,Maritime Defence,HYDRONIZATION,H,,CULTURE_LEARNING,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
maritime_transport,Maritime Transport,MARINE,M,,ECONOMY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
maritime_transport,Maritime Transport,MARINE,M,,TECHNOLOGY,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
maritime_transport,Maritime Transport,MARINE,M,,POLICY_GOVERNANCE,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
maritime_transport,Maritime Transport,MARINE,M,,CULTURE_LEARNING,0,0.0,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,not_observed_in_current_screening_run
maritime_transport,Maritime Transport,MARITIME,T,title,ECONOMY,2,0.8333333333333333,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
maritime_transport,Maritime Transport,MARITIME,T,title,TECHNOLOGY,34,27.166666666666668,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
maritime_transport,Maritime Transport,MARITIME,T,title,POLICY_GOVERNANCE,48,42.333333333333336,0,0,,screening_only_not_validated,deterministic_screening_not_human_validated,deterministic_screening_only_not_validated,candidate_for_exact_text_review_not_validated
