run_id,run_path,timestamp_utc,manifest_timestamp_utc,dataset,record_index,dedupe_value,dedupe_field_used,doi,source_id,title,record_origin,axis_name
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1284,10.12716/1001.19.01.15,doi,10.12716/1001.19.01.15,crossref:10.12716/1001.19.01.15,Romanian Maritime Ports in the Digital Transformation Era: The Shift from Fourth-Generation to Smart Ports and the Impact on the Global Logistics Ecosystem,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1284,10.12716/1001.19.01.15,doi,10.12716/1001.19.01.15,crossref:10.12716/1001.19.01.15,Romanian Maritime Ports in the Digital Transformation Era: The Shift from Fourth-Generation to Smart Ports and the Impact on the Global Logistics Ecosystem,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,62,10.12804/revistas.urosario.edu.co/sociojuridicos/a.12518,source_id,,10.12804/revistas.urosario.edu.co/sociojuridicos/a.12518,Decent work standards for aquaculture workers: Justicia en territorios pesqueros: Violaciones a los derechos humanos,STATIC_LITERATURE,MARITIME
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1706,10.1287/orms.2022.02.09,doi,10.1287/orms.2022.02.09,crossref:10.1287/orms.2022.02.09,Optimizing Port Operations to Cope with Shipping Congestion in South American Countries,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1240,10.1287/orms.2022.02.09,doi,10.1287/orms.2022.02.09,crossref:10.1287/orms.2022.02.09,Optimizing Port Operations to Cope with Shipping Congestion in South American Countries,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1240,10.1287/orms.2022.02.09,doi,10.1287/orms.2022.02.09,crossref:10.1287/orms.2022.02.09,Optimizing Port Operations to Cope with Shipping Congestion in South American Countries,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1925,10.12962/j23378557.v11i2.a21214,doi,10.12962/j23378557.v11i2.a21214,crossref:10.12962/j23378557.v11i2.a21214,Risk Evaluation Of The Shipyard Supply Chain Process On Ship Repair With The House Of Risk Matrix Method,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1459,10.12962/j23378557.v11i2.a21214,doi,10.12962/j23378557.v11i2.a21214,crossref:10.12962/j23378557.v11i2.a21214,Risk Evaluation Of The Shipyard Supply Chain Process On Ship Repair With The House Of Risk Matrix Method,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1459,10.12962/j23378557.v11i2.a21214,doi,10.12962/j23378557.v11i2.a21214,crossref:10.12962/j23378557.v11i2.a21214,Risk Evaluation Of The Shipyard Supply Chain Process On Ship Repair With The House Of Risk Matrix Method,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,106,10.12962/j25481479.v10i1.4758,source_id,,10.12962/j25481479.v10i1.4758,Small-scale fisheries sustainability and livelihoods: Blue Economy: Framework for Integrating Economic Growth with Marine Ec,STATIC_LITERATURE,MARINE
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1859,10.12968/nrec.2013.15.10.694,doi,10.12968/nrec.2013.15.10.694,crossref:10.12968/nrec.2013.15.10.694,"Following fair, transparent and lawful data protection principles",LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1393,10.12968/nrec.2013.15.10.694,doi,10.12968/nrec.2013.15.10.694,crossref:10.12968/nrec.2013.15.10.694,"Following fair, transparent and lawful data protection principles",,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1393,10.12968/nrec.2013.15.10.694,doi,10.12968/nrec.2013.15.10.694,crossref:10.12968/nrec.2013.15.10.694,"Following fair, transparent and lawful data protection principles",,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1399,10.13052/rp-9788793609259,doi,10.13052/rp-9788793609259,crossref:10.13052/rp-9788793609259,Building Industries at Sea: 'Blue Growth' and the New Maritime Economy,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,933,10.13052/rp-9788793609259,doi,10.13052/rp-9788793609259,crossref:10.13052/rp-9788793609259,Building Industries at Sea: 'Blue Growth' and the New Maritime Economy,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,933,10.13052/rp-9788793609259,doi,10.13052/rp-9788793609259,crossref:10.13052/rp-9788793609259,Building Industries at Sea: 'Blue Growth' and the New Maritime Economy,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,254,10.13057/oceanlife/o070203,source_id,,10.13057/oceanlife/o070203,Integrated ocean observing and data governance: The application of the blue economy concept for traditional fisheries,STATIC_LITERATURE,OCEANIC
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1887,10.13169/polipers.21.2.ra7,doi,10.13169/polipers.21.2.ra7,crossref:10.13169/polipers.21.2.ra7,Transforming Pakistan’s Blue Economy,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1421,10.13169/polipers.21.2.ra7,doi,10.13169/polipers.21.2.ra7,crossref:10.13169/polipers.21.2.ra7,Transforming Pakistan’s Blue Economy,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1421,10.13169/polipers.21.2.ra7,doi,10.13169/polipers.21.2.ra7,crossref:10.13169/polipers.21.2.ra7,Transforming Pakistan’s Blue Economy,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,843,10.1353/lag.2023.a915672,doi,10.1353/lag.2023.a915672,crossref:10.1353/lag.2023.a915672,Reforming Water Governance in Chile: A Hydrosocial Relations Perspective / Reforma a la gobernanza de agua en Chile: una mirada desde las relaciones hidrosociales,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,377,10.1353/lag.2023.a915672,doi,10.1353/lag.2023.a915672,crossref:10.1353/lag.2023.a915672,Reforming Water Governance in Chile: A Hydrosocial Relations Perspective / Reforma a la gobernanza de agua en Chile: una mirada desde las relaciones hidrosociales,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,377,10.1353/lag.2023.a915672,doi,10.1353/lag.2023.a915672,crossref:10.1353/lag.2023.a915672,Reforming Water Governance in Chile: A Hydrosocial Relations Perspective / Reforma a la gobernanza de agua en Chile: una mirada desde las relaciones hidrosociales,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,362,10.1353/tae.2021.0007,source_id,,10.1353/TAE.2021.0007,Oceanic subjectivity and cultural identities: Turbulent Waters in Three Parts,STATIC_LITERATURE,OCEANIC
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,426,10.1353/vrg.2022.0012,source_id,,10.1353/vrg.2022.0012,Coastal tourism and blue economy value chains: Field Trip: The Indian Ocean Turn: New Perspectives and Approaches fro,STATIC_LITERATURE,MARITIME
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,353,10.1371/journal.pbio.3001828,source_id,,10.1371/journal.pbio.3001828,Planetary boundary thinking in ocean governance: Living in relationship with the Ocean to transform governance in the U,STATIC_LITERATURE,OCEANIC
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,92,10.1371/journal.pone.0251467,source_id,,10.1371/JOURNAL.PONE.0251467,Indigenous and traditional fishing rights advocacy: Blue justice: A survey for eliciting perceptions of environmental just,STATIC_LITERATURE,OCEANIC
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,175,10.1371/journal.pone.0268047,source_id,,10.1371/journal.pone.0268047,Seafarer welfare and social protection: Tourism centres efficiency as spatial unites for applying blue economy,STATIC_LITERATURE,MARITIME
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,728,10.1375/jhtm.18.1.107,doi,10.1375/jhtm.18.1.107,crossref:10.1375/jhtm.18.1.107,Responsible Cruise Tourism: Issues of Cruise Tourism and Sustainability,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,262,10.1375/jhtm.18.1.107,doi,10.1375/jhtm.18.1.107,crossref:10.1375/jhtm.18.1.107,Responsible Cruise Tourism: Issues of Cruise Tourism and Sustainability,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,262,10.1375/jhtm.18.1.107,doi,10.1375/jhtm.18.1.107,crossref:10.1375/jhtm.18.1.107,Responsible Cruise Tourism: Issues of Cruise Tourism and Sustainability,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,465,10.1386/jcs_00022_1,source_id,,10.1386/JCS_00022_1,Cultural dimensions of seafaring: From the Shore to the Coast: Curating the Front Line of Climate Change,STATIC_LITERATURE,MARITIME
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,429,10.14198/ingeo2014.61.02,source_id,,10.14198/INGEO2014.61.02,Cultural dimensions of seafaring: Exploring the urban hydrosocial cycle in tourist environments,STATIC_LITERATURE,MARITIME
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1096,10.14264/225895,doi,10.14264/225895,crossref:10.14264/225895,Evaluating management effectiveness of marine protected areas,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,630,10.14264/225895,doi,10.14264/225895,crossref:10.14264/225895,Evaluating management effectiveness of marine protected areas,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,630,10.14264/225895,doi,10.14264/225895,crossref:10.14264/225895,Evaluating management effectiveness of marine protected areas,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1861,10.14293/apmc13-2025-0217,doi,10.14293/apmc13-2025-0217,crossref:10.14293/apmc13-2025-0217,Integration of the FAIR Data Principles with Student-Generated Imaging Data and Investigating Its Potential for Reuse,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1395,10.14293/apmc13-2025-0217,doi,10.14293/apmc13-2025-0217,crossref:10.14293/apmc13-2025-0217,Integration of the FAIR Data Principles with Student-Generated Imaging Data and Investigating Its Potential for Reuse,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1395,10.14293/apmc13-2025-0217,doi,10.14293/apmc13-2025-0217,crossref:10.14293/apmc13-2025-0217,Integration of the FAIR Data Principles with Student-Generated Imaging Data and Investigating Its Potential for Reuse,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1848,10.14293/s2199-1006.1.sor-compsci.clnbrup.v1,doi,10.14293/s2199-1006.1.sor-compsci.clnbrup.v1,crossref:10.14293/s2199-1006.1.sor-compsci.clnbrup.v1,The FAIR data principles,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1382,10.14293/s2199-1006.1.sor-compsci.clnbrup.v1,doi,10.14293/s2199-1006.1.sor-compsci.clnbrup.v1,crossref:10.14293/s2199-1006.1.sor-compsci.clnbrup.v1,The FAIR data principles,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1382,10.14293/s2199-1006.1.sor-compsci.clnbrup.v1,doi,10.14293/s2199-1006.1.sor-compsci.clnbrup.v1,crossref:10.14293/s2199-1006.1.sor-compsci.clnbrup.v1,The FAIR data principles,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,703,10.14505/jemt.v13.1(57).24,doi,10.14505/jemt.v13.1(57).24,crossref:10.14505/jemt.v13.1(57).24,COVID-19 Anchor for Cruise Tourism. An analysis of Gdańsk’s and Gdynia's Cruise Tourism in the 2017-2020 Period,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,237,10.14505/jemt.v13.1(57).24,doi,10.14505/jemt.v13.1(57).24,crossref:10.14505/jemt.v13.1(57).24,COVID-19 Anchor for Cruise Tourism. An analysis of Gdańsk’s and Gdynia's Cruise Tourism in the 2017-2020 Period,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,237,10.14505/jemt.v13.1(57).24,doi,10.14505/jemt.v13.1(57).24,crossref:10.14505/jemt.v13.1(57).24,COVID-19 Anchor for Cruise Tourism. An analysis of Gdańsk’s and Gdynia's Cruise Tourism in the 2017-2020 Period,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1197,10.14710/jil.18.3.565-571,doi,10.14710/jil.18.3.565-571,crossref:10.14710/jil.18.3.565-571,Policy Formulation of The Marine Governance In The Coastal Southern Lebak Regency Banten Province,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,731,10.14710/jil.18.3.565-571,doi,10.14710/jil.18.3.565-571,crossref:10.14710/jil.18.3.565-571,Policy Formulation of The Marine Governance In The Coastal Southern Lebak Regency Banten Province,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,731,10.14710/jil.18.3.565-571,doi,10.14710/jil.18.3.565-571,crossref:10.14710/jil.18.3.565-571,Policy Formulation of The Marine Governance In The Coastal Southern Lebak Regency Banten Province,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1008,10.14744/megaron.2022.46666,doi,10.14744/megaron.2022.46666,crossref:10.14744/megaron.2022.46666,Assessing Adaptation Strategies Against Flood Risk In Urban Coastal Areas Through Izmir Karsıyaka Coastline Case,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,542,10.14744/megaron.2022.46666,doi,10.14744/megaron.2022.46666,crossref:10.14744/megaron.2022.46666,Assessing Adaptation Strategies Against Flood Risk In Urban Coastal Areas Through Izmir Karsıyaka Coastline Case,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,542,10.14744/megaron.2022.46666,doi,10.14744/megaron.2022.46666,crossref:10.14744/megaron.2022.46666,Assessing Adaptation Strategies Against Flood Risk In Urban Coastal Areas Through Izmir Karsıyaka Coastline Case,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,731,10.1504/ijltm.2010.029585,doi,10.1504/ijltm.2010.029585,crossref:10.1504/ijltm.2010.029585,"Cruise tourism: economic, socio-cultural and environmental impacts",LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,265,10.1504/ijltm.2010.029585,doi,10.1504/ijltm.2010.029585,crossref:10.1504/ijltm.2010.029585,"Cruise tourism: economic, socio-cultural and environmental impacts",,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,265,10.1504/ijltm.2010.029585,doi,10.1504/ijltm.2010.029585,crossref:10.1504/ijltm.2010.029585,"Cruise tourism: economic, socio-cultural and environmental impacts",,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1400,10.1504/ijplap.2025.10072767,doi,10.1504/ijplap.2025.10072767,crossref:10.1504/ijplap.2025.10072767,Maritime governance laws in Nigeria: catalyst for advancement of blue finance and blue economy,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,934,10.1504/ijplap.2025.10072767,doi,10.1504/ijplap.2025.10072767,crossref:10.1504/ijplap.2025.10072767,Maritime governance laws in Nigeria: catalyst for advancement of blue finance and blue economy,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,934,10.1504/ijplap.2025.10072767,doi,10.1504/ijplap.2025.10072767,crossref:10.1504/ijplap.2025.10072767,Maritime governance laws in Nigeria: catalyst for advancement of blue finance and blue economy,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1772,10.1515/9781478005124-012,doi,10.1515/9781478005124-012,crossref:10.1515/9781478005124-012,10. Under water: national flood insurance and climate gentrification,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1306,10.1515/9781478005124-012,doi,10.1515/9781478005124-012,crossref:10.1515/9781478005124-012,10. Under water: national flood insurance and climate gentrification,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1306,10.1515/9781478005124-012,doi,10.1515/9781478005124-012,crossref:10.1515/9781478005124-012,10. Under water: national flood insurance and climate gentrification,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,336,10.1515/9781800731257-003,source_id,,10.1515/9781800731257-003,Maritimisation processes and port-city relations: Introduction. Life at Water’s Edge,STATIC_LITERATURE,MARITIME
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1882,10.1515/9783110664065-002,doi,10.1515/9783110664065-002,crossref:10.1515/9783110664065-002,Chapter 2 Enterprise Data Governance Directive,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1416,10.1515/9783110664065-002,doi,10.1515/9783110664065-002,crossref:10.1515/9783110664065-002,Chapter 2 Enterprise Data Governance Directive,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1416,10.1515/9783110664065-002,doi,10.1515/9783110664065-002,crossref:10.1515/9783110664065-002,Chapter 2 Enterprise Data Governance Directive,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1878,10.1515/9783110664065-006,doi,10.1515/9783110664065-006,crossref:10.1515/9783110664065-006,Chapter 6 Big Data Governance Framework,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1412,10.1515/9783110664065-006,doi,10.1515/9783110664065-006,crossref:10.1515/9783110664065-006,Chapter 6 Big Data Governance Framework,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1412,10.1515/9783110664065-006,doi,10.1515/9783110664065-006,crossref:10.1515/9783110664065-006,Chapter 6 Big Data Governance Framework,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,239,10.1515/9783110733488-022,source_id,,10.1515/9783110733488-022,Transdisciplinary ocean research co-production: Chapter 22 Sustainable ocean development and the blue economy,STATIC_LITERATURE,OCEANIC
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,138,10.1515/9783110733488-025,source_id,,10.1515/9783110733488-025,Social impact assessment for blue economy projects: Chapter 25 Evaluating the governance of sustainable development: The q,STATIC_LITERATURE,OCEANIC
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1325,10.1515/9783111195544-006,doi,10.1515/9783111195544-006,crossref:10.1515/9783111195544-006,631.4 The place of marine renewable energy in the ocean economy,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,859,10.1515/9783111195544-006,doi,10.1515/9783111195544-006,crossref:10.1515/9783111195544-006,631.4 The place of marine renewable energy in the ocean economy,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,859,10.1515/9783111195544-006,doi,10.1515/9783111195544-006,crossref:10.1515/9783111195544-006,631.4 The place of marine renewable energy in the ocean economy,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1419,10.1515/9783111195544-009,doi,10.1515/9783111195544-009,crossref:10.1515/9783111195544-009,952.1 A Green-Blue Economy? The case of offshore wind power,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,953,10.1515/9783111195544-009,doi,10.1515/9783111195544-009,crossref:10.1515/9783111195544-009,952.1 A Green-Blue Economy? The case of offshore wind power,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,953,10.1515/9783111195544-009,doi,10.1515/9783111195544-009,crossref:10.1515/9783111195544-009,952.1 A Green-Blue Economy? The case of offshore wind power,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1613,10.1515/9789048521111-003,doi,10.1515/9789048521111-003,crossref:10.1515/9789048521111-003,"On maritime labour and maritime labour markets in Germany, 1700-1900",LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1147,10.1515/9789048521111-003,doi,10.1515/9789048521111-003,crossref:10.1515/9789048521111-003,"On maritime labour and maritime labour markets in Germany, 1700-1900",,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1147,10.1515/9789048521111-003,doi,10.1515/9789048521111-003,crossref:10.1515/9789048521111-003,"On maritime labour and maritime labour markets in Germany, 1700-1900",,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1945,10.1515/9789048530724-006,doi,10.1515/9789048530724-006,crossref:10.1515/9789048530724-006,6. From war reparations to luxury cruise liners. Production changes and labour relations at the Turku shipyard (Finland) between 1950 and 2010,LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1479,10.1515/9789048530724-006,doi,10.1515/9789048530724-006,crossref:10.1515/9789048530724-006,6. From war reparations to luxury cruise liners. Production changes and labour relations at the Turku shipyard (Finland) between 1950 and 2010,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1479,10.1515/9789048530724-006,doi,10.1515/9789048530724-006,crossref:10.1515/9789048530724-006,6. From war reparations to luxury cruise liners. Production changes and labour relations at the Turku shipyard (Finland) between 1950 and 2010,,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1955,10.1515/9789048530724-008,doi,10.1515/9789048530724-008,crossref:10.1515/9789048530724-008,"8. Always on the verge of sinking. Labour and production in the Sestri Ponente shipyard, Genoa (Italy), 1950-2014",LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1489,10.1515/9789048530724-008,doi,10.1515/9789048530724-008,crossref:10.1515/9789048530724-008,"8. Always on the verge of sinking. Labour and production in the Sestri Ponente shipyard, Genoa (Italy), 1950-2014",,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1489,10.1515/9789048530724-008,doi,10.1515/9789048530724-008,crossref:10.1515/9789048530724-008,"8. Always on the verge of sinking. Labour and production in the Sestri Ponente shipyard, Genoa (Italy), 1950-2014",,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1940,10.1515/9789048530724-009,doi,10.1515/9789048530724-009,crossref:10.1515/9789048530724-009,"9. Work, workers, and labour conflicts in the shipyard Bazán /Navantia-Ferrol, Galicia (Spain), 1950-2014",LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1474,10.1515/9789048530724-009,doi,10.1515/9789048530724-009,crossref:10.1515/9789048530724-009,"9. Work, workers, and labour conflicts in the shipyard Bazán /Navantia-Ferrol, Galicia (Spain), 1950-2014",,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1474,10.1515/9789048530724-009,doi,10.1515/9789048530724-009,crossref:10.1515/9789048530724-009,"9. Work, workers, and labour conflicts in the shipyard Bazán /Navantia-Ferrol, Galicia (Spain), 1950-2014",,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,cumulative_qmbd_records,1930,10.1515/9789048530724-010,doi,10.1515/9789048530724-010,crossref:10.1515/9789048530724-010,10. Against market rules. A Spanish shipyard nobody wanted (except workers),LIVE_API,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records,1464,10.1515/9789048530724-010,doi,10.1515/9789048530724-010,crossref:10.1515/9789048530724-010,10. Against market rules. A Spanish shipyard nobody wanted (except workers),,
28625632237-1,runs/28625632237-1,2026-07-02T22:32:01+00:00,2026-07-02T22:32:01+00:00,live_records_triangulated,1464,10.1515/9789048530724-010,doi,10.1515/9789048530724-010,crossref:10.1515/9789048530724-010,10. Against market rules. A Spanish shipyard nobody wanted (except workers),,
